giorno,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,ruolo,nome_stazione
2025-10-01,REG,S00245,14,14,0,0,0,0,9,4,1,4,0,0,0,0,39,1,38,2.7142857142857144,1.5,6.700000000000001,7.35,arrivo,VERCELLI
2025-10-01,REG,S00245,14,14,0,0,0,0,10,4,0,4,1,0,0,0,56,0,56,4.0,3.0,8.400000000000002,10.749999999999998,partenza,VERCELLI
2025-10-01,REG,S00248,90,90,0,0,0,0,47,24,19,24,7,0,0,0,271,58,213,2.3666666666666667,2.0,8.0,10.549999999999997,arrivo,NOVARA
2025-10-01,REG,S00248,92,92,0,0,0,0,42,9,41,9,4,1,1,0,170,79,91,0.9891304347826086,0.0,4.0,9.0,partenza,NOVARA
2025-10-01,REG,S00260,18,18,0,0,0,0,8,0,10,0,0,0,0,0,14,22,-8,-0.4444444444444444,-1.0,2.3000000000000007,3.1499999999999986,arrivo,SUSA
2025-10-01,REG,S00260,17,17,0,0,0,0,5,0,12,0,0,0,0,0,6,28,-22,-1.2941176470588236,-1.0,1.4000000000000004,2.0,partenza,SUSA
2025-10-01,REG,S00314,7,7,0,0,0,0,1,0,6,0,0,0,0,0,0,18,-18,-2.5714285714285716,-3.0,-0.5999999999999996,-0.3000000000000007,arrivo,CASALE MONFERRATO
2025-10-01,REG,S00314,7,7,0,0,0,0,2,0,5,0,0,0,0,0,5,16,-11,-1.5714285714285714,-3.0,2.200000000000001,3.099999999999998,partenza,CASALE MONFERRATO
2025-10-01,REG,S00452,15,15,0,0,0,0,10,3,2,3,0,0,0,0,35,4,31,2.066666666666667,2.0,5.0,5.0,arrivo,TORINO LINGOTTO
2025-10-01,REG,S00452,11,11,0,0,0,0,7,2,2,2,0,0,0,0,19,5,14,1.2727272727272727,1.0,5.0,5.0,partenza,TORINO LINGOTTO
2025-10-01,REG,S00455,1,1,0,0,0,0,0,1,0,1,1,1,0,0,18,0,18,18.0,18.0,18.0,18.0,arrivo,TROFARELLO
2025-10-01,REG,S00455,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,partenza,TROFARELLO
2025-10-01,REG,S00462,41,41,0,0,0,0,19,6,16,6,1,1,0,0,92,29,63,1.5365853658536586,1.0,6.0,6.0,arrivo,ASTI
2025-10-01,REG,S00462,38,38,0,0,0,0,27,1,10,1,0,0,0,0,61,19,42,1.105263157894737,1.0,4.0,4.0,partenza,ASTI
2025-10-01,REG,S00470,66,66,0,0,0,0,33,12,21,12,5,2,0,0,184,55,129,1.9545454545454546,1.5,7.0,12.25,arrivo,ALESSANDRIA
2025-10-01,REG,S00470,66,66,0,0,0,0,27,21,18,21,9,5,1,0,275,38,237,3.590909090909091,2.0,11.0,17.75,partenza,ALESSANDRIA
2025-10-01,REG,S00500,29,29,0,0,0,0,23,5,1,5,1,0,0,0,73,1,72,2.4827586206896552,2.0,5.399999999999999,7.0,arrivo,CHIERI
2025-10-01,REG,S00500,29,29,0,0,0,0,18,1,10,1,0,0,0,0,21,22,-1,-0.034482758620689655,0.0,2.1999999999999993,3.0,partenza,CHIERI
2025-10-01,REG,S00517,22,22,0,0,0,0,9,8,5,8,1,1,0,0,83,13,70,3.1818181818181817,3.5,5.900000000000002,6.949999999999999,arrivo,PINEROLO
2025-10-01,REG,S00517,22,22,0,0,0,0,13,7,2,7,2,0,0,0,80,6,74,3.3636363636363638,2.0,7.900000000000002,9.899999999999999,partenza,PINEROLO
2025-10-01,REG,S00606,35,35,0,0,0,0,14,8,13,8,1,0,0,0,86,35,51,1.457142857142857,2.0,5.600000000000001,6.599999999999994,arrivo,FOSSANO
2025-10-01,REG,S00606,34,34,0,0,0,0,14,3,17,3,1,1,0,0,51,42,9,0.2647058823529412,-0.5,2.0,5.699999999999996,partenza,FOSSANO
2025-10-01,REG,S00610,16,16,0,0,0,0,4,2,10,2,1,1,0,0,32,29,3,0.1875,-2.0,5.5,10.25,arrivo,CUNEO
2025-10-01,REG,S00610,15,15,0,0,0,0,10,1,4,1,1,0,0,0,32,8,24,1.6,1.0,3.5999999999999996,6.999999999999989,partenza,CUNEO
2025-10-01,REG,S00617,9,9,0,0,0,0,0,1,8,1,1,0,0,0,14,23,-9,-1.0,-3.0,2.0000000000000027,7.999999999999995,arrivo,LIMONE
2025-10-01,REG,S00617,8,8,0,0,0,0,1,0,7,0,0,0,0,0,0,25,-25,-3.125,-4.0,-1.4000000000000004,-0.7000000000000011,partenza,LIMONE
2025-10-01,REG,S00821,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,arrivo,BRA
2025-10-01,REG,S00821,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,partenza,BRA
2025-10-01,REG,S00825,22,22,0,0,0,0,19,2,1,2,0,0,0,0,33,1,32,1.4545454545454546,1.0,3.900000000000002,4.949999999999999,arrivo,ALBA
2025-10-01,REG,S00825,22,22,0,0,0,0,6,1,15,1,0,0,0,0,21,38,-17,-0.7727272727272727,-2.0,3.900000000000002,4.0,partenza,ALBA
2025-10-01,REG,S00867,27,27,0,0,0,0,19,8,0,8,2,1,0,0,129,0,129,4.777777777777778,3.0,7.0,11.199999999999996,arrivo,ACQUI TERME
2025-10-01,REG,S00867,27,27,0,0,0,0,17,7,3,7,2,0,0,0,91,6,85,3.1481481481481484,2.0,7.400000000000002,10.799999999999997,partenza,ACQUI TERME
2025-10-01,REG,S00884,27,27,0,0,0,0,16,1,10,1,0,0,0,0,18,22,-4,-0.14814814814814814,0.0,2.0,2.6999999999999993,arrivo,RIVAROLO
2025-10-01,REG,S00884,27,27,0,0,0,0,22,4,1,4,1,0,0,0,67,1,66,2.4444444444444446,2.0,5.800000000000004,7.0,partenza,RIVAROLO
2025-10-01,REG,S00952,8,8,0,0,0,0,0,2,6,2,2,1,1,0,68,22,46,5.75,-3.5,25.199999999999992,40.59999999999998,arrivo,MONDOVI`
2025-10-01,REG,S00952,8,8,0,0,0,0,0,3,5,3,2,2,1,0,55,16,39,4.875,-2.0,21.199999999999996,26.099999999999994,partenza,MONDOVI`
2025-10-01,REG,S01003,23,23,0,0,0,0,9,4,10,4,4,1,0,0,64,33,31,1.3478260869565217,0.0,10.8,11.899999999999999,arrivo,DOMODOSSOLA
2025-10-01,REG,S01003,23,23,0,0,0,0,11,9,3,9,2,0,0,0,82,4,78,3.391304347826087,2.0,7.800000000000001,11.599999999999994,partenza,DOMODOSSOLA
2025-10-01,REG,S01020,21,21,0,0,0,0,8,6,7,6,2,0,0,0,65,15,50,2.380952380952381,1.0,9.0,10.0,arrivo,ARONA
2025-10-01,REG,S01020,23,23,0,0,0,0,13,5,5,5,2,0,0,0,64,10,54,2.347826086956522,2.0,8.600000000000001,9.899999999999999,partenza,ARONA
2025-10-01,REG,S01030,12,12,0,0,0,0,2,6,4,6,4,3,0,0,83,7,76,6.333333333333333,4.0,17.8,19.349999999999998,arrivo,GALLARATE
2025-10-01,REG,S01030,17,17,0,0,0,0,11,5,1,5,1,1,0,0,67,1,66,3.8823529411764706,3.0,7.800000000000001,10.199999999999996,partenza,GALLARATE
2025-10-01,REG,S01031,4,4,0,0,0,0,3,0,1,0,0,0,0,0,11,1,10,2.5,3.5,4.0,4.0,arrivo,BUSTO ARSIZIO
2025-10-01,REG,S01031,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,partenza,BUSTO ARSIZIO
2025-10-01,REG,S01037,14,14,0,0,0,0,7,2,5,2,1,1,0,0,36,8,28,2.0,1.5,5.400000000000002,9.499999999999996,arrivo,RHO
2025-10-01,REG,S01037,15,15,0,0,0,0,6,3,6,3,1,1,0,0,51,11,40,2.6666666666666665,1.0,7.799999999999999,12.899999999999986,partenza,RHO
2025-10-01,REG,S01059,31,31,0,0,0,0,21,5,5,5,2,0,0,0,85,7,78,2.5161290322580645,2.0,7.0,9.5,arrivo,ALBAIRATE-VERMEZZO
2025-10-01,REG,S01059,27,27,0,0,0,0,15,9,3,9,4,2,1,0,131,9,122,4.518518518518518,1.0,11.200000000000006,17.199999999999996,partenza,ALBAIRATE-VERMEZZO
2025-10-01,REG,S01061,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,partenza,VIGEVANO
2025-10-01,REG,S01066,203,203,0,0,0,0,98,69,36,69,15,7,2,0,784,54,730,3.5960591133004924,2.0,8.0,11.899999999999977,arrivo,MILANO CADORNA
2025-10-01,REG,S01066,225,225,0,0,0,0,138,54,33,54,16,8,2,0,702,60,642,2.8533333333333335,1.0,8.0,11.0,partenza,MILANO CADORNA
2025-10-01,REG,S01067,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,arrivo,MILANO DOMODOSSOLA
2025-10-01,REG,S01070,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,arrivo,NOVATE MILANESE
2025-10-01,REG,S01074,22,22,0,0,0,0,11,8,3,8,5,1,0,0,99,5,94,4.2727272727272725,2.5,12.0,12.0,arrivo,GARBAGNATE MILANESE
2025-10-01,REG,S01074,23,23,0,0,0,0,13,9,1,9,3,1,0,0,105,1,104,4.521739130434782,3.0,11.800000000000004,13.899999999999999,partenza,GARBAGNATE MILANESE
2025-10-01,REG,S01078,2,2,0,0,0,0,0,2,0,2,2,1,0,0,35,0,35,17.5,17.5,21.9,22.45,arrivo,MILANO AFFORI
2025-10-01,REG,S01113,16,16,0,0,0,0,8,6,2,6,2,2,0,0,87,2,85,5.3125,4.0,12.0,16.5,arrivo,LUINO
2025-10-01,REG,S01113,15,15,0,0,0,0,2,9,4,9,7,5,0,0,141,5,136,9.066666666666666,6.0,19.799999999999997,23.099999999999994,partenza,LUINO
2025-10-01,REG,S01137,6,6,0,0,0,0,5,1,0,1,1,0,0,0,20,0,20,3.3333333333333335,2.0,7.0,9.0,arrivo,BUSTO ARSIZIO NORD
2025-10-01,REG,S01137,8,8,0,0,0,0,4,1,3,1,1,1,0,0,26,3,23,2.875,1.5,7.099999999999997,13.04999999999999,partenza,BUSTO ARSIZIO NORD
2025-10-01,REG,S01139,29,29,0,0,0,0,20,2,7,2,1,1,0,0,41,7,34,1.1724137931034482,0.0,3.0,5.999999999999989,arrivo,MALPENSA AEROPORTO TERMINAL 1
2025-10-01,REG,S01139,30,30,0,0,0,0,12,4,14,4,0,0,0,0,38,23,15,0.5,0.0,5.100000000000001,6.0,partenza,MALPENSA AEROPORTO TERMINAL 1
2025-10-01,REG,S01146,42,42,0,0,0,0,25,13,4,13,7,1,0,0,162,5,157,3.738095238095238,3.0,10.0,11.0,arrivo,MALPENSA AEROPORTO TERMINAL 2
2025-10-01,REG,S01146,43,43,0,0,0,0,22,14,7,14,7,5,0,0,182,11,171,3.9767441860465116,1.0,14.600000000000009,16.799999999999997,partenza,MALPENSA AEROPORTO TERMINAL 2
2025-10-01,REG,S01200,17,17,0,0,0,0,7,8,2,8,6,5,4,0,228,2,226,13.294117647058824,4.0,42.800000000000004,48.8,arrivo,PORTO CERESIO
2025-10-01,REG,S01200,17,17,0,0,0,0,8,7,2,7,6,4,2,1,210,6,204,12.0,4.0,27.600000000000005,46.39999999999996,partenza,PORTO CERESIO
2025-10-01,REG,S01205,52,52,0,0,0,0,27,15,10,15,4,2,0,0,177,13,164,3.1538461538461537,1.5,8.899999999999999,11.0,arrivo,VARESE
2025-10-01,REG,S01205,50,50,0,0,0,0,16,10,24,10,3,1,0,0,114,63,51,1.02,0.0,9.0,9.549999999999997,partenza,VARESE
2025-10-01,REG,S01301,48,48,0,0,0,0,20,7,21,7,2,1,0,0,102,51,51,1.0625,0.0,6.300000000000004,7.649999999999999,arrivo,CHIASSO
2025-10-01,REG,S01301,51,51,0,0,0,0,16,7,28,7,3,0,0,0,89,67,22,0.43137254901960786,-1.0,7.0,10.5,partenza,CHIASSO
2025-10-01,REG,S01307,55,55,0,0,0,0,28,7,20,7,2,1,0,0,109,31,78,1.4181818181818182,1.0,5.0,6.8999999999999915,arrivo,COMO S.GIOVANNI
2025-10-01,REG,S01307,55,55,0,0,0,0,28,6,21,6,1,1,0,0,90,50,40,0.7272727272727273,1.0,4.600000000000001,6.599999999999994,partenza,COMO S.GIOVANNI
2025-10-01,REG,S01308,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,partenza,COMO CAMERLATA
2025-10-01,REG,S01315,1,1,0,0,0,0,0,1,0,1,1,1,1,0,33,0,33,33.0,33.0,33.0,33.0,arrivo,CARIMATE
2025-10-01,REG,S01315,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,partenza,CARIMATE
2025-10-01,REG,S01316,32,32,0,0,0,0,11,2,19,2,1,0,0,0,22,45,-23,-0.71875,-2.0,1.0,3.799999999999997,arrivo,CAMNAGO-LENTATE
2025-10-01,REG,S01316,33,33,0,0,0,0,18,15,0,15,3,0,0,0,144,0,144,4.363636363636363,3.0,8.8,10.799999999999997,partenza,CAMNAGO-LENTATE
2025-10-01,REG,S01318,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,arrivo,SEREGNO
2025-10-01,REG,S01322,3,3,0,0,0,0,1,1,1,1,1,1,1,1,70,1,69,23.0,0.0,56.0,62.99999999999999,arrivo,MONZA
2025-10-01,REG,S01322,3,3,0,0,0,0,1,2,0,2,0,0,0,0,12,0,12,4.0,5.0,6.6,6.8,partenza,MONZA
2025-10-01,REG,S01326,45,45,0,0,0,0,28,15,2,15,4,0,0,0,152,2,150,3.3333333333333335,3.0,7.0,10.0,arrivo,MILANO GRECO PIRELLI
2025-10-01,REG,S01326,47,47,0,0,0,0,23,11,13,11,7,4,3,1,245,20,225,4.787234042553192,2.0,11.799999999999997,26.79999999999994,partenza,MILANO GRECO PIRELLI
2025-10-01,REG,S01400,15,15,0,0,0,0,10,5,0,5,0,0,0,0,52,0,52,3.466666666666667,3.0,6.6,7.0,arrivo,CHIAVENNA
2025-10-01,REG,S01400,15,15,0,0,0,0,14,1,0,1,0,0,0,0,29,0,29,1.9333333333333333,2.0,4.0,4.299999999999999,partenza,CHIAVENNA
2025-10-01,REG,S01415,24,24,0,0,0,0,11,6,7,6,5,2,2,0,149,25,124,5.166666666666667,1.0,12.7,37.649999999999935,arrivo,MANDELLO DEL LARIO
2025-10-01,REG,S01415,22,22,0,0,0,0,3,4,15,4,3,2,1,0,89,73,16,0.7272727272727273,-4.0,9.700000000000006,26.149999999999988,partenza,MANDELLO DEL LARIO
2025-10-01,REG,S01420,22,22,0,0,0,0,20,1,1,1,0,0,0,0,31,2,29,1.3181818181818181,1.0,3.900000000000002,4.0,arrivo,COLICO
2025-10-01,REG,S01420,24,24,0,0,0,0,14,6,4,6,1,1,1,0,94,14,80,3.3333333333333335,2.0,6.699999999999999,7.0,partenza,COLICO
2025-10-01,REG,S01430,11,11,0,0,0,0,2,3,6,3,3,2,1,0,79,35,44,4.0,-2.0,27.0,34.5,arrivo,SONDRIO
2025-10-01,REG,S01430,13,13,0,0,0,0,6,0,7,0,0,0,0,0,7,29,-22,-1.6923076923076923,-3.0,1.8000000000000007,2.799999999999997,partenza,SONDRIO
2025-10-01,REG,S01440,16,16,0,0,0,0,1,1,14,1,0,0,0,0,10,59,-49,-3.0625,-4.5,0.5,4.0,arrivo,TIRANO
2025-10-01,REG,S01440,14,14,0,0,0,0,7,5,2,5,4,1,1,0,102,5,97,6.928571428571429,2.5,12.700000000000001,24.54999999999999,partenza,TIRANO
2025-10-01,REG,S01458,8,8,0,0,0,0,5,1,2,1,0,0,0,0,7,2,5,0.625,0.0,2.1999999999999993,3.599999999999998,arrivo,MOLTENO
2025-10-01,REG,S01458,10,10,0,0,0,0,4,2,4,2,0,0,0,0,17,5,12,1.2,0.5,5.0,5.0,partenza,MOLTENO
2025-10-01,REG,S01488,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,arrivo,BESANA
2025-10-01,REG,S01488,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,partenza,BESANA
2025-10-01,REG,S01520,83,83,0,0,0,0,36,13,34,13,1,0,0,0,141,75,66,0.7951807228915663,0.0,5.0,7.0,arrivo,LECCO
2025-10-01,REG,S01520,79,79,0,0,0,0,42,21,16,21,6,1,1,0,252,17,235,2.9746835443037973,2.0,7.200000000000003,11.099999999999994,partenza,LECCO
2025-10-01,REG,S01524,1,1,0,0,0,0,0,1,0,1,1,1,0,0,29,0,29,29.0,29.0,29.0,29.0,arrivo,CALOLZIOCORTE OLGINATE
2025-10-01,REG,S01524,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,partenza,CALOLZIOCORTE OLGINATE
2025-10-01,REG,S01528,37,37,0,0,0,0,14,14,9,14,8,3,0,0,185,9,176,4.756756756756757,3.0,13.0,15.199999999999996,arrivo,PONTE S.PIETRO
2025-10-01,REG,S01528,37,37,0,0,0,0,13,10,14,10,4,1,0,0,115,29,86,2.324324324324324,2.0,7.599999999999994,11.199999999999996,partenza,PONTE S.PIETRO
2025-10-01,REG,S01529,63,63,0,0,0,0,32,15,16,15,5,3,1,0,212,22,190,3.015873015873016,2.0,7.0,10.899999999999999,arrivo,BERGAMO
2025-10-01,REG,S01529,64,64,0,0,0,0,33,14,17,14,5,3,0,0,190,32,158,2.46875,1.0,7.0,12.549999999999983,partenza,BERGAMO
2025-10-01,REG,S01600,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,arrivo,VERDELLO DALMINE
2025-10-01,REG,S01600,1,1,0,0,0,0,0,1,0,1,1,1,0,0,17,0,17,17.0,17.0,17.0,17.0,partenza,VERDELLO DALMINE
2025-10-01,REG,S01630,2,2,0,0,0,0,0,2,0,2,2,2,0,0,39,0,39,19.5,19.5,21.5,21.75,arrivo,MILANO S.CRISTOFORO
2025-10-01,REG,S01631,24,24,0,0,0,0,9,4,11,4,2,2,0,0,73,26,47,1.9583333333333333,1.0,7.699999999999999,16.49999999999998,arrivo,MILANO PORTA GENOVA
2025-10-01,REG,S01631,23,23,0,0,0,0,12,5,6,5,1,0,0,0,57,14,43,1.8695652173913044,1.0,5.800000000000001,6.899999999999999,partenza,MILANO PORTA GENOVA
2025-10-01,REG,S01640,5,5,0,0,0,0,3,2,0,2,1,1,0,0,29,0,29,5.8,3.0,12.200000000000001,14.599999999999998,arrivo,MILANO CERTOSA
2025-10-01,REG,S01640,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,4,-1,-0.5,-0.5,2.3000000000000003,2.6499999999999995,partenza,MILANO CERTOSA
2025-10-01,REG,S01642,48,48,0,0,0,0,13,16,19,16,5,0,0,0,156,39,117,2.4375,1.5,9.300000000000004,11.0,arrivo,MILANO BOVISA POLITECNICO
2025-10-01,REG,S01642,48,48,0,0,0,0,16,7,25,7,4,3,1,0,137,39,98,2.0416666666666665,-1.0,7.0,13.599999999999994,partenza,MILANO BOVISA POLITECNICO
2025-10-01,REG,S01645,167,167,0,0,0,0,67,59,41,59,28,14,4,1,879,91,788,4.718562874251497,2.0,12.400000000000006,18.399999999999977,arrivo,MILANO PORTA GARIBALDI
2025-10-01,REG,S01645,163,163,0,0,0,0,65,54,44,54,25,17,7,2,952,93,859,5.269938650306749,2.0,14.800000000000011,27.30000000000004,partenza,MILANO PORTA GARIBALDI
2025-10-01,REG,S01700,174,174,0,0,0,0,71,62,41,62,28,15,0,0,801,81,720,4.137931034482759,2.5,14.0,16.0,arrivo,MILANO CENTRALE
2025-10-01,REG,S01700,164,164,0,0,0,0,70,54,40,54,29,8,1,0,670,84,586,3.573170731707317,2.0,11.0,14.0,partenza,MILANO CENTRALE
2025-10-01,REG,S01701,2,2,0,0,0,0,0,1,1,1,1,1,1,0,58,2,56,28.0,28.0,52.0,55.0,arrivo,MILANO LAMBRATE
2025-10-01,REG,S01701,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,1,3,1.5,1.5,3.5,3.75,partenza,MILANO LAMBRATE
2025-10-01,REG,S01703,22,22,0,0,0,0,16,1,5,1,0,0,0,0,34,6,28,1.2727272727272727,1.0,3.900000000000002,4.0,arrivo,PIOLTELLO LIMITO
2025-10-01,REG,S01703,21,21,0,0,0,0,9,8,4,8,3,0,0,0,94,7,87,4.142857142857143,4.0,12.0,13.0,partenza,PIOLTELLO LIMITO
2025-10-01,REG,S01708,76,76,0,0,0,0,29,11,36,11,3,0,0,0,130,96,34,0.4473684210526316,0.0,6.5,9.0,arrivo,TREVIGLIO
2025-10-01,REG,S01708,73,73,0,0,0,0,36,18,19,18,2,0,0,0,185,30,155,2.1232876712328768,2.0,7.0,8.399999999999991,partenza,TREVIGLIO
2025-10-01,REG,S01717,98,98,0,0,0,0,57,25,16,25,12,6,1,0,368,22,346,3.5306122448979593,2.0,10.0,17.0,arrivo,BRESCIA
2025-10-01,REG,S01717,93,93,0,0,0,0,41,17,35,17,4,2,1,0,222,98,124,1.3333333333333333,1.0,6.0,7.3999999999999915,partenza,BRESCIA
2025-10-01,REG,S01747,18,18,0,0,0,0,14,4,0,4,1,1,0,0,56,0,56,3.111111111111111,1.5,6.300000000000001,8.799999999999983,arrivo,LAVENO MOMBELLO LAGO
2025-10-01,REG,S01747,19,19,0,0,0,0,8,4,7,4,1,1,0,0,54,12,42,2.210526315789474,0.0,5.399999999999999,9.099999999999955,partenza,LAVENO MOMBELLO LAGO
2025-10-01,REG,S01763,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,arrivo,COMO CAMERLATA (FNM)
2025-10-01,REG,S01763,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,6.3,6.6499999999999995,partenza,COMO CAMERLATA (FNM)
2025-10-01,REG,S01765,29,29,0,0,0,0,20,8,1,8,1,1,0,0,105,2,103,3.5517241379310347,3.0,7.199999999999999,8.0,arrivo,COMO LAGO
2025-10-01,REG,S01765,28,28,0,0,0,0,17,5,6,5,2,1,0,0,83,7,76,2.7142857142857144,2.0,5.600000000000001,10.249999999999993,partenza,COMO LAGO
2025-10-01,REG,S01807,18,18,0,0,0,0,10,5,3,5,2,0,0,0,57,3,54,3.0,2.0,7.5000000000000036,11.149999999999999,arrivo,VOGHERA
2025-10-01,REG,S01807,19,19,0,0,0,0,9,5,5,5,1,1,0,0,70,9,61,3.210526315789474,2.0,6.599999999999998,10.699999999999964,partenza,VOGHERA
2025-10-01,REG,S01810,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,arrivo,TORTONA
2025-10-01,REG,S01810,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,partenza,TORTONA
2025-10-01,REG,S01820,33,33,0,0,0,0,18,11,4,11,3,2,0,0,157,5,152,4.606060606060606,3.0,8.8,13.999999999999986,arrivo,MILANO ROGOREDO
2025-10-01,REG,S01820,33,33,0,0,0,0,21,9,3,9,3,2,0,0,112,4,108,3.272727272727273,2.0,8.600000000000001,11.999999999999993,partenza,MILANO ROGOREDO
2025-10-01,REG,S01822,30,30,0,0,0,0,6,2,22,2,1,0,0,0,26,35,-9,-0.3,-1.0,3.1000000000000014,5.6499999999999915,arrivo,MELEGNANO
2025-10-01,REG,S01822,30,30,0,0,0,0,7,12,11,12,3,0,0,0,106,20,86,2.8666666666666667,1.5,9.100000000000001,10.549999999999997,partenza,MELEGNANO
2025-10-01,REG,S01825,34,34,0,0,0,0,13,8,13,8,2,0,0,0,82,19,63,1.8529411764705883,1.0,6.699999999999999,8.699999999999996,arrivo,LODI
2025-10-01,REG,S01825,34,34,0,0,0,0,18,13,3,13,4,1,0,0,135,8,127,3.735294117647059,3.0,9.399999999999999,11.699999999999996,partenza,LODI
2025-10-01,REG,S01828,14,14,0,0,0,0,6,6,2,6,4,0,0,0,70,5,65,4.642857142857143,2.5,12.400000000000002,13.0,arrivo,CODOGNO
2025-10-01,REG,S01828,15,15,0,0,0,0,3,3,9,3,2,0,0,0,36,20,16,1.0666666666666667,-1.0,9.6,11.199999999999996,partenza,CODOGNO
2025-10-01,REG,S01860,76,76,0,0,0,0,37,24,15,24,10,5,1,0,345,32,313,4.118421052631579,3.0,13.5,15.25,arrivo,PAVIA
2025-10-01,REG,S01860,75,75,0,0,0,0,36,25,14,25,12,2,0,0,292,28,264,3.52,2.0,11.600000000000009,13.0,partenza,PAVIA
2025-10-01,REG,S01864,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,arrivo,BELGIOIOSO
2025-10-01,REG,S01865,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,partenza,CORTEOLONA
2025-10-01,REG,S01915,55,55,0,0,0,0,18,10,27,10,1,0,0,0,93,49,44,0.8,0.0,5.0,6.299999999999997,arrivo,CREMONA
2025-10-01,REG,S01915,55,55,0,0,0,0,28,16,11,16,7,4,1,0,263,25,238,4.327272727272727,2.0,11.200000000000003,16.299999999999997,partenza,CREMONA
2025-10-01,REG,S01919,2,2,0,0,0,0,1,1,0,1,1,1,0,0,28,0,28,14.0,14.0,22.8,23.9,arrivo,PIADENA
2025-10-01,REG,S01919,3,3,0,0,0,0,0,2,1,2,1,0,0,0,16,1,15,5.0,5.0,9.8,10.399999999999999,partenza,PIADENA
2025-10-01,REG,S01920,14,14,0,0,0,0,6,6,2,6,3,1,0,0,69,4,65,4.642857142857143,3.5,12.100000000000003,13.7,arrivo,BOZZOLO
2025-10-01,REG,S01920,14,14,0,0,0,0,3,5,6,5,5,2,0,0,81,6,75,5.357142857142857,1.0,15.400000000000002,18.449999999999996,partenza,BOZZOLO
2025-10-01,REG,S01925,28,28,0,0,0,0,20,7,1,7,1,1,0,0,91,1,90,3.2142857142857144,3.0,7.0,8.299999999999997,arrivo,SEVESO
2025-10-01,REG,S01925,26,26,0,0,0,0,17,5,4,5,0,0,0,0,80,5,75,2.8846153846153846,3.0,6.5,7.75,partenza,SEVESO
2025-10-01,REG,S01933,87,87,0,0,0,0,53,34,0,34,9,3,1,0,378,0,378,4.344827586206897,3.0,9.400000000000006,11.700000000000003,arrivo,SARONNO
2025-10-01,REG,S01933,94,94,0,0,0,0,50,28,16,28,6,3,0,0,333,25,308,3.276595744680851,2.0,8.0,10.349999999999994,partenza,SARONNO
2025-10-01,REG,S01945,9,9,0,0,0,0,5,3,1,3,1,1,1,0,56,1,55,6.111111111111111,3.0,12.600000000000005,21.79999999999999,arrivo,STRADELLA
2025-10-01,REG,S01945,9,9,0,0,0,0,5,3,1,3,1,0,0,0,37,1,36,4.0,4.0,7.800000000000001,9.399999999999999,partenza,STRADELLA
2025-10-01,REG,S02001,19,19,0,0,0,0,3,4,12,4,2,1,0,0,54,31,23,1.2105263157894737,-1.0,8.999999999999996,13.89999999999998,arrivo,BRENNERO
2025-10-01,REG,S02001,19,19,0,0,0,0,9,7,3,7,2,1,0,0,91,6,85,4.473684210526316,4.0,9.399999999999999,12.099999999999977,partenza,BRENNERO
