mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ruolo,nome_stazione,ritardo_medio,ritardo_mediano,p90,p95
2026-01,REG,S01860,125,125.0,0.0,0.0,0.0,0,55,15,55,15,2,0,0,0,191,122,69,nodo,PAVIA,0.5560675883256528,-0.5,5.350000000000001,6.924999999999997
2026-01,REG,S01864,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,0,41,0,41,nodo,BELGIOIOSO,20.5,20.5,33.7,35.35
2026-01,REG,S01865,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,CORTEOLONA,3.0,3.0,3.0,3.0
2026-01,REG,S01915,73,73.0,0.0,0.0,0.0,0,35,10,28,10,5,3,0,0,178,69,109,nodo,CREMONA,1.4763513513513513,1.0,7.349999999999998,11.5
2026-01,REG,S01919,4,4.0,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,10,3,7,nodo,PIADENA,1.75,1.75,4.3500000000000005,4.675
2026-01,REG,S01920,22,22.0,0.0,0.0,0.0,0,9,5,8,5,3,3,1,0,102,17,85,nodo,BOZZOLO,3.8636363636363633,0.5,13.0,16.25
2026-01,REG,S01925,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,SEVESO,0.0,0.0,0.0,0.0
2026-01,REG,S01933,137,137.0,0.0,0.0,0.0,0,118,8,11,8,1,0,0,0,192,16,176,nodo,SARONNO,1.2865515771526002,1.0,3.5,5.1249999999999964
2026-01,REG,S01945,14,14.0,0.0,0.0,0.0,0,6,6,2,6,1,1,0,0,63,2,61,nodo,STRADELLA,4.357142857142857,3.0,9.200000000000003,10.849999999999996
2026-01,REG,S01948,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,6,0,6,nodo,CASTEL S.GIOVANNI,3.0,3.0,3.0,3.0
2026-01,REG,S01963,3,3.0,0.0,0.0,0.0,0,2,0,1,0,0,0,0,0,1,1,0,nodo,BUSSETO,0.25,0.25,0.45,0.475
2026-01,REG,S02001,38,38.0,0.0,0.0,0.0,0,8,5,25,5,3,0,0,0,60,82,-22,nodo,BRENNERO,-0.5789473684210527,-1.0,5.6,6.049999999999999
2026-01,REG,S02006,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,29,5,24,nodo,VIPITENO-VAL DI VIZZE,12.0,12.0,12.0,12.0
2026-01,REG,S02011,6,6.0,0.0,0.0,0.0,0,2,0,4,0,0,0,0,0,2,7,-5,nodo,FORTEZZA,-0.8333333333333334,0.0,0.0,0.0
2026-01,REG,S02026,69,69.0,0.0,0.0,0.0,0,28,4,37,4,1,0,0,0,95,107,-12,nodo,BOLZANO,-0.1722689075630252,-0.25,3.8499999999999996,5.524999999999997
2026-01,REG,S02030,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,7,0,7,nodo,BRONZOLO,7.0,7.0,7.0,7.0
2026-01,REG,S02035,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,nodo,MEZZOCORONA,2.0,2.0,2.0,2.0
2026-01,REG,S02038,45,45.0,0.0,0.0,0.0,0,22,9,14,9,4,2,2,0,181,27,154,nodo,TRENTO,3.4357707509881426,1.5,6.300000000000001,10.724999999999996
2026-01,REG,S02044,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,6,-6,nodo,ROVERETO,-3.0,-3.0,-3.0,-3.0
2026-01,REG,S02049,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,5,-5,nodo,ALA,-2.5,-2.5,-2.5,-2.5
2026-01,REG,S02107,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,1,0,0,21,0,21,nodo,BRUNICO,10.5,10.5,10.5,10.5
2026-01,REG,S02111,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,12,0,12,nodo,MONGUELFO-VALLE DI CASIES,12.0,12.0,12.0,12.0
2026-01,REG,S02114,11,11.0,0.0,0.0,0.0,0,5,4,2,4,4,3,0,0,80,3,77,nodo,S.CANDIDO,6.791666666666666,2.5,16.25,18.625
2026-01,REG,S02140,23,23.0,0.0,0.0,0.0,0,2,0,21,0,0,0,0,0,0,63,-63,nodo,SCHIO,-2.7803030303030303,-3.0,-0.5499999999999998,-0.5
2026-01,REG,S02216,37,37.0,0.0,0.0,0.0,0,15,7,15,7,4,0,0,0,96,26,70,nodo,MERANO,1.9532163742690059,1.5,7.65,8.075
2026-01,REG,S02225,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,PONTE D\'ADIGE,0.0,0.0,0.0,0.0
2026-01,REG,S02305,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,0,37,0,37,nodo,PERGINE,18.5,18.5,18.5,18.5
2026-01,REG,S02308,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,CALDONAZZO,4.0,4.0,4.0,4.0
2026-01,REG,S02314,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,8,0,8,nodo,BORGO VALSUGANA EST,4.0,4.0,4.0,4.0
2026-01,REG,S02319,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,28,0,28,nodo,PRIMOLANO,28.0,28.0,28.0,28.0
2026-01,REG,S02336,72,72.0,0.0,0.0,0.0,0,26,8,38,8,1,1,0,0,108,97,11,nodo,MANTOVA,0.1527777777777778,-1.25,4.25,5.5
2026-01,REG,S02340,12,12.0,0.0,0.0,0.0,0,6,0,6,0,0,0,0,0,7,13,-6,nodo,SUZZARA,-0.5,-0.75,1.75,2.125
2026-01,REG,S02346,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,ROLO NOVI FABBRICO,1.0,1.0,1.0,1.0
2026-01,REG,S02349,30,30.0,0.0,0.0,0.0,0,4,2,24,2,2,1,1,0,51,71,-20,nodo,CARPI,-0.6666666666666667,-2.5,1.0999999999999996,8.099999999999977
2026-01,REG,S02366,5,5.0,0.0,0.0,0.0,0,1,1,3,1,1,1,0,0,20,8,12,nodo,LEGNAGO,1.4166666666666665,-1.75,6.45,7.475
2026-01,REG,S02430,181,181.0,0.0,0.0,0.0,0,64,22,95,22,8,5,2,0,370,339,31,nodo,VERONA PORTA NUOVA,0.17910356619443088,-0.5,5.0,7.75
2026-01,REG,S02440,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,49,0,49,nodo,S.BONIFACIO,49.0,49.0,49.0,49.0
2026-01,REG,S02446,47,47.0,0.0,0.0,0.0,0,5,0,42,0,0,0,0,0,2,110,-108,nodo,VICENZA,-2.3052536231884058,-2.5,-0.5,-0.5
2026-01,REG,S02520,84,84.0,0.0,0.0,0.0,0,33,12,39,12,5,1,1,0,185,84,101,nodo,BASSANO DEL GRAPPA,1.2023809523809523,0.0,5.899999999999999,7.449999999999996
2026-01,REG,S02535,4,4.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0,83,3,80,nodo,CITTADELLA,20.0,20.0,20.8,20.9
2026-01,REG,S02537,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,-1,nodo,CASTELFRANCO VENETO,-1.0,-1.0,-1.0,-1.0
2026-01,REG,S02550,19,19.0,0.0,0.0,0.0,0,7,6,6,6,1,1,0,0,68,11,57,nodo,CALALZO PIEVE CADORE CORTINA,3.033333333333333,0.25,8.55,11.774999999999995
2026-01,REG,S02553,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,31,0,31,nodo,PERAROLO DI CADORE,31.0,31.0,31.0,31.0
2026-01,REG,S02558,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,0,0,34,0,34,nodo,PONTE NELLE ALPI POLPET,17.0,17.0,24.2,25.099999999999998
2026-01,REG,S02559,69,69.0,0.0,0.0,0.0,0,24,15,30,15,3,3,0,0,202,70,132,nodo,BELLUNO,1.9197478991596637,0.25,7.35,10.424999999999978
2026-01,REG,S02563,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,4,2,2,nodo,BUSCHE LENTIAI MEL,1.0,1.0,1.0,1.0
2026-01,REG,S02564,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,1,0,0,29,0,29,nodo,FELTRE,14.5,14.5,14.5,14.5
2026-01,REG,S02570,20,20.0,0.0,0.0,0.0,0,9,0,11,0,0,0,0,0,17,13,4,nodo,MONTEBELLUNA,0.19999999999999996,0.25,2.0,2.0
2026-01,REG,S02581,61,61.0,0.0,0.0,0.0,0,18,2,41,2,2,2,0,0,69,93,-24,nodo,PADOVA,-0.40698924731182795,-1.5,2.5500000000000007,7.0
2026-01,REG,S02589,7,7.0,0.0,0.0,0.0,0,3,1,3,1,1,1,0,0,31,4,27,nodo,VENEZIA MESTRE,4.25,0.5,11.0,12.249999999999998
2026-01,REG,S02593,322,322.0,0.0,0.0,0.0,0,137,27,158,27,9,3,1,0,501,456,45,nodo,VENEZIA S.LUCIA,0.13533587992437396,0.0,4.0,5.950000000000003
2026-01,REG,S02703,24,24.0,0.0,0.0,0.0,0,11,3,10,3,3,3,2,1,182,28,154,nodo,SACILE,6.416666666666666,0.5,13.750000000000004,39.52499999999996
2026-01,REG,S02706,16,16.0,0.0,0.0,0.0,0,5,5,6,5,0,0,0,0,47,18,29,nodo,CONEGLIANO,1.5634920634920635,2.0,5.2,5.849999999999999
2026-01,REG,S02712,67,67.0,0.0,0.0,0.0,0,23,1,43,1,1,0,0,0,45,91,-46,nodo,TREVISO CENTRALE,-0.6813725490196078,-1.0,2.0,3.0
2026-01,REG,S02830,14,14.0,0.0,0.0,0.0,0,9,0,5,0,0,0,0,0,14,8,6,nodo,CASARSA,0.42857142857142855,1.0,2.4000000000000004,2.6999999999999993
2026-01,REG,S03015,6,6.0,0.0,0.0,0.0,0,2,0,4,0,0,0,0,0,5,14,-9,nodo,TARVISIO BOSCOVERDE,-1.5,-0.5,0.7,0.8499999999999999
2026-01,REG,S03016,9,9.0,0.0,0.0,0.0,0,1,0,8,0,0,0,0,0,0,20,-20,nodo,CARNIA,-2.25,-2.0,-1.2,-1.1
2026-01,REG,S03019,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,7,0,7,nodo,GEMONA DEL FRIULI,3.5,3.5,3.5,3.5
2026-01,REG,S03026,48,48.0,0.0,0.0,0.0,0,15,1,32,1,0,0,0,0,36,90,-54,nodo,UDINE,-1.1182608695652174,-1.5,2.700000000000001,3.849999999999998
2026-01,REG,S03084,14,14.0,0.0,0.0,0.0,0,6,3,5,3,3,3,2,1,171,12,159,nodo,MANIAGO,11.357142857142858,1.0,36.20000000000002,52.84999999999996
2026-01,REG,S03200,63,63.0,0.0,0.0,0.0,0,41,2,20,2,1,0,0,0,87,50,37,nodo,PORTOGRUARO CAORLE,0.5912298387096775,0.5,3.0,3.9749999999999996
2026-01,REG,S03207,6,6.0,0.0,0.0,0.0,0,2,0,4,0,0,0,0,0,0,8,-8,nodo,CERVIGNANO-AQUILEIA-GRADO,-1.375,-1.25,-0.2999999999999999,-0.1500000000000002
2026-01,REG,S03310,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,4,0,4,nodo,MONFALCONE,2.0,2.0,2.0,2.0
2026-01,REG,S03317,81,81.0,0.0,0.0,0.0,0,31,2,48,2,0,0,0,0,64,118,-54,nodo,TRIESTE CENTRALE,-0.6648351648351649,-1.0,3.1000000000000014,3.5500000000000007
2026-01,REG,S03466,4,4.0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0,6,1,5,nodo,VILLA OPICINA,1.25,1.25,1.85,1.925
2026-01,REG,S04203,17,17.0,0.0,0.0,0.0,0,6,3,8,3,1,0,0,0,34,24,10,nodo,NOVI LIGURE,0.6041666666666666,-0.75,6.300000000000001,8.399999999999999
2026-01,REG,S04207,25,25.0,0.0,0.0,0.0,0,3,0,22,0,0,0,0,0,1,85,-84,nodo,ARQUATA SCRIVIA,-3.407051282051282,-3.5,-1.0999999999999996,-0.3500000000000014
2026-01,REG,S04215,24,24.0,0.0,0.0,0.0,0,7,1,16,1,0,0,0,0,17,50,-33,nodo,BUSALLA,-1.375,-2.0,1.95,2.674999999999999
2026-01,REG,S04220,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,8,0,8,nodo,GENOVA SAMPIERDARENA,4.0,4.0,4.0,4.0
2026-01,REG,S04501,38,38.0,0.0,0.0,0.0,0,18,7,13,7,4,2,1,0,126,32,94,nodo,VENTIMIGLIA,2.2941176470588234,0.5,8.2,12.899999999999999
2026-01,REG,S04503,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,BORDIGHERA,3.0,3.0,3.0,3.0
2026-01,REG,S04515,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,9,0,9,nodo,ALASSIO,9.0,9.0,9.0,9.0
2026-01,REG,S04516,8,8.0,0.0,0.0,0.0,0,1,2,5,2,1,0,0,0,21,10,11,nodo,ALBENGA,1.375,-1.0,7.000000000000002,8.499999999999996
2026-01,REG,S04523,4,4.0,0.0,0.0,0.0,0,1,1,2,1,1,1,0,0,26,6,20,nodo,IMPERIA,5.0,5.0,11.4,12.2
2026-01,REG,S04534,22,22.0,0.0,0.0,0.0,0,6,1,15,1,0,0,0,0,11,23,-12,nodo,GENOVA VOLTRI,-0.5454545454545454,-1.0,0.5,2.25
2026-01,REG,S04537,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,2,0,2,nodo,GENOVA SESTRI PONENTE AEROPORTO,1.0,1.0,1.0,1.0
2026-01,REG,S04700,32,32.0,0.0,0.0,0.0,0,3,5,24,5,4,2,1,0,93,119,-26,nodo,GENOVA PIAZZA PRINCIPE,-0.9725490196078431,-3.0,8.900000000000002,16.549999999999994
2026-01,REG,S04702,127,127.0,0.0,0.0,0.0,0,36,12,79,12,3,0,0,0,150,298,-148,nodo,GENOVA BRIGNOLE,-1.1662946428571428,-1.0,4.0,7.249999999999993
2026-01,REG,S04704,4,4.0,0.0,0.0,0.0,0,2,2,0,2,2,2,0,0,49,0,49,nodo,GENOVA QUARTO DEI MILLE,12.25,12.25,12.85,12.925
2026-01,REG,S04707,18,18.0,0.0,0.0,0.0,0,6,0,12,0,0,0,0,0,4,20,-16,nodo,GENOVA NERVI,-0.8888888888888888,-1.0,0.6000000000000001,0.7999999999999998
2026-01,REG,S04714,6,6.0,0.0,0.0,0.0,0,3,0,3,0,0,0,0,0,2,6,-4,nodo,RECCO,-0.6666666666666666,-1.0,0.6000000000000001,0.7999999999999998
2026-01,REG,S04725,71,71.0,0.0,0.0,0.0,0,16,12,43,12,1,0,0,0,101,141,-40,nodo,SESTRI LEVANTE,-0.5810810810810811,-1.5,4.549999999999999,6.174999999999999
2026-01,REG,S04731,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,-2,nodo,LEVANTO,-2.0,-2.0,-2.0,-2.0
2026-01,REG,S04801,82,82.0,0.0,0.0,0.0,0,27,14,41,14,2,0,0,0,132,132,0,nodo,SAVONA,0.0,-1.0,5.0,6.0
2026-01,REG,S04805,11,11.0,0.0,0.0,0.0,0,4,0,7,0,0,0,0,0,6,12,-6,nodo,S.GIUSEPPE DI CAIRO,-0.6166666666666666,-1.0,1.1,1.2999999999999998
2026-01,REG,S05000,78,78.0,0.0,0.0,0.0,0,26,6,46,6,3,2,1,0,128,169,-41,nodo,PIACENZA,-0.5448253131179961,-1.5,4.0,5.599999999999998
2026-01,REG,S05009,52,52.0,0.0,0.0,0.0,0,48,2,2,2,0,0,0,0,30,2,28,nodo,FIDENZA,0.5384615384615384,0.0,1.75,3.5
2026-01,REG,S05014,90,90.0,0.0,0.0,0.0,0,43,10,37,10,2,0,0,0,152,92,60,nodo,PARMA,0.6666666666666666,0.5,4.5,6.299999999999997
2026-01,REG,S05019,32,32.0,0.0,0.0,0.0,0,15,4,13,4,0,0,0,0,51,28,23,nodo,BOLOGNA ROVERI,0.71875,0.5,2.5,2.625
2026-01,REG,S05023,35,35.0,0.0,0.0,0.0,0,22,4,9,4,0,0,0,0,61,16,45,nodo,REGGIO EMILIA,1.2286184210526314,0.5,3.8499999999999996,5.649999999999997
2026-01,REG,S05032,93,93.0,0.0,0.0,0.0,0,31,6,56,6,0,0,0,0,87,147,-60,nodo,MODENA,-0.6348288621646623,-1.0,2.6499999999999986,4.375
2026-01,REG,S05037,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0,0,15,0,15,nodo,CASTELFRANCO EMILIA,7.5,7.5,7.5,7.5
2026-01,REG,S05041,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,LAVINO,4.0,4.0,4.0,4.0
2026-01,REG,S05043,320,320.0,0.0,0.0,0.0,0,87,39,194,39,14,9,2,0,560,655,-95,nodo,BOLOGNA CENTRALE,-0.296875,-1.5,4.549999999999997,7.074999999999974
2026-01,REG,S05053,4,4.0,0.0,0.0,0.0,0,2,0,2,0,0,0,0,0,2,5,-3,nodo,CASTEL S.PIETRO TERME,-0.75,-0.75,-0.55,-0.5249999999999999
2026-01,REG,S05054,39,39.0,0.0,0.0,0.0,0,15,3,21,3,1,0,0,0,55,50,5,nodo,IMOLA,0.14210526315789473,-1.0,3.3000000000000043,6.349999999999996
2026-01,REG,S05056,4,4.0,0.0,0.0,0.0,0,2,1,1,1,0,0,0,0,12,2,10,nodo,CASTELBOLOGNESE-RIOLO TERME,2.5,2.5,4.1,4.3
2026-01,REG,S05058,10,10.0,0.0,0.0,0.0,0,2,1,7,1,1,1,0,0,22,18,4,nodo,FAENZA,0.125,-1.0,5.0,7.5
2026-01,REG,S05071,68,68.0,0.0,0.0,0.0,0,22,6,40,6,4,4,1,0,156,127,29,nodo,RIMINI,0.42647058823529416,-0.5,3.6999999999999993,10.124999999999963
2026-01,REG,S05090,48,48.0,0.0,0.0,0.0,0,48,0,0,0,0,0,0,0,11,0,11,nodo,SALSOMAGGIORE TERME,0.22916666666666666,0.0,1.0,1.0
2026-01,REG,S05105,18,18.0,0.0,0.0,0.0,0,9,3,6,3,0,0,0,0,45,7,38,nodo,MARZABOTTO,2.111111111111111,1.0,6.1,6.3
2026-01,REG,S05106,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,0,0,0,17,0,17,nodo,PIOPPE DI SALVARO,8.5,8.5,8.5,8.5
2026-01,REG,S05107,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,5,0,5,nodo,VERGATO,5.0,5.0,5.0,5.0
2026-01,REG,S05108,6,6.0,0.0,0.0,0.0,0,2,4,0,4,3,2,0,0,66,0,66,nodo,RIOLA,11.0,11.0,18.2,19.1
2026-01,REG,S05110,55,55.0,0.0,0.0,0.0,0,25,4,26,4,0,0,0,0,56,50,6,nodo,PORRETTA TERME,0.12235449735449738,0.0,3.0500000000000025,4.674999999999999
2026-01,REG,S05130,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,9,0,9,nodo,BOLOGNA S.RUFFILLO,4.5,4.5,4.5,4.5
2026-01,REG,S05131,59,59.0,0.0,0.0,0.0,0,29,4,26,4,0,0,0,0,72,40,32,nodo,PIANORO,0.5281609195402299,0.0,2.6500000000000004,4.0749999999999975
2026-01,REG,S05134,10,10.0,0.0,0.0,0.0,0,4,0,6,0,0,0,0,0,10,22,-12,nodo,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI,-1.2,-2.0,2.0,2.4999999999999996
2026-01,REG,S05135,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,10,-10,nodo,VERNIO MONTEPIANO CANTAGALLO,-5.0,-5.0,-5.0,-5.0
2026-01,REG,S05136,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,nodo,VAIANO,2.0,2.0,2.0,2.0
2026-01,REG,S05161,10,10.0,0.0,0.0,0.0,0,8,0,2,0,0,0,0,0,14,3,11,nodo,SERMIDE,1.0999999999999999,1.5,2.0,2.0
2026-01,REG,S05180,30,30.0,0.0,0.0,0.0,0,18,2,10,2,0,0,0,0,38,14,24,nodo,SASSUOLO TERMINAL,0.8,0.5,2.8999999999999995,4.099999999999998
2026-01,REG,S05192,9,9.0,0.0,0.0,0.0,0,6,1,2,1,0,0,0,0,13,2,11,nodo,REGGIO S.LAZZARO,1.275,1.0,2.7,3.0999999999999996
2026-01,REG,S05194,10,10.0,0.0,0.0,0.0,0,8,0,2,0,0,0,0,0,13,3,10,nodo,SASSUOLO RADICI,0.7916666666666666,0.5,2.45,2.7249999999999996
2026-01,REG,S05308,26,26.0,0.0,0.0,0.0,0,4,4,18,4,0,0,0,0,22,74,-52,nodo,POGGIO RUSCO,-2.0,-2.0,4.100000000000003,5.199999999999999
2026-01,REG,S05316,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,11,0,11,nodo,CREVALCORE,11.0,11.0,11.0,11.0
2026-01,REG,S05418,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,4,4,0,nodo,LAMA,0.0,0.0,0.0,0.0
2026-01,REG,S05420,24,24.0,0.0,0.0,0.0,0,9,1,14,1,0,0,0,0,21,19,2,nodo,ADRIA,0.11188811188811187,-1.0,2.9000000000000004,3.6999999999999993
2026-01,REG,S05428,10,10.0,0.0,0.0,0.0,0,3,0,7,0,0,0,0,0,2,26,-24,nodo,CHIOGGIA,-2.4000000000000004,-2.5,2.220446049250313e-16,0.49999999999999956
2026-01,REG,S05703,12,12.0,0.0,0.0,0.0,0,7,1,4,1,0,0,0,0,14,4,10,nodo,MONSELICE,0.9142857142857143,0.0,3.000000000000001,3.7499999999999982
2026-01,REG,S05706,46,46.0,0.0,0.0,0.0,0,12,2,32,2,1,1,0,0,40,101,-61,nodo,ROVIGO,-1.3693181818181819,-2.0,2.1999999999999993,3.8249999999999975
2026-01,REG,S05712,85,85.0,0.0,0.0,0.0,0,28,9,48,9,3,1,1,0,157,150,7,nodo,FERRARA,0.09163898117386488,-1.0,4.400000000000002,6.874999999999993
2026-01,REG,S05722,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,9,-9,nodo,S.PIETRO IN CASALE,-4.5,-4.5,-4.5,-4.5
2026-01,REG,S05799,13,13.0,0.0,0.0,0.0,0,8,2,3,2,0,0,0,0,27,6,21,nodo,CODIGORO,1.7142857142857142,2.0,4.15,4.574999999999999
2026-01,REG,S05802,32,32.0,0.0,0.0,0.0,0,15,4,13,4,0,0,0,0,51,28,23,nodo,PORTOMAGGIORE,0.71875,0.5,2.5,2.625
2026-01,REG,S05808,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,0,47,0,47,nodo,ALFONSINE,23.5,23.5,23.5,23.5
2026-01,REG,S05810,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,0,0,32,0,32,nodo,MEZZANO,16.0,16.0,16.0,16.0
2026-01,REG,S05811,61,61.0,0.0,0.0,0.0,0,21,7,33,7,2,1,1,0,115,87,28,nodo,RAVENNA,0.4510752688172043,-0.5,4.550000000000001,6.25
2026-01,REG,S05818,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,16,0,16,nodo,IGEA MARINA,16.0,16.0,16.0,16.0
2026-01,REG,S05921,17,17.0,0.0,0.0,0.0,0,8,3,6,3,0,0,0,0,25,12,13,nodo,CIANO D\'ENZA,0.7152777777777778,0.25,4.25,5.374999999999998
2026-01,REG,S05951,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,-1,nodo,LUGO,-1.0,-1.0,-1.0,-1.0
2026-01,REG,S05960,17,17.0,0.0,0.0,0.0,0,12,2,3,2,0,0,0,0,36,3,33,nodo,GUASTALLA,1.9583333333333335,1.5,4.1499999999999995,5.5749999999999975
2026-01,REG,S05975,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,5,0,5,nodo,BAZZANO (FER),5.0,5.0,5.0,5.0
2026-01,REG,S05984,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,33,2,31,nodo,SCANDIANO,15.5,15.5,29.5,31.25
2026-01,REG,S06000,135,135.0,0.0,0.0,0.0,0,35,16,84,16,2,1,0,0,188,275,-87,nodo,LA SPEZIA CENTRALE,-0.6083662714097497,-1.0,4.5,5.299999999999997
2026-01,REG,S06007,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,4,-4,nodo,SARZANA,-2.0,-2.0,-2.0,-2.0
2026-01,REG,S06009,4,4.0,0.0,0.0,0.0,0,1,2,1,2,2,2,1,0,70,1,69,nodo,MASSA CENTRO,17.25,17.25,31.05,32.775
2026-01,REG,S06013,21,21.0,0.0,0.0,0.0,0,10,0,11,0,0,0,0,0,15,26,-11,nodo,AULLA LUNIGIANA,-0.5363636363636364,-0.5,1.5,2.25
2026-01,REG,S06025,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,11,0,11,nodo,VADA,11.0,11.0,11.0,11.0
2026-01,REG,S06026,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,CECINA,0.0,0.0,0.0,0.0
2026-01,REG,S06031,11,11.0,0.0,0.0,0.0,0,5,0,6,0,0,0,0,0,4,13,-9,nodo,CAMPIGLIA MARITTIMA,-0.85,-0.5,0.8500000000000001,1.1749999999999998
2026-01,REG,S06033,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3,-3,nodo,FOLLONICA,-3.0,-3.0,-3.0,-3.0
2026-01,REG,S06039,30,30.0,0.0,0.0,0.0,0,8,2,20,2,0,0,0,0,23,47,-24,nodo,GROSSETO,-0.7589285714285714,-1.25,3.200000000000001,3.675
2026-01,REG,S06040,51,51.0,0.0,0.0,0.0,0,21,2,28,2,0,0,0,0,38,61,-23,nodo,VIAREGGIO,-0.45384615384615384,-1.0,2.3000000000000007,2.875
2026-01,REG,S06153,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,0,51,0,51,nodo,FORNOVO,25.5,25.5,25.5,25.5
2026-01,REG,S06160,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,8,0,8,nodo,OSTIA PARMENSE,4.0,4.0,4.0,4.0
2026-01,REG,S06161,9,9.0,0.0,0.0,0.0,0,3,1,5,1,0,0,0,0,10,11,-1,nodo,BORGO VAL DI TARO,-0.1,0.0,2.45,3.224999999999999
2026-01,REG,S06163,11,11.0,0.0,0.0,0.0,0,4,0,7,0,0,0,0,0,5,13,-8,nodo,PONTREMOLI,-0.6166666666666667,-0.5,1.1500000000000001,1.5749999999999997
2026-01,REG,S06171,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,26,3,23,nodo,VEZZANO LIGURE,11.5,11.5,11.5,11.5
2026-01,REG,S06227,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,-1,nodo,MINUCCIANO-PIEVE-CASOLA,-1.0,-1.0,-1.0,-1.0
2026-01,REG,S06325,14,14.0,0.0,0.0,0.0,0,3,0,11,0,0,0,0,0,5,20,-15,nodo,PIAZZA AL SERCHIO,-0.9583333333333334,-1.5,0.7999999999999998,1.1499999999999995
2026-01,REG,S06404,70,70.0,0.0,0.0,0.0,0,39,3,28,3,0,0,0,0,72,56,16,nodo,LUCCA,0.24346405228758167,0.5,2.8499999999999996,3.674999999999999
