mese,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2026-01,REG,S08215,S08411,3,3,0,0,0,0,2,1,0,1,0,0,0,0,6,0,6,2.0,1.0,4.2,4.6,MONTEROTONDO-MENTANA,FIUMICINO AEROPORTO
2026-01,REG,S08217,S06421,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,6.6,6.8,ROMA TIBURTINA,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S08217,S07226,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,1,2,1.0,1.0,2.6,2.8,ROMA TIBURTINA,TERNI
2026-01,REG,S08217,S07405,4,4,0,0,0,0,2,2,0,2,0,0,0,0,24,0,24,6.0,6.0,9.0,9.0,ROMA TIBURTINA,RIETI
2026-01,REG,S08217,S07810,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,ROMA TIBURTINA,PESCARA
2026-01,REG,S08217,S08021,2,2,0,0,0,0,0,2,0,2,2,0,0,0,22,0,22,11.0,11.0,11.0,11.0,ROMA TIBURTINA,LADISPOLI-CERVETERI
2026-01,REG,S08217,S08213,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,ROMA TIBURTINA,POGGIO MIRTETO
2026-01,REG,S08217,S08304,4,4,0,0,0,0,1,1,2,1,1,1,0,0,15,2,13,3.25,-0.5,10.500000000000004,12.749999999999995,ROMA TIBURTINA,VITERBO PORTA FIORENTINA
2026-01,REG,S08217,S08306,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2,6,-4,-1.0,-0.5,1.0,1.0,ROMA TIBURTINA,VITERBO PORTA ROMANA
2026-01,REG,S08217,S08315,18,18,0,0,0,0,13,3,2,3,2,0,0,0,64,3,61,3.388888888888889,2.5,7.100000000000005,12.299999999999997,ROMA TIBURTINA,BRACCIANO
2026-01,REG,S08217,S08319,42,42,0,0,0,0,35,2,5,2,1,0,0,0,59,5,54,1.2857142857142858,1.0,3.0,4.0,ROMA TIBURTINA,CESANO DI ROMA
2026-01,REG,S08217,S08320,4,4,0,0,0,0,2,0,2,0,0,0,0,0,1,2,-1,-0.25,-0.5,0.7000000000000002,0.8499999999999996,ROMA TIBURTINA,LA STORTA
2026-01,REG,S08217,S08411,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,ROMA TIBURTINA,FIUMICINO AEROPORTO
2026-01,REG,S08217,S08506,14,14,0,0,0,0,5,1,8,1,0,0,0,0,13,12,1,0.07142857142857142,-1.0,3.400000000000002,4.35,ROMA TIBURTINA,GUIDONIA-MONTECELIO-S.ANGELO
2026-01,REG,S08217,S08508,22,22,0,0,0,0,9,1,12,1,0,0,0,0,15,23,-8,-0.36363636363636365,-1.0,2.0,2.9499999999999993,ROMA TIBURTINA,TIVOLI
2026-01,REG,S08217,S08512,6,6,0,0,0,0,3,0,3,0,0,0,0,0,3,4,-1,-0.16666666666666666,-0.5,1.5,1.75,ROMA TIBURTINA,VALLE DELL\'ANIENE-MANDELA-SAMBUCI
2026-01,REG,S08217,S08526,16,16,0,0,0,0,7,2,7,2,1,0,0,0,26,26,0,0.0,0.0,4.0,8.0,ROMA TIBURTINA,AVEZZANO
2026-01,REG,S08217,S08662,2,2,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,8.3,8.65,ROMA TIBURTINA,FROSINONE
2026-01,REG,S08217,S08710,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.8,2.9,ROMA TIBURTINA,NETTUNO
2026-01,REG,S08217,S08731,1,1,0,0,0,0,0,1,0,1,1,1,1,1,128,0,128,128.0,128.0,128.0,128.0,ROMA TIBURTINA,PAVONA
2026-01,REG,S08217,S08734,9,9,0,0,0,0,6,0,3,0,0,0,0,0,6,4,2,0.2222222222222222,0.0,1.6000000000000005,2.799999999999999,ROMA TIBURTINA,VELLETRI
2026-01,REG,S08217,S09150,2,2,0,0,0,0,0,2,0,2,1,0,0,0,16,0,16,8.0,8.0,10.4,10.7,ROMA TIBURTINA,MINTURNO-SCAURI
2026-01,REG,S08217,S09218,6,6,0,0,0,0,1,0,5,0,0,0,0,0,4,38,-34,-5.666666666666667,-7.5,0.5,2.25,ROMA TIBURTINA,NAPOLI CENTRALE
2026-01,REG,S08217,S09453,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,-7,-3.5,-3.5,-3.1,-3.05,ROMA TIBURTINA,BOIANO
2026-01,REG,S08301,S08304,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,GROTTE S.STEFANO,VITERBO PORTA FIORENTINA
2026-01,REG,S08304,S08207,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,VITERBO PORTA FIORENTINA,ATTIGLIANO-BOMARZO
2026-01,REG,S08304,S08209,11,11,0,0,0,0,1,0,10,0,0,0,0,0,2,29,-27,-2.4545454545454546,-2.0,-1.0,0.5,VITERBO PORTA FIORENTINA,ORTE
2026-01,REG,S08304,S08217,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-3.0,-3.0,VITERBO PORTA FIORENTINA,ROMA TIBURTINA
2026-01,REG,S08304,S08301,1,1,0,0,0,0,0,1,0,1,1,1,1,0,43,0,43,43.0,43.0,43.0,43.0,VITERBO PORTA FIORENTINA,GROTTE S.STEFANO
2026-01,REG,S08304,S08406,16,16,0,0,0,0,4,2,10,2,0,0,0,0,21,23,-2,-0.125,-1.0,5.0,6.25,VITERBO PORTA FIORENTINA,ROMA OSTIENSE
2026-01,REG,S08304,S08409,4,4,0,0,0,0,1,1,2,1,1,1,0,0,26,9,17,4.25,-1.0,17.800000000000004,21.39999999999999,VITERBO PORTA FIORENTINA,ROMA TERMINI
2026-01,REG,S08306,S08406,20,20,0,0,0,0,12,2,6,2,0,0,0,0,41,8,33,1.65,1.5,4.100000000000001,5.100000000000001,VITERBO PORTA ROMANA,ROMA OSTIENSE
2026-01,REG,S08315,S08217,22,22,0,0,0,0,9,1,12,1,0,0,0,0,21,19,2,0.09090909090909091,-1.0,3.0,3.0,BRACCIANO,ROMA TIBURTINA
2026-01,REG,S08315,S08406,3,3,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,0.0,0.0,1.6,1.7999999999999998,BRACCIANO,ROMA OSTIENSE
2026-01,REG,S08318,S08406,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,ANGUILLARA,ROMA OSTIENSE
2026-01,REG,S08319,S08214,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,CESANO DI ROMA,FARA SABINA-MONTELIBRETTI
2026-01,REG,S08319,S08215,10,10,0,0,0,0,9,0,1,0,0,0,0,0,11,1,10,1.0,1.0,2.0,2.0,CESANO DI ROMA,MONTEROTONDO-MENTANA
2026-01,REG,S08319,S08217,46,46,0,0,0,0,5,3,38,3,0,0,0,0,25,108,-83,-1.8043478260869565,-2.0,2.0,4.5,CESANO DI ROMA,ROMA TIBURTINA
2026-01,REG,S08319,S08406,4,4,0,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.7000000000000002,0.8499999999999996,CESANO DI ROMA,ROMA OSTIENSE
2026-01,REG,S08320,S08323,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,1.7000000000000002,1.8499999999999999,LA STORTA,ROMA S.PIETRO
2026-01,REG,S08320,S08406,20,20,0,0,0,0,7,5,8,5,1,0,0,0,44,21,23,1.15,0.5,6.300000000000004,9.05,LA STORTA,ROMA OSTIENSE
2026-01,REG,S08323,S08320,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,ROMA S.PIETRO,LA STORTA
2026-01,REG,S08323,S08331,13,13,0,0,0,0,9,1,3,1,0,0,0,0,16,3,13,1.0,1.0,2.8000000000000007,3.799999999999997,ROMA S.PIETRO,VIGNA CLARA PES
2026-01,REG,S08323,S08406,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ROMA S.PIETRO,ROMA OSTIENSE
2026-01,REG,S08331,S08323,10,10,0,0,0,0,1,0,9,0,0,0,0,0,1,14,-13,-1.3,-1.5,-0.8000000000000007,0.09999999999999787,VIGNA CLARA PES,ROMA S.PIETRO
2026-01,REG,S08331,S08406,5,5,0,0,0,0,3,0,2,0,0,0,0,0,3,3,0,0.0,0.0,1.6,1.7999999999999998,VIGNA CLARA PES,ROMA OSTIENSE
2026-01,REG,S08403,S08021,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,PONTE GALERIA,LADISPOLI-CERVETERI
2026-01,REG,S08406,S08209,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,ROMA OSTIENSE,ORTE
2026-01,REG,S08406,S08213,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,ROMA OSTIENSE,POGGIO MIRTETO
2026-01,REG,S08406,S08214,3,3,0,0,0,0,1,1,1,1,1,0,0,0,15,2,13,4.333333333333333,3.0,10.200000000000001,11.1,ROMA OSTIENSE,FARA SABINA-MONTELIBRETTI
2026-01,REG,S08406,S08215,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,ROMA OSTIENSE,MONTEROTONDO-MENTANA
2026-01,REG,S08406,S08217,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,ROMA OSTIENSE,ROMA TIBURTINA
2026-01,REG,S08406,S08304,14,14,0,0,0,0,8,2,4,2,0,0,0,0,14,4,10,0.7142857142857143,0.0,4.100000000000003,5.0,ROMA OSTIENSE,VITERBO PORTA FIORENTINA
2026-01,REG,S08406,S08306,14,14,0,0,0,0,2,0,12,0,0,0,0,0,0,27,-27,-1.9285714285714286,-2.0,-0.29999999999999893,0.0,ROMA OSTIENSE,VITERBO PORTA ROMANA
2026-01,REG,S08406,S08315,7,7,0,0,0,0,4,1,2,1,0,0,0,0,17,3,14,2.0,3.0,4.4,4.699999999999999,ROMA OSTIENSE,BRACCIANO
2026-01,REG,S08406,S08318,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,ROMA OSTIENSE,ANGUILLARA
2026-01,REG,S08406,S08319,10,10,0,0,0,0,4,0,6,0,0,0,0,0,8,12,-4,-0.4,-1.5,2.0,2.0,ROMA OSTIENSE,CESANO DI ROMA
2026-01,REG,S08406,S08320,14,14,0,0,0,0,11,0,3,0,0,0,0,0,15,4,11,0.7857142857142857,1.0,2.700000000000001,3.3499999999999996,ROMA OSTIENSE,LA STORTA
2026-01,REG,S08406,S08331,5,5,0,0,0,0,1,1,3,1,0,0,0,0,7,3,4,0.8,-1.0,4.200000000000001,5.599999999999999,ROMA OSTIENSE,VIGNA CLARA PES
2026-01,REG,S08406,S08411,3,3,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,2.3333333333333335,2.0,3.6,3.8,ROMA OSTIENSE,FIUMICINO AEROPORTO
2026-01,REG,S08408,S08021,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,ROMA TUSCOLANA,LADISPOLI-CERVETERI
2026-01,REG,S08408,S08025,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,ROMA TUSCOLANA,ROMA AURELIA
2026-01,REG,S08408,S08214,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,ROMA TUSCOLANA,FARA SABINA-MONTELIBRETTI
2026-01,REG,S08408,S08217,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ROMA TUSCOLANA,ROMA TIBURTINA
2026-01,REG,S08409,S06039,8,8,0,0,0,0,1,1,6,1,0,0,0,0,8,17,-9,-1.125,-1.5,2.799999999999999,4.899999999999997,ROMA TERMINI,GROSSETO
2026-01,REG,S08409,S06421,8,8,0,0,0,0,3,2,3,2,0,0,0,0,22,11,11,1.375,2.5,6.3,6.6499999999999995,ROMA TERMINI,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S08409,S06500,12,12,0,0,0,0,6,3,3,3,1,1,0,0,39,13,26,2.1666666666666665,2.0,5.0,10.399999999999991,ROMA TERMINI,PISA CENTRALE
2026-01,REG,S08409,S06925,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,5.8,5.9,ROMA TERMINI,CHIUSI-CHIANCIANO TERME
2026-01,REG,S08409,S07004,10,10,0,0,0,0,3,3,4,3,1,0,0,0,36,13,23,2.3,1.5,9.499999999999998,11.749999999999995,ROMA TERMINI,PERUGIA
2026-01,REG,S08409,S07113,10,10,0,0,0,0,3,5,2,5,5,4,1,0,125,12,113,11.3,8.0,30.199999999999996,35.59999999999999,ROMA TERMINI,ANCONA
2026-01,REG,S08409,S07217,6,6,0,0,0,0,4,2,0,2,2,0,0,0,30,0,30,5.0,2.0,12.0,12.5,ROMA TERMINI,FOLIGNO
2026-01,REG,S08409,S07810,4,4,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,1.5,1.5,2.0,2.0,ROMA TERMINI,PESCARA
2026-01,REG,S08409,S08008,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2,8,-6,-1.5,-2.5,0.8000000000000007,1.3999999999999986,ROMA TERMINI,MONTALTO DI CASTRO
2026-01,REG,S08409,S08010,50,50,0,0,0,0,15,6,29,6,4,3,0,0,128,91,37,0.74,-2.0,6.100000000000001,15.949999999999974,ROMA TERMINI,CIVITAVECCHIA
2026-01,REG,S08409,S08020,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,ROMA TERMINI,MACCARESE-FREGENE
2026-01,REG,S08409,S08021,9,9,0,0,0,0,5,0,4,0,0,0,0,0,5,20,-15,-1.6666666666666667,0.0,1.4000000000000004,2.1999999999999993,ROMA TERMINI,LADISPOLI-CERVETERI
2026-01,REG,S08409,S08304,4,4,0,0,0,0,1,1,2,1,0,0,0,0,7,6,1,0.25,0.0,4.500000000000001,5.249999999999998,ROMA TERMINI,VITERBO PORTA FIORENTINA
2026-01,REG,S08409,S08411,136,136,0,0,0,0,59,11,66,11,4,1,0,0,164,124,40,0.29411764705882354,0.0,3.0,5.0,ROMA TERMINI,FIUMICINO AEROPORTO
2026-01,REG,S08409,S08506,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,ROMA TERMINI,GUIDONIA-MONTECELIO-S.ANGELO
2026-01,REG,S08409,S08526,4,4,0,0,0,0,1,0,3,0,0,0,0,0,0,11,-11,-2.75,-3.0,-0.8999999999999995,-0.45000000000000107,ROMA TERMINI,AVEZZANO
2026-01,REG,S08409,S08608,20,20,0,0,0,0,13,7,0,7,3,1,0,0,108,0,108,5.4,4.0,10.400000000000006,14.05,ROMA TERMINI,LATINA
2026-01,REG,S08409,S08640,10,10,0,0,0,0,5,1,4,1,1,1,0,0,30,7,23,2.3,0.5,5.599999999999994,12.799999999999983,ROMA TERMINI,FORMIA-GAETA
2026-01,REG,S08409,S08650,5,5,0,0,0,0,4,1,0,1,0,0,0,0,10,0,10,2.0,1.0,3.8000000000000003,4.3999999999999995,ROMA TERMINI,CIAMPINO
2026-01,REG,S08409,S08652,1,1,0,0,0,0,0,1,0,1,1,1,1,0,31,0,31,31.0,31.0,31.0,31.0,ROMA TERMINI,ZAGAROLO
2026-01,REG,S08409,S08657,18,18,0,0,0,0,14,1,3,1,1,1,0,0,52,3,49,2.7222222222222223,2.5,4.0,5.649999999999984,ROMA TERMINI,COLLEFERRO-SEGNI-PALIANO
2026-01,REG,S08409,S08662,18,18,0,0,0,0,7,3,8,3,0,0,0,0,36,38,-2,-0.1111111111111111,0.5,7.300000000000001,8.149999999999999,ROMA TERMINI,FROSINONE
2026-01,REG,S08409,S08671,37,37,0,0,0,0,13,11,13,11,8,3,2,0,221,23,198,5.351351351351352,2.0,12.399999999999999,24.599999999999902,ROMA TERMINI,CASSINO
2026-01,REG,S08409,S08704,28,28,0,0,0,0,2,2,24,2,1,1,0,0,35,49,-14,-0.5,-2.0,1.0,3.5999999999999943,ROMA TERMINI,ALBANO LAZIALE
2026-01,REG,S08409,S08707,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,3.7,3.8499999999999996,ROMA TERMINI,PADIGLIONE
2026-01,REG,S08409,S08710,37,37,0,0,0,0,14,1,22,1,0,0,0,0,23,41,-18,-0.4864864864864865,-1.0,2.0,3.0,ROMA TERMINI,NETTUNO
2026-01,REG,S08409,S08716,1,1,0,0,0,0,0,1,0,1,1,1,1,0,35,0,35,35.0,35.0,35.0,35.0,ROMA TERMINI,MARECHIARO
2026-01,REG,S08409,S08734,32,32,0,0,0,0,13,8,11,8,4,4,2,1,178,26,152,4.75,0.0,15.300000000000015,27.74999999999999,ROMA TERMINI,VELLETRI
2026-01,REG,S08409,S08751,30,30,0,0,0,0,11,3,16,3,1,1,0,0,40,32,8,0.26666666666666666,-1.0,3.3000000000000043,7.099999999999994,ROMA TERMINI,FRASCATI
2026-01,REG,S08409,S09150,20,20,0,0,0,0,3,7,10,7,2,0,0,0,73,29,44,2.2,0.5,9.500000000000007,14.0,ROMA TERMINI,MINTURNO-SCAURI
2026-01,REG,S08409,S09211,5,5,0,0,0,0,1,2,2,2,0,0,0,0,18,4,14,2.8,3.0,7.800000000000001,8.399999999999999,ROMA TERMINI,CASERTA
2026-01,REG,S08409,S09218,24,24,0,0,0,0,2,2,20,2,0,0,0,0,14,179,-165,-6.875,-6.0,1.0,4.3999999999999915,ROMA TERMINI,NAPOLI CENTRALE
2026-01,REG,S08409,S09311,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,24,-24,-12.0,-12.0,-12.0,-12.0,ROMA TERMINI,BENEVENTO
2026-01,REG,S08409,S09453,10,10,0,0,0,0,0,5,5,5,4,4,3,1,170,19,151,15.1,2.5,44.69999999999999,56.84999999999997,ROMA TERMINI,BOIANO
2026-01,REG,S08411,S08209,31,31,0,0,0,0,5,5,21,5,3,1,0,0,63,115,-52,-1.6774193548387097,-3.0,6.0,11.5,FIUMICINO AEROPORTO,ORTE
2026-01,REG,S08411,S08211,1,1,0,0,0,0,0,1,0,1,1,1,1,0,41,0,41,41.0,41.0,41.0,41.0,FIUMICINO AEROPORTO,CIVITA CASTELLANA-MAGLIANO
2026-01,REG,S08411,S08213,15,15,0,0,0,0,6,0,9,0,0,0,0,0,11,20,-9,-0.6,-1.0,2.5999999999999996,3.299999999999999,FIUMICINO AEROPORTO,POGGIO MIRTETO
2026-01,REG,S08411,S08214,58,58,0,0,0,0,7,3,48,3,2,2,0,0,64,108,-44,-0.7586206896551724,-2.0,1.6000000000000085,4.449999999999996,FIUMICINO AEROPORTO,FARA SABINA-MONTELIBRETTI
2026-01,REG,S08411,S08215,3,3,0,0,0,0,0,2,1,2,2,1,1,0,43,2,41,13.666666666666666,11.0,27.8,29.9,FIUMICINO AEROPORTO,MONTEROTONDO-MENTANA
2026-01,REG,S08411,S08217,5,5,0,0,0,0,2,0,3,0,0,0,0,0,1,10,-9,-1.8,-3.0,0.6000000000000001,0.7999999999999998,FIUMICINO AEROPORTO,ROMA TIBURTINA
2026-01,REG,S08411,S08409,134,134,0,0,0,0,98,12,24,12,8,6,1,0,259,49,210,1.5671641791044777,0.0,4.0,11.399999999999977,FIUMICINO AEROPORTO,ROMA TERMINI
2026-01,REG,S08506,S08217,16,16,0,0,0,0,1,0,15,0,0,0,0,0,1,29,-28,-1.75,-1.5,-1.0,-0.5,GUIDONIA-MONTECELIO-S.ANGELO,ROMA TIBURTINA
2026-01,REG,S08508,S08217,24,24,0,0,0,0,4,0,20,0,0,0,0,0,3,61,-58,-2.4166666666666665,-2.0,0.0,0.0,TIVOLI,ROMA TIBURTINA
2026-01,REG,S08512,S08217,6,6,0,0,0,0,1,0,5,0,0,0,0,0,0,8,-8,-1.3333333333333333,-1.5,-0.5,-0.25,VALLE DELL\'ANIENE-MANDELA-SAMBUCI,ROMA TIBURTINA
2026-01,REG,S08526,S07810,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,AVEZZANO,PESCARA
2026-01,REG,S08526,S08217,14,14,0,0,0,0,3,0,11,0,0,0,0,0,3,48,-45,-3.2142857142857144,-2.5,0.0,1.049999999999999,AVEZZANO,ROMA TIBURTINA
2026-01,REG,S08526,S08409,4,4,0,0,0,0,0,1,3,1,0,0,0,0,5,13,-8,-2.0,-3.0,2.9000000000000012,3.9499999999999975,AVEZZANO,ROMA TERMINI
2026-01,REG,S08526,S08539,8,8,0,0,0,0,3,0,5,0,0,0,0,0,4,19,-15,-1.875,-1.0,1.2999999999999998,1.6499999999999995,AVEZZANO,SULMONA
2026-01,REG,S08526,S08671,10,10,0,0,0,0,5,3,2,3,2,1,0,0,43,6,37,3.7,2.0,10.699999999999998,13.849999999999993,AVEZZANO,CASSINO
2026-01,REG,S08526,S08850,4,4,0,0,0,0,4,0,0,0,0,0,0,0,7,0,7,1.75,1.5,2.7,2.8499999999999996,AVEZZANO,CAPISTRELLO
2026-01,REG,S08539,S07414,22,22,0,0,0,0,7,0,15,0,0,0,0,0,11,24,-13,-0.5909090909090909,-1.0,2.0,2.9499999999999993,SULMONA,L\'AQUILA
2026-01,REG,S08539,S07810,18,18,0,0,0,0,12,1,5,1,0,0,0,0,23,9,14,0.7777777777777778,0.5,3.3000000000000007,4.149999999999999,SULMONA,PESCARA
2026-01,REG,S08539,S07900,8,8,0,0,0,0,7,1,0,1,0,0,0,0,19,0,19,2.375,2.0,3.5999999999999996,4.299999999999999,SULMONA,TERAMO
2026-01,REG,S08539,S08526,6,6,0,0,0,0,2,0,4,0,0,0,0,0,1,7,-6,-1.0,-1.5,0.5,0.75,SULMONA,AVEZZANO
2026-01,REG,S08608,S08409,20,20,0,0,0,0,12,2,6,2,1,0,0,0,34,7,27,1.35,0.5,3.200000000000003,5.2500000000000036,LATINA,ROMA TERMINI
2026-01,REG,S08640,S08409,6,6,0,0,0,0,2,1,3,1,0,0,0,0,6,6,0,0.0,-0.5,3.0,4.5,FORMIA-GAETA,ROMA TERMINI
2026-01,REG,S08640,S09218,8,8,0,0,0,0,2,1,5,1,0,0,0,0,11,24,-13,-1.625,-2.0,4.3,4.6499999999999995,FORMIA-GAETA,NAPOLI CENTRALE
2026-01,REG,S08650,S08409,3,3,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,CIAMPINO,ROMA TERMINI
2026-01,REG,S08650,S08704,8,8,0,0,0,0,0,0,8,0,0,0,0,0,0,13,-13,-1.625,-1.5,-1.0,-1.0,CIAMPINO,ALBANO LAZIALE
2026-01,REG,S08650,S08734,5,5,0,0,0,0,3,1,1,1,1,1,1,1,111,1,110,22.0,2.0,64.4,85.19999999999999,CIAMPINO,VELLETRI
2026-01,REG,S08652,S09211,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,ZAGAROLO,CASERTA
2026-01,REG,S08657,S08217,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6,0,6,3.0,3.0,4.6,4.8,COLLEFERRO-SEGNI-PALIANO,ROMA TIBURTINA
2026-01,REG,S08657,S08408,4,4,0,0,0,0,2,0,2,0,0,0,0,0,5,4,1,0.25,0.0,3.1000000000000005,3.549999999999999,COLLEFERRO-SEGNI-PALIANO,ROMA TUSCOLANA
2026-01,REG,S08657,S08409,12,12,0,0,0,0,6,0,6,0,0,0,0,0,7,21,-14,-1.1666666666666667,-1.0,1.9000000000000004,2.8999999999999986,COLLEFERRO-SEGNI-PALIANO,ROMA TERMINI
2026-01,REG,S08662,S08409,24,24,0,0,0,0,11,3,10,3,2,1,1,0,64,35,29,1.2083333333333333,0.0,4.699999999999999,11.799999999999983,FROSINONE,ROMA TERMINI
2026-01,REG,S08671,S08217,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.0,2.0,CASSINO,ROMA TIBURTINA
2026-01,REG,S08671,S08409,31,31,0,0,0,0,12,4,15,4,4,3,2,0,148,38,110,3.5483870967741935,0.0,11.0,37.0,CASSINO,ROMA TERMINI
2026-01,REG,S08671,S08526,10,10,0,0,0,0,6,2,2,2,2,2,1,0,61,2,59,5.9,1.5,17.099999999999994,26.549999999999976,CASSINO,AVEZZANO
2026-01,REG,S08671,S08662,5,5,0,0,0,0,3,0,2,0,0,0,0,0,3,2,1,0.2,0.0,1.6,1.7999999999999998,CASSINO,FROSINONE
2026-01,REG,S08671,S09211,10,10,0,0,0,0,6,1,3,1,1,0,0,0,20,10,10,1.0,1.0,3.6999999999999975,6.8499999999999925,CASSINO,CASERTA
2026-01,REG,S08671,S09218,12,12,0,0,0,0,4,1,7,1,0,0,0,0,11,20,-9,-0.75,-1.0,2.8000000000000007,4.349999999999998,CASSINO,NAPOLI CENTRALE
2026-01,REG,S08704,S08409,30,30,0,0,0,0,20,3,7,3,0,0,0,0,37,12,25,0.8333333333333334,0.0,4.100000000000001,5.0,ALBANO LAZIALE,ROMA TERMINI
2026-01,REG,S08704,S08650,6,6,0,0,0,0,2,0,4,0,0,0,0,0,3,6,-3,-0.5,-1.0,1.5,1.75,ALBANO LAZIALE,CIAMPINO
2026-01,REG,S08705,S08409,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,2.7,2.8499999999999996,APRILIA,ROMA TERMINI
2026-01,REG,S08707,S08409,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,PADIGLIONE,ROMA TERMINI
2026-01,REG,S08710,S08217,2,2,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,7.5,7.75,NETTUNO,ROMA TIBURTINA
2026-01,REG,S08710,S08409,39,39,0,0,0,0,19,6,14,6,0,0,0,0,62,23,39,1.0,0.0,6.200000000000003,7.0,NETTUNO,ROMA TERMINI
2026-01,REG,S08716,S08409,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,MARECHIARO,ROMA TERMINI
2026-01,REG,S08732,S08734,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.9,0.95,CECCHINA,VELLETRI
2026-01,REG,S08734,S08217,9,9,0,0,0,0,5,0,4,0,0,0,0,0,5,16,-11,-1.2222222222222223,0.0,1.4000000000000004,2.1999999999999993,VELLETRI,ROMA TIBURTINA
2026-01,REG,S08734,S08409,37,37,0,0,0,0,21,8,8,8,4,3,2,1,244,17,227,6.135135135135135,1.0,10.599999999999994,21.799999999999876,VELLETRI,ROMA TERMINI
