mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,ruolo,nome_stazione
2025-10,FR,S11119,3,3,0,0,0,0,0,2,1,2,2,2,0,0,43.0,1.0,42.0,14.0,21.0,21.8,21.9,0,partenza,BARI CENTRALE
2025-10,FR,S11145,6,6,0,0,0,0,0,3,3,3,2,1,1,0,60.0,3.0,57.0,9.5,2.0,27.5,35.25,0,arrivo,LECCE
2025-10,FR,S11145,6,6,0,0,0,0,2,4,0,4,3,2,1,0,81.0,0.0,81.0,13.5,10.0,28.5,32.25,0,partenza,LECCE
2025-10,FR,S11465,1,1,0,0,0,0,0,1,0,1,1,1,1,0,48.0,0.0,48.0,48.0,48.0,48.0,48.0,0,arrivo,TARANTO
2025-10,FR,S11465,1,1,0,0,0,0,0,1,0,1,1,1,1,0,39.0,0.0,39.0,39.0,39.0,39.0,39.0,0,partenza,TARANTO
2025-10,FR,S11781,4,4,0,0,0,0,0,2,2,2,2,2,0,0,48.0,13.0,35.0,8.75,9.5,24.0,24.0,0,arrivo,REGGIO DI CALABRIA CENTRALE
2025-10,FR,S11781,5,5,0,0,0,0,1,3,1,3,2,2,2,1,149.0,1.0,148.0,29.6,9.0,71.2,76.6,0,partenza,REGGIO DI CALABRIA CENTRALE
2025-10,FR,S11811,1,1,0,0,0,0,0,1,0,1,1,1,1,1,103.0,0.0,103.0,103.0,103.0,103.0,103.0,0,arrivo,SIBARI
2025-10,FR,S11811,1,1,0,0,0,0,0,1,0,1,1,1,0,0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,0,partenza,SIBARI
2025-10,IC,S00219,3,3,0,0,0,0,2,1,0,1,1,1,1,1,65.0,0.0,65.0,21.666666666666668,2.0,49.2,55.1,0,arrivo,TORINO PORTA NUOVA
2025-10,IC,S00219,3,3,0,0,0,0,2,1,0,1,1,1,1,1,85.0,0.0,85.0,28.33333333333333,4.0,63.2,70.6,0,partenza,TORINO PORTA NUOVA
2025-10,IC,S01645,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,partenza,MILANO PORTA GARIBALDI
2025-10,IC,S01700,21,21,0,0,0,0,6,12,3,12,8,4,0,0,180.0,13.0,167.0,7.952380952380952,6.0,22.0,26.0,0,arrivo,MILANO CENTRALE
2025-10,IC,S01700,18,18,0,0,0,0,6,9,3,9,4,3,2,0,168.0,14.0,154.0,8.555555555555555,4.5,22.500000000000018,41.34999999999999,0,partenza,MILANO CENTRALE
2025-10,IC,S02026,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,BOLZANO
2025-10,IC,S02026,1,1,0,0,0,0,0,1,0,1,1,1,0,0,19.0,0.0,19.0,19.0,19.0,19.0,19.0,0,partenza,BOLZANO
2025-10,IC,S03317,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-2.1,-2.05,0,arrivo,TRIESTE CENTRALE
2025-10,IC,S03317,2,2,0,0,0,0,1,1,0,1,1,1,1,0,43.0,0.0,43.0,21.5,21.5,37.1,39.05,0,partenza,TRIESTE CENTRALE
2025-10,IC,S04501,6,6,0,0,0,0,5,0,1,0,0,0,0,0,9.0,5.0,4.0,0.6666666666666666,2.0,2.5,2.75,0,arrivo,VENTIMIGLIA
2025-10,IC,S04501,7,7,0,0,0,0,3,2,2,2,0,0,0,0,19.0,10.0,9.0,1.2857142857142858,3.0,5.800000000000001,6.399999999999999,0,partenza,VENTIMIGLIA
2025-10,IC,S04702,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,arrivo,GENOVA BRIGNOLE
2025-10,IC,S04702,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,GENOVA BRIGNOLE
2025-10,IC,S04725,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,partenza,SESTRI LEVANTE
2025-10,IC,S04801,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,arrivo,SAVONA
2025-10,IC,S04801,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,SAVONA
2025-10,IC,S05043,3,3,0,0,0,0,0,2,1,2,1,1,1,0,49.0,1.0,48.0,16.0,8.0,34.4,37.7,0,arrivo,BOLOGNA CENTRALE
2025-10,IC,S05043,2,2,0,0,0,0,0,1,1,1,1,0,0,0,10.0,3.0,7.0,3.5,3.5,8.7,9.35,0,partenza,BOLOGNA CENTRALE
2025-10,IC,S06000,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0,arrivo,LA SPEZIA CENTRALE
2025-10,IC,S06000,2,2,0,0,0,0,1,1,0,1,1,1,0,0,27.0,0.0,27.0,13.5,13.5,23.5,24.75,0,partenza,LA SPEZIA CENTRALE
2025-10,IC,S06039,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,arrivo,GROSSETO
2025-10,IC,S06039,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,partenza,GROSSETO
2025-10,IC,S06416,3,3,0,0,0,0,0,3,0,3,3,1,1,1,86.0,0.0,86.0,28.666666666666668,14.0,50.8,55.4,0,arrivo,PRATO CENTRALE
2025-10,IC,S06416,2,2,0,0,0,0,0,1,1,1,1,1,1,0,33.0,5.0,28.0,14.0,14.0,29.200000000000003,31.1,0,partenza,PRATO CENTRALE
2025-10,IC,S06421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0,arrivo,FIRENZE SANTA MARIA NOVELLA
2025-10,IC,S06421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,12.0,-12.0,-12.0,-12.0,-12.0,-12.0,0,partenza,FIRENZE SANTA MARIA NOVELLA
2025-10,IC,S06725,5,5,0,0,0,0,1,4,0,4,2,2,2,0,107.0,0.0,107.0,21.4,9.0,45.4,47.2,0,arrivo,LIVORNO CENTRALE
2025-10,IC,S06725,5,5,0,0,0,0,1,4,0,4,3,2,0,0,70.0,0.0,70.0,14.0,13.0,23.4,25.2,0,partenza,LIVORNO CENTRALE
2025-10,IC,S07005,1,1,0,0,0,0,0,1,0,1,1,1,0,0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,0,arrivo,PERUGIA PONTE S.GIOVANNI
2025-10,IC,S07005,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,PERUGIA PONTE S.GIOVANNI
2025-10,IC,S07113,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0,arrivo,ANCONA
2025-10,IC,S07113,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,partenza,ANCONA
2025-10,IC,S07226,1,1,0,0,0,0,0,1,0,1,1,1,1,1,60.0,0.0,60.0,60.0,60.0,60.0,60.0,0,partenza,TERNI
2025-10,IC,S07513,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,S.BENEDETTO DEL TRONTO
2025-10,IC,S07513,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,partenza,S.BENEDETTO DEL TRONTO
2025-10,IC,S07810,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0,arrivo,PESCARA
2025-10,IC,S07810,1,1,0,0,0,0,0,1,0,1,1,1,0,0,22.0,0.0,22.0,22.0,22.0,22.0,22.0,0,partenza,PESCARA
2025-10,IC,S08409,16,16,0,0,0,0,4,8,4,8,6,5,3,1,261.0,26.0,235.0,14.6875,4.5,36.5,57.75,0,arrivo,ROMA TERMINI
2025-10,IC,S08409,16,15,1,0,0,0,4,7,5,7,3,1,0,0,82.0,21.0,61.0,3.8125,2.5,11.0,14.25,1,partenza,ROMA TERMINI
2025-10,IC,S09006,1,0,1,0,0,0,0,1,0,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,1,arrivo,AVERSA
2025-10,IC,S09211,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0,arrivo,CASERTA
2025-10,IC,S09211,1,1,0,0,0,0,0,1,0,1,1,1,1,0,43.0,0.0,43.0,43.0,43.0,43.0,43.0,0,partenza,CASERTA
2025-10,IC,S09218,3,3,0,0,0,0,1,1,1,1,1,1,1,0,33.0,1.0,32.0,10.666666666666666,0.0,26.4,29.7,0,arrivo,NAPOLI CENTRALE
2025-10,IC,S09218,2,2,0,0,0,0,1,1,0,1,1,0,0,0,18.0,0.0,18.0,9.0,9.0,13.0,13.5,0,partenza,NAPOLI CENTRALE
2025-10,IC,S09818,1,1,0,0,0,0,0,1,0,1,1,1,1,1,78.0,0.0,78.0,78.0,78.0,78.0,78.0,0,arrivo,SALERNO
2025-10,IC,S09818,3,3,0,0,0,0,0,3,0,3,2,1,1,1,83.0,0.0,83.0,27.666666666666668,14.0,51.6,56.3,0,partenza,SALERNO
2025-10,IC,S09823,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,arrivo,BATTIPAGLIA
2025-10,IC,S09823,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,partenza,BATTIPAGLIA
2025-10,IC,S11119,2,2,0,0,0,0,0,1,1,1,1,1,0,0,19.0,2.0,17.0,8.5,8.5,16.9,17.95,0,arrivo,BARI CENTRALE
2025-10,IC,S11119,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,1.0,0.5,0.5,0.9,0.95,0,partenza,BARI CENTRALE
2025-10,IC,S11145,5,5,0,0,0,0,2,2,1,2,1,1,0,0,28.0,10.0,18.0,3.6,4.0,12.2,13.599999999999998,0,arrivo,LECCE
2025-10,IC,S11145,5,5,0,0,0,0,2,1,2,1,1,0,0,0,15.0,8.0,7.0,1.4,2.0,7.4,9.2,0,partenza,LECCE
2025-10,IC,S11774,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,VILLA S.GIOVANNI
2025-10,IC,S11774,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,partenza,VILLA S.GIOVANNI
2025-10,IC,S11781,4,4,0,0,0,0,2,1,1,1,0,0,0,0,13.0,5.0,8.0,2.0,2.5,6.500000000000001,7.249999999999998,0,arrivo,REGGIO DI CALABRIA CENTRALE
2025-10,IC,S11781,4,4,0,0,0,0,0,3,1,3,3,2,1,0,70.0,10.0,60.0,15.0,20.0,29.7,29.85,0,partenza,REGGIO DI CALABRIA CENTRALE
2025-10,IC,S12002,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,20.0,-20.0,-5.0,-3.0,-1.2999999999999998,-1.1500000000000004,0,arrivo,PALERMO CENTRALE
2025-10,IC,S12002,2,2,0,0,0,0,0,2,0,2,1,1,0,0,29.0,0.0,29.0,14.5,14.5,22.1,23.05,0,partenza,PALERMO CENTRALE
2025-10,IC,S12301,2,2,0,0,0,0,0,2,0,2,1,1,0,0,22.0,0.0,22.0,11.0,11.0,15.8,16.4,0,arrivo,MESSINA CENTRALE
2025-10,IC,S12301,4,4,0,0,0,0,0,1,3,1,0,0,0,0,9.0,16.0,-7.0,-1.75,-1.5,6.000000000000002,7.4999999999999964,0,partenza,MESSINA CENTRALE
2025-10,IC,S12349,2,2,0,0,0,0,0,2,0,2,0,0,0,0,16.0,0.0,16.0,8.0,8.0,8.8,8.9,0,arrivo,SIRACUSA
2025-10,IC,S12349,2,2,0,0,0,0,0,2,0,2,2,2,1,1,119.0,0.0,119.0,59.5,59.5,93.5,97.75,0,partenza,SIRACUSA
2025-10,ICN,S12002,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,arrivo,PALERMO CENTRALE
2025-10,ICN,S12002,3,3,0,0,0,0,1,0,2,0,0,0,0,0,4.0,7.0,-3.0,-1.0,-1.0,3.0,3.5,0,partenza,PALERMO CENTRALE
2025-10,ICN,S12301,3,3,0,0,0,0,1,0,2,0,0,0,0,0,4.0,7.0,-3.0,-1.0,-1.0,3.0,3.5,0,arrivo,MESSINA CENTRALE
2025-10,ICN,S12301,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,partenza,MESSINA CENTRALE
2025-10,MET,S09101,51,51,0,0,0,0,13,6,32,6,0,0,0,0,70.0,82.0,-12.0,-0.2352941176470588,-1.0,5.0,6.5,0,arrivo,POZZUOLI SOLFATARA
2025-10,MET,S09101,52,52,0,0,0,0,24,7,21,7,1,0,0,0,75.0,44.0,31.0,0.5961538461538461,0.0,5.0,5.899999999999992,0,partenza,POZZUOLI SOLFATARA
2025-10,MET,S09103,64,63,1,0,0,0,17,9,38,9,3,1,1,0,148.0,127.0,21.0,0.328125,-2.0,5.0,6.0,1,arrivo,NAPOLI CAMPI FLEGREI
2025-10,MET,S09103,65,64,1,0,0,0,38,7,20,7,2,1,0,0,122.0,37.0,85.0,1.3076923076923077,1.0,4.600000000000001,5.799999999999997,1,partenza,NAPOLI CAMPI FLEGREI
2025-10,MET,S09110,2,1,1,0,0,0,0,1,1,1,0,0,0,0,8.0,5.0,3.0,1.5,1.5,6.7,7.35,1,arrivo,NAPOLI GIANTURCO
2025-10,MET,S09110,2,1,1,0,0,0,1,0,1,0,0,0,0,0,2.0,1.0,1.0,0.5,0.5,1.7000000000000002,1.85,1,partenza,NAPOLI GIANTURCO
2025-10,MET,S09211,7,7,0,0,0,0,3,1,3,1,0,0,0,0,6.0,12.0,-6.0,-0.8571428571428571,0.0,2.6000000000000014,3.799999999999997,0,arrivo,CASERTA
2025-10,MET,S09211,8,8,0,0,0,0,1,2,5,2,1,1,1,0,66.0,10.0,56.0,7.0,-1.0,20.59999999999999,38.79999999999997,0,partenza,CASERTA
2025-10,MET,S09213,4,4,0,0,0,0,3,1,0,1,0,0,0,0,12.0,0.0,12.0,3.0,2.5,5.1000000000000005,5.549999999999999,0,arrivo,CANCELLO
2025-10,MET,S09213,3,3,0,0,0,0,0,2,1,2,1,0,0,0,16.0,3.0,13.0,4.333333333333333,6.0,9.2,9.6,0,partenza,CANCELLO
2025-10,MET,S09800,66,66,0,0,0,0,36,7,23,7,1,0,0,0,96.0,40.0,56.0,0.8484848484848485,0.0,4.5,5.0,0,arrivo,NAPOLI S.GIOVANNI BARRA
2025-10,MET,S09800,65,65,0,0,0,0,18,8,39,8,0,0,0,0,89.0,108.0,-19.0,-0.2923076923076923,-1.0,5.0,6.0,0,partenza,NAPOLI S.GIOVANNI BARRA
2025-10,MET,S09804,33,33,0,0,0,0,18,4,11,4,2,1,0,0,70.0,17.0,53.0,1.606060606060606,1.0,4.800000000000001,6.999999999999993,0,arrivo,S.MARIA LA BRUNA
2025-10,MET,S09804,32,32,0,0,0,0,8,3,21,3,1,0,0,0,40.0,80.0,-40.0,-1.25,-3.0,4.0,6.0,0,partenza,S.MARIA LA BRUNA
2025-10,MET,S09806,29,29,0,0,0,0,6,0,23,0,0,0,0,0,5.0,62.0,-57.0,-1.9655172413793105,-3.0,0.1999999999999993,1.0,0,arrivo,TORRE ANNUNZIATA CENTRALE
2025-10,MET,S09806,29,29,0,0,0,0,1,1,27,1,0,0,0,0,10.0,116.0,-106.0,-3.655172413793104,-4.0,-1.8000000000000007,0.1999999999999957,0,partenza,TORRE ANNUNZIATA CENTRALE
2025-10,MET,S09818,29,29,0,0,0,0,1,1,27,1,0,0,0,0,10.0,116.0,-106.0,-3.655172413793104,-4.0,-1.8000000000000007,0.1999999999999957,0,arrivo,SALERNO
2025-10,MET,S09818,29,29,0,0,0,0,6,0,23,0,0,0,0,0,5.0,62.0,-57.0,-1.9655172413793105,-3.0,0.1999999999999993,1.0,0,partenza,SALERNO
2025-10,REG,N00024,27,27,0,0,0,0,18,8,1,8,2,0,0,0,81.0,1.0,80.0,2.962962962962963,2.0,7.400000000000002,10.099999999999998,0,arrivo,VARESE NORD
2025-10,REG,N00024,16,16,0,0,0,0,10,5,1,5,2,0,0,0,56.0,2.0,54.0,3.375,2.0,9.0,11.0,0,partenza,VARESE NORD
2025-10,REG,N00025,2,2,0,0,0,0,0,2,0,2,1,0,0,0,19.0,0.0,19.0,9.5,9.5,9.9,9.95,0,arrivo,VARESE CASBENO
2025-10,REG,N00025,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,partenza,VARESE CASBENO
2025-10,REG,N00041,1,0,1,0,0,0,0,1,0,1,1,0,0,0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,1,arrivo,GRANDATE - BRECCIA
2025-10,REG,N00055,18,18,0,0,0,0,13,2,3,2,0,0,0,0,34.0,3.0,31.0,1.7222222222222223,1.5,4.300000000000001,5.449999999999996,0,arrivo,NOVARA NORD
2025-10,REG,N00055,17,17,0,0,0,0,8,5,4,5,1,0,0,0,53.0,6.0,47.0,2.764705882352941,1.0,8.4,9.799999999999995,0,partenza,NOVARA NORD
2025-10,REG,N00066,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,arrivo,MEDA
2025-10,REG,N00066,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,0,partenza,MEDA
2025-10,REG,N00068,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,arrivo,MARIANO COMENSE
2025-10,REG,N00068,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9.0,0.0,9.0,4.5,4.5,4.9,4.95,0,partenza,MARIANO COMENSE
2025-10,REG,N00074,7,7,0,0,0,0,2,5,0,5,2,2,0,0,55.0,0.0,55.0,7.857142857142857,6.0,15.8,16.4,0,arrivo,ERBA
2025-10,REG,N00074,7,7,0,0,0,0,1,6,0,6,3,2,1,0,90.0,0.0,90.0,12.857142857142858,8.0,27.200000000000003,31.09999999999999,0,partenza,ERBA
2025-10,REG,N00079,19,19,0,0,0,0,12,6,1,6,3,3,2,0,127.0,1.0,126.0,6.631578947368421,1.0,29.4,31.1,0,arrivo,ASSO
2025-10,REG,N00079,16,15,1,0,0,0,3,12,1,12,4,3,1,0,157.0,1.0,156.0,9.75,6.0,22.5,28.75,1,partenza,ASSO
2025-10,REG,N00210,13,13,0,0,0,0,9,2,2,2,1,0,0,0,23.0,7.0,16.0,1.2307692307692308,0.0,5.400000000000002,7.999999999999993,0,arrivo,ISEO
2025-10,REG,N00210,14,14,0,0,0,0,12,2,0,2,2,1,0,0,46.0,0.0,46.0,3.2857142857142856,1.0,10.700000000000012,15.4,0,partenza,ISEO
2025-10,REG,N00217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,arrivo,PISOGNE
2025-10,REG,N00217,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,partenza,PISOGNE
2025-10,REG,N00226,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,3.6,3.8,0,arrivo,BRENO
2025-10,REG,N00226,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.8,1.9,0,partenza,BRENO
2025-10,REG,N00235,9,9,0,0,0,0,1,0,8,0,0,0,0,0,0.0,19.0,-19.0,-2.111111111111111,-1.0,-0.7999999999999998,-0.4000000000000003,0,arrivo,EDOLO
2025-10,REG,N00235,10,10,0,0,0,0,7,3,0,3,1,0,0,0,41.0,0.0,41.0,4.1,4.0,5.6999999999999975,8.849999999999993,0,partenza,EDOLO
2025-10,REG,S00016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,arrivo,BORGOMANERO
2025-10,REG,S00016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,BORGOMANERO
2025-10,REG,S00034,33,32,0,1,0,0,14,7,12,7,1,0,0,0,76.0,31.0,45.0,1.3636363636363635,1.0,6.800000000000001,7.799999999999997,0,arrivo,MORTARA
2025-10,REG,S00034,33,33,0,0,0,0,14,2,17,2,0,0,0,0,48.0,45.0,3.0,0.0909090909090909,-1.0,4.0,5.599999999999994,0,partenza,MORTARA
2025-10,REG,S00039,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,partenza,TORREBERETTI
2025-10,REG,S00041,3,0,3,0,0,0,0,3,0,3,2,0,0,0,36.0,0.0,36.0,12.0,14.0,14.0,14.0,3,arrivo,VALENZA
2025-10,REG,S00041,2,0,2,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,2.8,2.9,2,partenza,VALENZA
2025-10,REG,S00070,33,33,0,0,0,0,12,3,18,3,1,0,0,0,42.0,32.0,10.0,0.303030303030303,-1.0,3.0,5.399999999999999,0,arrivo,BIELLA S.PAOLO
2025-10,REG,S00070,33,33,0,0,0,0,24,7,2,7,1,0,0,0,97.0,4.0,93.0,2.8181818181818183,3.0,6.0,6.399999999999999,0,partenza,BIELLA S.PAOLO
2025-10,REG,S00088,16,16,0,0,0,0,10,0,6,0,0,0,0,0,14.0,15.0,-1.0,-0.0625,0.0,3.0,3.25,0,arrivo,TORINO AEROPORTO DI CASELLE
2025-10,REG,S00088,16,16,0,0,0,0,5,1,10,1,0,0,0,0,17.0,17.0,0.0,0.0,-1.0,3.5,4.75,0,partenza,TORINO AEROPORTO DI CASELLE
2025-10,REG,S00090,20,20,0,0,0,0,10,2,8,2,1,1,0,0,47.0,15.0,32.0,1.6,0.5,4.300000000000004,7.750000000000011,0,arrivo,CIRIE\'
2025-10,REG,S00090,20,20,0,0,0,0,12,2,6,2,0,0,0,0,36.0,10.0,26.0,1.3,1.5,4.100000000000001,5.0,0,partenza,CIRIE\'
2025-10,REG,S00096,13,13,0,0,0,0,3,1,9,1,0,0,0,0,10.0,27.0,-17.0,-1.3076923076923077,-2.0,1.8000000000000007,3.999999999999993,0,arrivo,GERMAGNANO
2025-10,REG,S00096,13,13,0,0,0,0,10,2,1,2,0,0,0,0,23.0,1.0,22.0,1.6923076923076923,1.0,4.800000000000001,5.0,0,partenza,GERMAGNANO
2025-10,REG,S00154,27,27,0,0,0,0,10,2,15,2,2,2,2,0,86.0,25.0,61.0,2.259259259259259,-1.0,3.400000000000002,23.59999999999998,0,arrivo,IVREA
2025-10,REG,S00154,27,27,0,0,0,0,10,4,13,4,0,0,0,0,48.0,47.0,1.0,0.037037037037037,0.0,6.400000000000002,7.0,0,partenza,IVREA
2025-10,REG,S00202,16,16,0,0,0,0,5,0,11,0,0,0,0,0,9.0,24.0,-15.0,-0.9375,-1.5,1.5,2.5,0,arrivo,BARDONECCHIA
2025-10,REG,S00202,15,15,0,0,0,0,6,0,9,0,0,0,0,0,9.0,28.0,-19.0,-1.2666666666666666,-1.0,2.2,3.0,0,partenza,BARDONECCHIA
2025-10,REG,S00205,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-0.5999999999999999,-0.3000000000000002,0,arrivo,SALBERTRAND
2025-10,REG,S00205,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,9.0,-9.0,-4.5,-4.5,-4.1,-4.05,0,partenza,SALBERTRAND
2025-10,REG,S00208,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.0999999999999999,-0.05,0,arrivo,BUSSOLENO
2025-10,REG,S00208,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-1.2999999999999998,-1.15,0,partenza,BUSSOLENO
2025-10,REG,S00219,113,113,0,0,0,0,46,10,57,10,3,1,0,0,159.0,162.0,-3.0,-0.0265486725663716,-1.0,4.0,6.0,0,arrivo,TORINO PORTA NUOVA
2025-10,REG,S00219,119,119,0,0,0,0,41,19,59,19,6,3,1,0,275.0,174.0,101.0,0.8487394957983193,0.0,6.0,9.199999999999989,0,partenza,TORINO PORTA NUOVA
2025-10,REG,S00228,5,5,0,0,0,0,3,1,1,1,0,0,0,0,8.0,1.0,7.0,1.4,1.0,3.4000000000000004,4.199999999999999,0,arrivo,TORINO STURA
2025-10,REG,S00228,7,6,1,0,0,0,4,3,0,3,1,1,0,0,33.0,0.0,33.0,4.714285714285714,2.0,10.800000000000004,14.399999999999991,1,partenza,TORINO STURA
2025-10,REG,S00232,44,43,1,0,0,0,26,12,6,12,2,0,0,0,132.0,15.0,117.0,2.659090909090909,2.0,7.0,8.0,1,arrivo,CHIVASSO
2025-10,REG,S00232,45,44,1,0,0,0,20,11,14,11,2,1,0,0,129.0,41.0,88.0,1.9555555555555555,2.0,6.600000000000001,7.799999999999997,1,partenza,CHIVASSO
2025-10,REG,S00240,15,15,0,0,0,0,13,2,0,2,0,0,0,0,45.0,0.0,45.0,3.0,3.0,5.199999999999999,6.299999999999999,0,arrivo,SANTHIA\'
2025-10,REG,S00240,15,15,0,0,0,0,6,0,9,0,0,0,0,0,10.0,15.0,-5.0,-0.3333333333333333,-1.0,3.0,3.0,0,partenza,SANTHIA\'
2025-10,REG,S00245,14,14,0,0,0,0,9,4,1,4,0,0,0,0,39.0,1.0,38.0,2.7142857142857144,1.5,6.700000000000001,7.35,0,arrivo,VERCELLI
2025-10,REG,S00245,14,14,0,0,0,0,10,4,0,4,1,0,0,0,56.0,0.0,56.0,4.0,3.0,8.400000000000002,10.749999999999998,0,partenza,VERCELLI
2025-10,REG,S00248,90,90,0,0,0,0,47,24,19,24,7,0,0,0,271.0,58.0,213.0,2.3666666666666667,2.0,8.0,10.549999999999995,0,arrivo,NOVARA
2025-10,REG,S00248,92,89,1,2,0,0,42,9,41,9,4,1,1,0,170.0,79.0,91.0,0.9891304347826086,0.0,4.0,9.0,1,partenza,NOVARA
2025-10,REG,S00260,18,18,0,0,0,0,8,0,10,0,0,0,0,0,14.0,22.0,-8.0,-0.4444444444444444,-1.0,2.3000000000000007,3.1499999999999986,0,arrivo,SUSA
2025-10,REG,S00260,17,17,0,0,0,0,5,0,12,0,0,0,0,0,6.0,28.0,-22.0,-1.2941176470588236,-1.0,1.4000000000000004,2.0,0,partenza,SUSA
2025-10,REG,S00314,7,7,0,0,0,0,1,0,6,0,0,0,0,0,0.0,18.0,-18.0,-2.571428571428572,-3.0,-0.5999999999999996,-0.3000000000000007,0,arrivo,CASALE MONFERRATO
