partenza,arrivo,km,fonte,qualita,km_linea_aria,rapporto,km_rinf,km_gtfs,km_osm,km_prontuario
LECCE,PONTE CASALDUNI,379.97,rinf,ufficiale,307.62,1.24,379.968,,380.08,
LECCE,PORTO D ASCOLI,502.08,rinf,ufficiale,455.29,1.1,502.082,,501.6,
LECCE,PORTO DI VASTO,390.38,rinf,ufficiale,353.83,1.1,390.383,,390.15,
LECCE,PORTO S GIORGIO FERMO,533.06,rinf,ufficiale,480.05,1.11,533.06,,532.61,
LECCE,REGGIO CALABRIA CENTRALE,467.58,osm,stimata,331.07,1.41,,,467.58,
LECCE,REGGIO DI CALABRIA CENTRALE,467.02,rinf,ufficiale,331.07,1.41,467.017,,467.58,
LECCE,RIMINI,684.31,rinf,ufficiale,618.68,1.11,684.313,,683.82,
LECCE,ROCCELLA JONICA,455.81,rinf,ufficiale,271.1,1.68,455.809,,457.41,
LECCE,ROMA TERMINI,616.31,rinf,ufficiale,504.98,1.22,616.314,,617.7,
LECCE,ROMA TIBURTINA,615.0,rinf,ufficiale,502.62,1.22,614.999,,616.13,
LECCE,ROMANO,1005.81,osm,stimata,893.86,1.13,791.7,,1005.81,
LECCE,S BENEDETTO DEL TRONTO,506.87,rinf,ufficiale,459.04,1.1,506.866,,506.41,
LECCE,S SEVERO,300.32,rinf,ufficiale,276.2,1.09,300.324,,300.31,
LECCE,S VITO DEI NORMANNI,50.07,rinf,ufficiale,44.82,1.12,50.067,,50.12,
LECCE,SCANZANO J MONTALBANO J,154.85,osm,stimata,124.25,1.25,,,154.85,
LECCE,SIBARI,217.47,rinf,ufficiale,159.9,1.36,217.471,,218.16,
LECCE,SQUINZANO,14.6,rinf,ufficiale,14.93,0.98,14.6,,14.93,15.0
LECCE,SURBO,3.57,rinf,ufficiale,3.56,1.0,3.571,,3.56,
LECCE,TARANTO,95.23,rinf,ufficiale,81.17,1.17,95.234,,95.35,
LECCE,TERME EUGANEE ABANO MONTEGR,903.34,osm,stimata,758.83,1.19,,,903.34,
LECCE,TERMOLI,355.92,rinf,ufficiale,323.07,1.1,355.918,,355.86,
LECCE,TORINO LINGOTTO,1124.23,osm,stimata,1003.16,1.12,780.632,,1124.23,
LECCE,TORINO PORTA NUOVA,1128.41,osm,stimata,1003.48,1.12,784.95,,1128.41,
LECCE,TRANI,191.39,rinf,ufficiale,179.63,1.07,191.39,,191.46,
LECCE,TRENTO,995.83,osm,stimata,854.65,1.17,781.769,,995.83,
LECCE,VASTO S SALVO,378.95,rinf,ufficiale,345.39,1.1,378.95,,378.83,
LECCE,VENEZIA MESTRE,738.46,rinf,ufficiale,747.69,0.99,738.457,,945.35,
LECCE,VENEZIA S LUCIA,746.89,rinf,ufficiale,739.65,1.01,746.891,,953.23,
LECCE,VENTIMIGLIA,1213.69,osm,stimata,951.5,1.28,849.662,,1213.69,
LECCE,VERONA PORTA NUOVA,909.74,osm,stimata,813.03,1.12,695.427,,909.74,
LECCE,VILLANOVA D ASTI,1098.41,osm,stimata,979.67,1.12,754.79,,1098.41,
LECCO,ABBADIA LARIANA,9.66,osm,stimata,8.82,1.1,6.988,,9.66,
LECCO,AMBIVERE MAPELLO,21.36,rinf,ufficiale,17.12,1.25,21.361,,19.22,
LECCO,ARCORE,30.24,rinf,ufficiale,24.65,1.23,30.236,,28.27,
LECCO,ARDENNO MASINO,61.92,rinf,ufficiale,40.69,1.52,61.921,,64.04,
LECCO,BELLANO TARTAVALLE TERME,24.85,rinf,ufficiale,23.77,1.05,24.847,,27.14,
LECCO,BELLANO TARTAVELLE TERME,27.14,osm,stimata,23.77,1.14,,,27.14,
LECCO,BERGAMO,32.93,rinf,ufficiale,26.61,1.24,32.933,,140.77,33.0
LECCO,BESANA,25.36,rinf,ufficiale,17.77,1.43,25.358,,27.86,
LECCO,BRESCIA,81.66,rinf,ufficiale,71.46,1.14,81.66,,126.19,83.0
LECCO,CALOLZIOCORTE OLGINATE,6.89,rinf,ufficiale,4.37,1.57,6.887,,4.72,
LECCO,CANTU,30.51,rinf,ufficiale,23.32,1.31,30.508,,32.95,
LECCO,CARATE CALO,29.88,rinf,ufficiale,21.52,1.39,29.881,,32.46,
LECCO,CARNATE USMATE,24.99,rinf,ufficiale,20.68,1.21,24.991,,23.02,
LECCO,CERNUSCO MERATE,19.93,rinf,ufficiale,15.9,1.25,19.925,,17.96,
LECCO,CHIAVENNA,65.26,rinf,ufficiale,53.62,1.22,65.261,,67.69,66.0
LECCO,CISANO CAPRINO BERGAMASCO,14.98,rinf,ufficiale,12.18,1.23,14.977,,12.83,
LECCO,COLICO,38.98,rinf,ufficiale,33.26,1.17,38.979,,41.12,39.0
LECCO,COMO S GIOVANNI,41.72,rinf,ufficiale,25.95,1.61,41.718,,44.19,
LECCO,COSIO TRAONA,50.95,rinf,ufficiale,34.37,1.48,50.953,,53.24,
LECCO,COSTA MASNAGA,17.4,rinf,ufficiale,12.46,1.4,17.401,,19.84,
LECCO,CREMONA,119.39,rinf,ufficiale,90.44,1.32,119.391,,129.96,
LECCO,DELEBIO,45.92,rinf,ufficiale,33.71,1.36,45.925,,48.23,
LECCO,DERVIO,29.49,rinf,ufficiale,27.72,1.06,29.491,,31.77,
LECCO,DESENZANO,153.76,osm,stimata,97.06,1.58,,,153.76,
LECCO,LECCO MAGGIANICO,3.22,rinf,ufficiale,,,3.22,,,
LECCO,LIERNA,17.11,osm,stimata,15.64,1.09,15.121,,17.11,
LECCO,MANDELLO DEL LARIO,14.45,osm,stimata,13.18,1.1,9.441,,14.45,
LECCO,MERONE,20.01,rinf,ufficiale,14.06,1.42,20.012,,22.45,
LECCO,MILANO CENTRALE,48.74,rinf,ufficiale,40.16,1.21,48.736,,46.04,
LECCO,MILANO CERTOSA,52.39,rinf,ufficiale,42.33,1.24,52.393,,50.43,
LECCO,MILANO GRECO PIRELLI,45.38,rinf,ufficiale,39.06,1.16,45.385,,43.42,
LECCO,MILANO LAMBRATE,49.27,rinf,ufficiale,42.82,1.15,49.265,,49.27,
LECCO,MILANO PORTA GARIBALDI,49.37,rinf,ufficiale,41.67,1.18,49.369,,46.46,
LECCO,MILANO ROGOREDO,55.05,rinf,ufficiale,44.53,1.24,55.053,,50.76,
LECCO,MOLTENO,14.71,rinf,ufficiale,10.23,1.44,14.715,,17.14,
LECCO,MONZA,36.79,rinf,ufficiale,30.69,1.2,36.794,,40.94,
LECCO,MORBEGNO,54.37,rinf,ufficiale,35.54,1.53,54.374,,56.7,
LECCO,OGGIONO,11.72,rinf,ufficiale,7.55,1.55,11.716,,14.13,
LECCO,PONTE IN VALTELLINA,87.86,rinf,ufficiale,57.29,1.53,87.86,,90.19,
LECCO,PONTE S PIETRO,25.19,rinf,ufficiale,20.8,1.21,25.191,,23.06,
LECCO,ROVATO,65.0,prontuario,stimata,55.96,1.16,,,,65.0
LECCO,S PIETRO BERBENNO,68.95,rinf,ufficiale,44.32,1.56,68.947,,71.1,
LECCO,SESTO S GIOVANNI,41.67,rinf,ufficiale,35.45,1.18,41.674,,39.74,
LECCO,SONDRIO,79.44,rinf,ufficiale,51.45,1.54,79.444,,81.58,
LECCO,TIRANO,105.4,rinf,ufficiale,72.29,1.46,105.401,,107.58,
LECCO,TRENTO,231.96,rinf,ufficiale,135.06,1.72,231.957,,276.42,
LECCO,TRESENDA APRICA TEGLIO,96.33,rinf,ufficiale,63.62,1.51,96.333,,98.47,
LECCO,TRIUGGIO PONTE ALBIATE,32.27,rinf,ufficiale,22.61,1.43,32.265,,34.87,
LECCO,VALMADRERA,3.73,rinf,ufficiale,3.0,1.24,3.735,,6.12,
LECCO,VARENNA ESINO,21.59,rinf,ufficiale,21.73,0.99,21.589,,23.83,
LECCO,VERONA PORTA NUOVA,146.3,rinf,ufficiale,130.8,1.12,146.298,,190.78,
LECCO,VILLASANTA,30.9,osm,stimata,27.21,1.14,,,30.9,
LECCO,VILLASANTA PARCO,40.02,rinf,ufficiale,27.21,1.47,40.018,,30.9,
LECCO MAGGIANICO,LECCO,3.22,rinf,ufficiale,,,3.22,,,
LECCO MAGGIANICO,MILANO CENTRALE,45.52,rinf,ufficiale,40.16,1.13,45.516,,46.04,
LECCO MAGGIANICO,MILANO PORTA GARIBALDI,46.15,rinf,ufficiale,41.67,1.11,46.149,,46.46,
LECCO MAGGIANICO,PONTE S PIETRO,21.97,rinf,ufficiale,20.8,1.06,21.971,,23.06,
LEGNAGO,CODOGNO,138.0,prontuario,stimata,124.99,1.1,,,,138.0
LEGNAGO,CREMONA,110.0,prontuario,stimata,101.99,1.08,,,,110.0
LEGNAGO,ESTE,29.76,rinf,ufficiale,28.21,1.05,29.757,,29.69,
LEGNAGO,MANTOVA,45.89,rinf,ufficiale,41.1,1.12,45.891,,45.99,
LEGNAGO,MODENA,24.0,incerta,sospetta,66.41,0.36,,,,24.0
LEGNAGO,MONSELICE,37.95,rinf,ufficiale,35.22,1.08,37.947,,37.91,38.0
LEGNAGO,MONTAGNANA,13.73,rinf,ufficiale,12.83,1.07,13.733,,13.68,
LEGNAGO,PADOVA,60.75,rinf,ufficiale,51.81,1.17,60.749,,60.98,
LEGNAGO,PIADENA,82.0,prontuario,stimata,73.89,1.11,,,,82.0
LEGNAGO,ROVIGO,47.06,rinf,ufficiale,39.33,1.2,47.064,,48.63,10.0
LEGNAGO,SALETTO,19.7,rinf,ufficiale,18.35,1.07,19.7,,19.64,
LEGNAGO,VENEZIA MESTRE,89.25,rinf,ufficiale,79.46,1.12,89.248,,89.71,
LEGNAGO,VENEZIA S LUCIA,97.68,rinf,ufficiale,84.18,1.16,97.682,,97.6,
LEGNAGO,VERONA PORTA NUOVA,47.58,rinf,ufficiale,36.76,1.29,47.577,,51.69,
LENDINARA,ROVIGO,18.7,rinf,ufficiale,14.89,1.26,18.704,,20.31,
LENDINARA,VERONA PORTA NUOVA,75.94,rinf,ufficiale,61.37,1.24,75.937,,80.0,
LENTINI,CATANIA CENTRALE,28.54,rinf,ufficiale,24.62,1.16,28.541,,28.7,
LENTINI,GIARRE RIPOSTO,58.35,rinf,ufficiale,46.47,1.26,58.352,,52.3,
LENTINI,MESSINA CENTRALE,109.18,rinf,ufficiale,110.12,0.99,109.176,,121.88,
LENTINI,SIRACUSA,54.41,rinf,ufficiale,36.89,1.48,54.413,,54.68,
LENTINI DIR,CALTAGIRONE,67.0,prontuario,stimata,,,,,,67.0
LENTINI DIR,GELA,113.0,prontuario,stimata,,,,,,113.0
LENTINI DIR,SIRACUSA,182.0,prontuario,stimata,,,,,,182.0
LENTINI DIRAMAZIONE,AUGUSTA,33.0,prontuario,stimata,,,,,,33.0
LENTINI DIRAMAZIONE,BARI CENTRALE,730.0,prontuario,stimata,,,,,,730.0
LENTINI DIRAMAZIONE,CARIATI,435.0,prontuario,stimata,,,,,,435.0
LENTINI DIRAMAZIONE,CATANIA CENTRALE,23.0,prontuario,stimata,,,,,,23.0
LENTINI DIRAMAZIONE,CATANZARO LIDO,320.0,prontuario,stimata,,,,,,320.0
LENTINI DIRAMAZIONE,CIRÒ,412.0,prontuario,stimata,,,,,,412.0
LENTINI DIRAMAZIONE,CORIGLIANO CALABRO,478.0,prontuario,stimata,,,,,,478.0
LENTINI DIRAMAZIONE,CROTONE,380.0,prontuario,stimata,,,,,,380.0
LENTINI DIRAMAZIONE,GIOIA DEL COLLE,676.0,prontuario,stimata,,,,,,676.0
LENTINI DIRAMAZIONE,LOCRI,237.0,prontuario,stimata,,,,,,237.0
LENTINI DIRAMAZIONE,MELITO DI PORTO SALVO,172.0,prontuario,stimata,,,,,,172.0
LENTINI DIRAMAZIONE,MESSINA CENTRALE,118.0,prontuario,stimata,,,,,,118.0
LENTINI DIRAMAZIONE,METAPONTO,571.0,prontuario,stimata,,,,,,571.0
LENTINI DIRAMAZIONE,REGGIO CALABRIA CENTRALE,142.0,prontuario,stimata,,,,,,142.0
LENTINI DIRAMAZIONE,ROCCELLA JONICA,254.0,prontuario,stimata,,,,,,254.0
LENTINI DIRAMAZIONE,ROSSANO,466.0,prontuario,stimata,,,,,,466.0
LENTINI DIRAMAZIONE,SIBARI,492.0,prontuario,stimata,,,,,,492.0
LENTINI DIRAMAZIONE,SIDERNO,242.0,prontuario,stimata,,,,,,242.0
LENTINI DIRAMAZIONE,SIRACUSA,64.0,prontuario,stimata,,,,,,64.0
LENTINI DIRAMAZIONE,SOVERATO,301.0,prontuario,stimata,,,,,,301.0
LENTINI DIRAMAZIONE,SPINAZZOLA,646.0,prontuario,stimata,,,,,,646.0
LENTINI DIRAMAZIONE,TAORMINA – GIARDINI,70.0,prontuario,stimata,,,,,,70.0
LENTINI DIRAMAZIONE,TARANTO,615.0,prontuario,stimata,,,,,,615.0
LENTINI DIRAMAZIONE,TREBISACCE,507.0,prontuario,stimata,,,,,,507.0
LENTINI DIRAMAZIONE,VILLA S GIOVANNI,127.0,prontuario,stimata,,,,,,127.0
LEONFORTE PIRATO,CALTANISSETTA CENTRALE,43.62,rinf,ufficiale,30.99,1.41,43.624,,43.82,
LEONFORTE PIRATO,CALTANISSETTA XIRBI,37.29,rinf,ufficiale,29.09,1.28,37.29,,37.38,
LEONFORTE PIRATO,PALERMO CENTRALE,163.04,rinf,ufficiale,104.79,1.56,163.037,,163.6,
LERCARA DIRAMAZIONE,CALTANISSETTA CENTRALE,55.34,rinf,ufficiale,,,55.343,,,
LETOJANNI,BICOCCA,60.13,rinf,ufficiale,51.64,1.16,60.132,,58.33,
LETOJANNI,CALTAGIRONE,141.87,rinf,ufficiale,99.32,1.43,141.867,,140.64,
LETOJANNI,CATANIA CENTRALE,52.7,rinf,ufficiale,44.94,1.17,52.705,,50.89,
LETOJANNI,MESSINA CENTRALE,42.07,rinf,ufficiale,40.99,1.03,42.066,,42.3,
LETOJANNI,SIRACUSA,134.27,osm,stimata,90.49,1.48,68.243,,134.27,
LEVANTO,COGOLETO,91.11,rinf,ufficiale,80.86,1.13,91.107,96.21,90.73,
LEVANTO,CORNIGLIA,10.77,rinf,ufficiale,10.16,1.06,10.765,10.33,10.86,
LEVANTO,GENOVA BRIGNOLE,63.86,rinf,ufficiale,59.17,1.08,63.86,63.85,63.94,
LEVANTO,GENOVA SESTRI PONENTE,72.02,osm,stimata,65.95,1.09,,,72.02,
LEVANTO,GENOVA VOLTRI,80.78,rinf,ufficiale,73.67,1.1,80.782,85.92,80.25,
LEVANTO,LA SPEZIA CENTRALE,20.18,rinf,ufficiale,17.4,1.16,20.182,,20.56,
LEVANTO,LA SPEZIA MIGLIARINA,22.98,rinf,ufficiale,18.89,1.22,22.983,,22.59,
LEVANTO,MILANO CENTRALE,206.05,rinf,ufficiale,150.47,1.37,206.048,236.38,204.36,
LEVANTO,MONTEROSSO,4.31,rinf,ufficiale,4.1,1.05,4.309,4.33,4.46,
LEVANTO,PISA CENTRALE,94.77,rinf,ufficiale,81.33,1.17,94.766,94.82,95.1,
LEVANTO,SARZANA,35.15,rinf,ufficiale,31.13,1.13,35.149,35.17,39.02,
LEVANTO,SAVONA,108.82,rinf,ufficiale,92.15,1.18,108.817,113.88,108.31,
LEVANTO,SESTRI LEVANTE,21.28,rinf,ufficiale,20.7,1.03,21.284,21.3,21.14,
LEVANTO,VEZZANO LIGURE,27.75,rinf,ufficiale,22.43,1.24,27.748,27.76,27.81,
LEVICO,BORGO VALSUGANA EST,14.29,osm,stimata,13.31,1.07,,,14.29,
LEVICO,TRENTO,30.27,osm,stimata,16.11,1.88,,,30.27,
LEVICO TERME,TRENTO,30.15,rinf,ufficiale,16.11,1.87,30.149,,30.27,
LIDO DI CLASSE LIDO DI SAVIO,BOLOGNA CENTRALE,96.1,rinf,ufficiale,78.59,1.22,96.097,,98.07,
LIDO DI CLASSE LIDO DI SAVIO,RAVENNA,13.58,rinf,ufficiale,13.44,1.01,13.581,,13.59,
LIDO DI CLASSE LIDO DI SAVIO,RIMINI,36.26,rinf,ufficiale,35.75,1.01,36.259,,37.25,
LIERNA,COLICO,23.86,rinf,ufficiale,20.45,1.17,23.858,,24.0,
LIERNA,LECCO,17.11,osm,stimata,15.64,1.09,15.121,,17.11,
LIERNA,MILANO CENTRALE,63.86,rinf,ufficiale,51.61,1.24,63.857,,63.16,
LIERNA,MILANO ROGOREDO,70.17,rinf,ufficiale,56.31,1.25,70.174,,67.87,
LIERNA,SESTO S GIOVANNI,56.8,rinf,ufficiale,46.76,1.21,56.795,,56.85,
LIERNA,SONDRIO,64.32,rinf,ufficiale,49.72,1.29,64.323,,64.47,
LIERNA,TIRANO,90.28,rinf,ufficiale,72.52,1.24,90.28,,90.47,
LIMONE,BIVIO MADONNA DELL OLMO,31.59,rinf,ufficiale,,,31.59,,,
LIMONE,BREIL SUR ROYA,46.0,prontuario,stimata,29.28,1.57,,,,46.0
LIMONE,CUNEO,28.33,rinf,ufficiale,20.76,1.36,28.328,28.33,28.47,
LIMONE,FOSSANO,53.47,rinf,ufficiale,40.12,1.33,53.467,53.47,54.97,
LIMONE,LIMONE CONFINE,6.0,prontuario,stimata,,,,,,6.0
LIMONE,OLIVETTA S MICHEL,54.0,prontuario,stimata,,,,,,54.0
LIMONE,PIENE FRONTIÈRE,53.0,prontuario,stimata,,,,,,53.0
LIMONE,VENTIMIGLIA,68.0,prontuario,stimata,45.9,1.48,,,,68.0
LIMONE,VIEVOLA,10.0,prontuario,stimata,,,,,,10.0
LIMONE CONFINE,BREIL SUR ROYA,40.0,prontuario,stimata,,,,,,40.0
LIMONE CONFINE,LIMONE,6.0,prontuario,stimata,,,,,,6.0
LIMONE CONFINE,OLIVETTA S MICHEL,48.0,prontuario,stimata,,,,,,48.0
LIMONE CONFINE,PIENE FRONTIÈRE,47.0,prontuario,stimata,,,,,,47.0
LIMONE CONFINE,VENTIMIGLIA,62.0,prontuario,stimata,,,,,,62.0
LIMONE CONFINE,VIEVOLA,4.0,prontuario,stimata,,,,,,4.0
LIONI,BENEVENTO,93.98,osm,stimata,45.83,2.05,,,93.98,
LIVORNO CALAMBRONE,FOGGIA,479.02,rinf,ufficiale,,,479.016,,,
LIVORNO CENTRALE,ARQUATA SCRIVIA,214.99,rinf,ufficiale,171.17,1.26,214.994,217.49,214.91,
LIVORNO CENTRALE,BORGO VAL DI TARO,133.4,rinf,ufficiale,112.76,1.18,133.4,,133.58,
LIVORNO CENTRALE,CAMPIGLIA MARITTIMA,68.53,rinf,ufficiale,63.05,1.09,68.533,,68.67,69.0
LIVORNO CENTRALE,CARRARA AVENZA,68.0,prontuario,stimata,59.47,1.14,,,,68.0
LIVORNO CENTRALE,CASCINA,31.47,rinf,ufficiale,21.52,1.46,31.471,33.03,30.95,
LIVORNO CENTRALE,CECINA,33.69,rinf,ufficiale,30.7,1.1,33.693,33.66,33.71,34.0
LIVORNO CENTRALE,CERVETERI LADISPOLI,266.0,prontuario,stimata,,,,,,266.0
LIVORNO CENTRALE,CHIASSO,340.77,osm,stimata,272.99,1.25,,,340.77,
LIVORNO CENTRALE,CHIAVARI,146.0,prontuario,stimata,117.24,1.25,,,,146.0
LIVORNO CENTRALE,CIVITAVECCHIA,235.0,prontuario,stimata,201.95,1.16,,,,235.0
LIVORNO CENTRALE,EMPOLI,66.0,rinf,ufficiale,52.52,1.26,66.0,67.52,65.39,
LIVORNO CENTRALE,FIDENZA,195.74,rinf,ufficiale,147.56,1.33,195.74,198.63,195.71,
LIVORNO CENTRALE,FIORENTINA DI PIOMBINO,75.38,rinf,ufficiale,,,75.38,,,
LIVORNO CENTRALE,FIRENZE RIFREDI,93.78,rinf,ufficiale,77.34,1.21,93.783,94.99,94.54,
LIVORNO CENTRALE,FIRENZE S MARIA NOVELLA,96.55,rinf,ufficiale,77.31,1.25,96.55,97.76,95.75,
LIVORNO CENTRALE,FOLLONICA,85.73,rinf,ufficiale,78.29,1.1,85.735,85.81,86.26,85.0
LIVORNO CENTRALE,FORMIA,445.0,prontuario,stimata,,,,,,445.0
LIVORNO CENTRALE,FORNOVO,171.03,rinf,ufficiale,128.07,1.34,171.029,173.91,170.85,
LIVORNO CENTRALE,FORTE DEI MARMI S Q,54.0,prontuario,stimata,,,,,,54.0
LIVORNO CENTRALE,FORTE DEI MARMI SERRAVEZZA Q,53.23,osm,stimata,48.36,1.1,,,53.23,
LIVORNO CENTRALE,GENOVA B,182.0,prontuario,stimata,,,,,,182.0
LIVORNO CENTRALE,GENOVA BRIGNOLE,176.57,rinf,ufficiale,146.2,1.21,176.568,179.17,177.05,
LIVORNO CENTRALE,GENOVA P PRINCIPE,179.63,osm+conferma,confermata,148.39,1.21,,181.79,179.63,
LIVORNO CENTRALE,GENOVA PIAZZA PRINC,185.0,prontuario,stimata,,,,,,185.0
LIVORNO CENTRALE,GENOVA PIAZZA PRINCIPE,179.21,rinf,ufficiale,148.31,1.21,179.207,181.71,179.39,
LIVORNO CENTRALE,GROSSETO,127.64,rinf,ufficiale,107.53,1.19,127.641,127.69,127.76,128.0
LIVORNO CENTRALE,IMPERIA PORTO MAUR,297.0,prontuario,stimata,,,,,,297.0
LIVORNO CENTRALE,LA SPEZIA CENTRALE,92.53,rinf,ufficiale,74.82,1.24,92.526,,92.55,95.0
LIVORNO CENTRALE,LA SPEZIA MIGLIARINA,89.72,rinf,ufficiale,74.29,1.21,89.725,,90.52,
LIVORNO CENTRALE,LATINA,378.0,prontuario,stimata,309.77,1.22,,,,378.0
LIVORNO CENTRALE,LIVORNO CALAMBRONE,3.69,rinf,ufficiale,,,3.693,,,
LIVORNO CENTRALE,LUCCA,41.02,rinf,ufficiale,34.32,1.2,41.021,43.63,41.13,
LIVORNO CENTRALE,MASSA CENTRO,60.34,rinf,ufficiale,54.62,1.1,60.335,62.93,60.4,62.0
LIVORNO CENTRALE,MILANO CENTRALE,298.37,rinf,ufficiale,233.16,1.28,298.366,305.14,295.64,
LIVORNO CENTRALE,MILANO LAMBRATE,294.57,rinf,ufficiale,230.09,1.28,294.568,301.36,292.74,
LIVORNO CENTRALE,MILANO PORTA GARIBALDI,300.26,rinf,ufficiale,233.25,1.29,300.256,326.62,297.88,
LIVORNO CENTRALE,MILANO ROGOREDO,288.78,rinf,ufficiale,228.55,1.26,288.78,295.56,290.91,
LIVORNO CENTRALE,MONTALTO DI CASTRO,200.0,prontuario,stimata,169.27,1.18,,,,200.0
LIVORNO CENTRALE,NAPOLI CENTRALE,498.57,rinf,ufficiale,441.92,1.13,498.569,,520.83,
LIVORNO CENTRALE,NAVACCHIO,26.58,rinf,ufficiale,19.03,1.4,26.584,28.17,26.07,
LIVORNO CENTRALE,ORBETELLO,159.13,osm+conferma,confermata,136.86,1.16,,165.6,159.13,
LIVORNO CENTRALE,ORBETELLO M ARGENTAR,166.0,prontuario,stimata,,,,,,166.0
LIVORNO CENTRALE,ORBETELLO MONTE ARGENTARIO,165.36,rinf,ufficiale,143.41,1.15,165.362,,165.66,
LIVORNO CENTRALE,PADOVA,301.9,rinf,ufficiale,240.74,1.25,301.897,,300.99,
LIVORNO CENTRALE,PAVIA,280.57,rinf,ufficiale,204.95,1.37,280.567,313.52,281.18,
LIVORNO CENTRALE,PIACENZA,230.81,rinf,ufficiale,173.93,1.33,230.809,233.74,230.65,
LIVORNO CENTRALE,PIOMBINO,81.31,rinf,ufficiale,71.16,1.14,81.314,80.82,79.54,
LIVORNO CENTRALE,PIOMBINO BINARI MARE,81.71,osm,stimata,71.59,1.14,,,81.71,
LIVORNO CENTRALE,PIOMBINO MARITTIMA,82.54,rinf,ufficiale,71.59,1.15,82.542,,81.71,
LIVORNO CENTRALE,PISA CENTRALE,18.94,rinf,ufficiale,17.87,1.06,18.939,20.5,19.37,20.0
LIVORNO CENTRALE,PISA S ROSSORE,22.0,prontuario,stimata,19.27,1.14,,,,22.0
LIVORNO CENTRALE,PISA/BINARI PISA S ROSSORE,20.2,rinf,ufficiale,,,20.197,,,
LIVORNO CENTRALE,PONTEDERA CASCIANA TERME,38.36,rinf,ufficiale,26.46,1.45,38.361,,37.81,
LIVORNO CENTRALE,PONTREMOLI,115.47,rinf,ufficiale,97.75,1.18,115.47,118.49,115.61,
LIVORNO CENTRALE,RAPALLO,155.0,prontuario,stimata,125.2,1.24,,,,155.0
LIVORNO CENTRALE,RECCO,159.09,rinf,ufficiale,130.82,1.22,159.088,161.72,159.39,
LIVORNO CENTRALE,ROMA OSTIENSE,309.0,prontuario,stimata,256.59,1.2,,,,309.0
LIVORNO CENTRALE,ROMA TERMINI,312.17,rinf,ufficiale,255.02,1.22,312.168,312.83,312.93,316.0
LIVORNO CENTRALE,ROMA TUSCOLANA,309.09,rinf,ufficiale,258.1,1.2,309.086,309.4,309.51,
LIVORNO CENTRALE,ROSIGNANO,23.04,rinf,ufficiale,20.24,1.14,23.044,23.02,23.05,
LIVORNO CENTRALE,S GIULIANO TERME,28.79,gtfs_cammino+conferma,confermata,27.05,1.06,26.208,28.79,29.43,
LIVORNO CENTRALE,S MARGH –PORTOFINO,157.0,prontuario,stimata,,,,,,157.0
LIVORNO CENTRALE,S MARGHERITA LIGURE PORTOFINO,152.29,rinf,ufficiale,123.36,1.23,152.292,,,
LIVORNO CENTRALE,S REMO,320.0,prontuario,stimata,,,,,,320.0
LIVORNO CENTRALE,S ROMANO MONTOPOLI S CROCE,50.47,rinf,ufficiale,37.36,1.35,50.467,,49.88,
LIVORNO CENTRALE,S STEFANO DI MAGRA,86.42,rinf,ufficiale,73.98,1.17,86.425,,88.78,
LIVORNO CENTRALE,S VINCENZO,57.93,rinf,ufficiale,53.08,1.09,57.932,58.02,58.09,
LIVORNO CENTRALE,SARZANA,77.56,rinf,ufficiale,65.57,1.18,77.559,80.15,74.09,79.0
LIVORNO CENTRALE,SAVONA,228.0,prontuario,stimata,171.2,1.33,,,,228.0
LIVORNO CENTRALE,SCARLINO,92.6,rinf,ufficiale,79.24,1.17,92.602,92.67,92.74,
LIVORNO CENTRALE,SECUGNAGO,254.76,rinf,ufficiale,194.9,1.31,254.761,,254.66,
LIVORNO CENTRALE,SESTRI LEVANTE,133.99,rinf,ufficiale,110.02,1.22,133.992,136.61,134.25,139.0
LIVORNO CENTRALE,TARQUINIA,216.0,prontuario,stimata,184.95,1.17,,,,216.0
LIVORNO CENTRALE,TARVISIO BOSCOVERDE,544.64,rinf,ufficiale,416.85,1.31,544.64,,543.27,
LIVORNO CENTRALE,TAVAZZANO,274.39,rinf,ufficiale,210.53,1.3,274.395,,274.24,
LIVORNO CENTRALE,TORINO LINGOTTO,333.81,rinf,ufficiale,268.83,1.24,333.807,336.3,334.03,
LIVORNO CENTRALE,TORTONA,239.5,rinf,ufficiale,190.22,1.26,239.505,272.46,239.8,
LIVORNO CENTRALE,VADA,27.77,rinf,ufficiale,24.89,1.12,27.766,27.74,27.77,28.0
LIVORNO CENTRALE,VENTIMIGLIA,336.0,prontuario,stimata,221.44,1.52,,,,336.0
LIVORNO CENTRALE,VEZZANO LIGURE,84.96,rinf,ufficiale,73.11,1.16,84.96,87.56,85.31,
LIVORNO CENTRALE,VIAREGGIO,40.15,rinf,ufficiale,35.22,1.14,40.154,42.74,39.29,41.0
LIVORNO CENTRALE,VOGHERA,255.71,rinf,ufficiale,192.09,1.33,255.708,288.66,256.23,
LIVORNO FERRARIS,CHIVASSO,18.15,rinf,ufficiale,17.53,1.04,18.152,18.15,18.17,
LIVORNO FERRARIS,IVREA,50.61,rinf,ufficiale,25.09,2.02,50.612,50.61,50.66,
LIVORNO FERRARIS,MILANO CENTRALE,105.52,rinf,ufficiale,93.53,1.13,105.517,105.52,104.6,
LIVORNO FERRARIS,NOVARA,53.54,rinf,ufficiale,46.89,1.14,53.537,53.54,53.59,
LIVORNO FERRARIS,SANTHIA,12.53,rinf,ufficiale,11.59,1.08,12.53,12.53,12.09,
