mese,categoria,cod_stazione,ruolo,parzialmente_cancellate,minuti_ritardo_tot,corse_osservate,minuti_anticipo_tot,soppresse,in_anticipo,cancellate,effettuate,oltre_60,in_ritardo,minuti_netti_tot,oltre_15,cancellate_tot,in_orario,info_mancante,oltre_30,oltre_5,oltre_10,nome_stazione,p90,p95,ritardo_mediano,ritardo_medio
2025-05,REG,S09702,arrivo,0,62.0,3,0.0,0,0,0,3,0,2,62.0,2,0,1,0,1,2,2,SARNO,39.8,42.9,15.0,20.666666666666668
2025-05,REG,S09702,partenza,0,1.0,2,2.0,0,1,0,2,0,0,-1.0,0,0,1,0,0,0,0,SARNO,0.7000000000000002,0.8499999999999996,-0.5,-0.5
2025-05,REG,S09806,arrivo,0,0.0,26,55.0,0,25,0,26,0,0,-55.0,0,0,1,0,0,0,0,TORRE ANNUNZIATA CENTRALE,-1.0,-1.0,-2.0,-2.1153846153846154
2025-05,REG,S09806,partenza,0,33.0,41,80.0,0,25,0,41,0,3,-47.0,0,0,13,0,0,3,1,TORRE ANNUNZIATA CENTRALE,3.0,5.0,-2.0,-1.146341463414634
2025-05,REG,S09814,arrivo,0,79.0,203,509.0,0,163,0,203,0,3,-430.0,1,0,25,0,0,3,1,NOCERA INFERIORE,1.0,2.0,-3.0,-2.25130890052356
2025-05,REG,S09814,partenza,0,129.0,232,667.0,0,186,0,232,0,7,-538.0,3,0,26,0,1,7,3,NOCERA INFERIORE,0.0,2.0999999999999943,-3.0,-2.4566210045662102
2025-05,REG,S09818,arrivo,0,945.0,837,2538.0,0,584,0,837,0,58,-1593.0,18,0,151,0,5,58,26,SALERNO,3.0,6.0,-3.0,-2.008827238335435
2025-05,REG,S09818,partenza,0,1308.0,806,1560.0,0,465,0,806,0,75,-252.0,16,0,225,0,8,75,25,SALERNO,4.0,7.0,-2.0,-0.3294117647058823
2025-05,REG,S09821,arrivo,0,8.0,1,0.0,0,0,0,1,0,1,8.0,0,0,0,0,0,1,0,PONTECAGNANO,8.0,8.0,8.0,8.0
2025-05,REG,S09823,arrivo,0,673.0,174,8.0,0,6,0,174,0,33,665.0,6,0,121,0,3,33,10,BATTIPAGLIA,7.0,12.0,3.0,4.15625
2025-05,REG,S09823,partenza,0,378.0,185,412.0,0,101,0,185,0,36,-34.0,2,0,34,0,2,36,7,BATTIPAGLIA,6.0,8.0,-1.0,-0.1988304093567251
2025-05,REG,S11019,arrivo,0,749.0,369,407.0,0,176,0,369,1,47,342.0,10,0,138,0,2,47,13,TERMOLI,5.0,8.0,0.0,0.9473684210526317
2025-05,REG,S11019,partenza,0,654.0,369,434.0,0,199,0,369,0,41,220.0,5,0,121,0,2,41,13,TERMOLI,5.0,8.0,-1.0,0.6094182825484764
2025-05,REG,S11025,arrivo,0,144.0,58,13.0,0,13,0,58,0,7,131.0,3,0,35,0,0,7,3,S.SEVERO,5.0,10.699999999999974,1.0,2.381818181818182
2025-05,REG,S11025,partenza,0,258.0,59,48.0,0,20,0,59,0,15,210.0,6,0,22,0,1,15,9,S.SEVERO,14.599999999999994,18.799999999999983,2.0,3.6842105263157894
2025-05,REG,S11100,arrivo,0,2663.0,695,661.0,0,270,0,695,3,118,2002.0,50,0,286,0,26,118,66,FOGGIA,8.700000000000045,23.0,0.0,2.970326409495549
2025-05,REG,S11100,partenza,0,2291.0,725,1223.0,0,378,0,725,3,118,1068.0,44,0,206,0,18,118,61,FOGGIA,8.0,19.94999999999993,-1.0,1.5213675213675213
2025-05,REG,S11108,arrivo,0,2139.0,576,472.0,0,200,0,576,1,100,1667.0,45,0,245,0,15,100,62,BARLETTA,12.0,19.799999999999955,1.0,3.0587155963302752
2025-05,REG,S11108,partenza,0,1694.0,544,623.0,0,250,0,544,2,85,1071.0,32,0,189,0,10,85,51,BARLETTA,9.0,17.0,0.0,2.0438931297709924
2025-05,REG,S11112,arrivo,0,54.0,1,0.0,0,0,0,1,0,1,54.0,1,0,0,0,1,1,1,TRANI,54.0,54.0,54.0,54.0
2025-05,REG,S11112,partenza,0,13.0,1,0.0,0,0,0,1,0,1,13.0,0,0,0,0,0,1,1,TRANI,13.0,13.0,13.0,13.0
2025-05,REG,S11114,arrivo,0,0.0,1,2.0,0,1,0,1,0,0,-2.0,0,0,0,0,0,0,0,MOLFETTA,-2.0,-2.0,-2.0,-2.0
2025-05,REG,S11114,partenza,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,MOLFETTA,4.0,4.0,4.0,4.0
2025-05,REG,S11115,arrivo,0,2.0,1,0.0,0,0,0,1,0,0,2.0,0,0,1,0,0,0,0,GIOVINAZZO,2.0,2.0,2.0,2.0
2025-05,REG,S11115,partenza,0,5.0,3,7.0,0,2,0,3,0,1,-2.0,0,0,0,0,0,1,0,GIOVINAZZO,3.6,4.299999999999999,-2.0,-0.6666666666666666
2025-05,REG,S11119,arrivo,0,4649.0,2344,3210.0,0,1329,0,2344,6,222,1439.0,85,0,716,0,27,222,116,BARI CENTRALE,4.0,10.0,-1.0,0.6347595941773269
2025-05,REG,S11119,partenza,0,5879.0,2349,2056.0,0,1050,0,2349,4,271,3823.0,107,0,927,0,42,271,148,BARI CENTRALE,6.0,14.0,0.0,1.7006227758007118
2025-05,REG,S11126,arrivo,0,70.0,21,17.0,0,11,0,21,0,3,53.0,1,0,4,0,1,3,3,BARI TORRE A MARE,10.3,15.499999999999957,-1.0,2.9444444444444446
2025-05,REG,S11126,partenza,0,151.0,21,8.0,0,4,0,21,0,5,143.0,4,0,9,0,3,5,5,BARI TORRE A MARE,32.7,39.3,1.5,7.944444444444445
2025-05,REG,S11128,arrivo,0,28.0,1,0.0,0,0,0,1,0,1,28.0,1,0,0,0,0,1,1,POLIGNANO A MARE,28.0,28.0,28.0,28.0
2025-05,REG,S11128,partenza,0,0.0,1,3.0,0,1,0,1,0,0,-3.0,0,0,0,0,0,0,0,POLIGNANO A MARE,-3.0,-3.0,-3.0,-3.0
2025-05,REG,S11130,arrivo,0,1390.0,556,621.0,0,252,0,556,1,77,769.0,22,0,196,0,6,77,40,FASANO,6.600000000000023,12.799999999999956,0.0,1.4647619047619047
2025-05,REG,S11130,partenza,0,1747.0,529,542.0,0,225,0,529,1,85,1205.0,35,0,203,0,11,85,50,FASANO,9.0,17.399999999999977,1.0,2.348927875243665
2025-05,REG,S11132,arrivo,0,4.0,5,2.0,0,2,0,5,0,0,2.0,0,0,3,0,0,0,0,OSTUNI,2.2,2.6,0.0,0.4
2025-05,REG,S11132,partenza,0,28.0,5,8.0,0,4,0,5,0,1,20.0,1,0,0,0,0,1,1,OSTUNI,16.000000000000004,22.0,-2.0,4.0
2025-05,REG,S11136,arrivo,0,492.0,238,380.0,0,139,0,238,0,28,112.0,10,0,65,0,3,28,11,BRINDISI,5.0,7.449999999999988,-1.0,0.4827586206896552
2025-05,REG,S11136,partenza,0,369.0,235,477.0,0,148,0,235,0,18,-108.0,7,0,63,0,1,18,10,BRINDISI,4.0,8.599999999999994,-2.0,-0.47161572052401746
2025-05,REG,S11145,arrivo,0,1958.0,608,388.0,0,201,0,608,1,108,1570.0,33,0,281,0,12,108,49,LECCE,8.0,15.549999999999958,1.0,2.6610169491525424
2025-05,REG,S11145,partenza,0,1016.0,611,822.0,0,352,0,611,1,50,194.0,18,0,190,0,3,50,24,LECCE,4.0,8.0,-1.0,0.3277027027027027
2025-05,REG,S11205,arrivo,0,122.0,119,189.0,0,82,0,119,0,5,-67.0,2,0,30,0,0,5,4,ROCCHETTA S.ANTONIO-LACEDONIA,3.0,4.0,-2.0,-0.5726495726495725
2025-05,REG,S11205,partenza,0,124.0,118,276.0,0,68,0,118,0,10,-152.0,0,0,38,0,0,10,0,ROCCHETTA S.ANTONIO-LACEDONIA,4.0,5.0,-1.0,-1.3103448275862069
2025-05,REG,S11252,arrivo,0,285.0,451,267.0,0,251,0,451,0,7,18.0,2,0,175,0,1,7,2,BITRITTO,2.0,3.0,-1.0,0.0415704387990762
2025-05,REG,S11252,partenza,0,475.0,449,285.0,0,216,0,449,1,13,190.0,2,0,202,0,1,13,2,BITRITTO,2.0,4.0,-1.0,0.4408352668213457
2025-05,REG,S11465,arrivo,0,2753.0,798,1280.0,0,469,0,798,2,123,1473.0,73,0,178,0,23,123,95,TARANTO,13.0,24.0,-1.0,1.912987012987013
2025-05,REG,S11465,partenza,0,3395.0,822,1120.0,0,487,0,822,10,126,2275.0,79,0,183,0,44,126,89,TARANTO,13.0,31.0,-1.0,2.858040201005025
2025-05,REG,S11505,arrivo,0,19.0,26,5.0,0,5,0,26,0,0,14.0,0,0,21,0,0,0,0,GIOIA DEL COLLE,1.5,2.0,1.0,0.5384615384615384
2025-05,REG,S11505,partenza,0,14.0,27,35.0,0,18,0,27,0,1,-21.0,0,0,6,0,0,1,0,GIOIA DEL COLLE,2.0,3.5999999999999943,-1.0,-0.84
2025-05,REG,S11712,arrivo,0,86.0,1,0.0,0,0,0,1,1,1,86.0,1,0,0,0,1,1,1,PISCIOTTA PALINURO,86.0,86.0,86.0,86.0
2025-05,REG,S11721,arrivo,0,1579.0,485,914.0,0,265,0,485,2,69,665.0,25,0,131,0,13,69,44,SAPRI,9.0,15.799999999999956,-1.0,1.4301075268817205
2025-05,REG,S11721,partenza,0,1392.0,531,902.0,0,224,0,531,2,79,490.0,15,0,203,0,6,79,32,SAPRI,6.0,11.0,0.0,0.9683794466403162
2025-05,REG,S11739,arrivo,0,524.0,226,268.0,0,112,0,226,2,21,256.0,6,0,82,0,3,21,9,PAOLA,4.0,6.299999999999983,-1.0,1.1906976744186046
2025-05,REG,S11739,partenza,0,678.0,212,270.0,0,85,0,212,0,38,408.0,12,0,80,0,6,38,19,PAOLA,6.800000000000011,15.0,0.0,2.0098522167487687
2025-05,REG,S11749,arrivo,0,963.0,570,865.0,0,355,0,570,2,33,98.0,18,0,162,0,7,33,22,LAMEZIA TERME CENTRALE,3.0,5.5499999999999545,-1.0,0.1781818181818182
2025-05,REG,S11749,partenza,0,851.0,566,716.0,0,323,0,566,1,35,135.0,14,0,184,0,5,35,18,LAMEZIA TERME CENTRALE,3.0,5.0,-1.0,0.24907749077490773
2025-05,REG,S11750,arrivo,0,4.0,1,0.0,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,S.PIETRO A MAIDA-MAIDA,4.0,4.0,4.0,4.0
2025-05,REG,S11761,arrivo,0,62.0,1,0.0,0,0,0,1,1,1,62.0,1,0,0,0,1,1,1,RICADI-CAPO VATICANO,62.0,62.0,62.0,62.0
2025-05,REG,S11765,arrivo,0,67.0,31,7.0,0,5,0,31,0,4,60.0,2,0,20,0,0,4,2,ROSARNO,5.0,10.99999999999998,1.0,2.0689655172413794
2025-05,REG,S11765,partenza,0,0.0,27,78.0,0,24,0,27,0,0,-78.0,0,0,0,0,0,0,0,ROSARNO,-2.3000000000000007,-2.0,-3.0,-3.25
2025-05,REG,S11774,arrivo,0,185.0,187,64.0,0,53,0,187,0,8,121.0,3,0,122,0,0,8,5,VILLA S.GIOVANNI,2.800000000000012,4.0,0.0,0.6612021857923497
2025-05,REG,S11774,partenza,0,125.0,181,140.0,0,89,0,181,0,3,-15.0,0,0,85,0,0,3,0,VILLA S.GIOVANNI,2.0,3.0,-1.0,-0.0847457627118644
2025-05,REG,S11781,arrivo,0,2044.0,1162,2055.0,0,640,0,1162,3,97,-11.0,32,0,377,0,12,97,44,REGGIO DI CALABRIA CENTRALE,4.0,7.0,-1.0,-0.0098743267504488
2025-05,REG,S11781,partenza,0,3024.0,1178,1129.0,0,527,0,1178,6,121,1895.0,53,0,480,0,24,121,65,REGGIO DI CALABRIA CENTRALE,5.0,13.0,0.0,1.6799645390070923
2025-05,REG,S11811,arrivo,0,75.0,187,565.0,0,156,0,187,0,6,-490.0,1,0,15,0,0,6,1,SIBARI,0.4000000000000057,2.1999999999999886,-3.0,-2.768361581920904
2025-05,REG,S11811,partenza,0,151.0,186,388.0,0,129,0,186,1,2,-237.0,1,0,45,0,1,2,1,SIBARI,2.0,3.0,-2.0,-1.3465909090909092
2025-05,REG,S11833,arrivo,0,1307.0,656,740.0,0,322,0,656,1,56,567.0,21,0,254,0,8,56,29,CATANZARO LIDO,4.0,8.0,-1.0,0.8971518987341773
2025-05,REG,S11833,partenza,0,1014.0,658,1218.0,0,396,0,658,1,44,-204.0,17,0,199,0,3,44,25,CATANZARO LIDO,3.0,7.0,-1.0,-0.3192488262910798
2025-05,REG,S11847,arrivo,0,403.0,174,122.0,0,67,0,174,0,17,281.0,5,0,81,0,2,17,6,ROCCELLA JONICA,4.599999999999994,8.0,0.0,1.7030303030303033
2025-05,REG,S11847,partenza,0,215.0,179,274.0,0,108,0,179,0,9,-59.0,2,0,53,0,2,9,2,ROCCELLA JONICA,3.0,4.549999999999983,-1.0,-0.3470588235294117
2025-05,REG,S11848,arrivo,0,9.0,2,0.0,0,0,0,2,0,1,9.0,0,0,1,0,0,1,0,GIOIOSA JONICA,7.3,7.649999999999999,4.5,4.5
2025-05,REG,S11848,partenza,0,8.0,1,0.0,0,0,0,1,0,1,8.0,0,0,0,0,0,1,0,GIOIOSA JONICA,8.0,8.0,8.0,8.0
2025-05,REG,S11851,arrivo,0,175.0,76,78.0,0,45,0,76,1,5,97.0,2,0,24,0,1,5,3,LOCRI,3.700000000000003,6.049999999999983,-1.0,1.3108108108108107
2025-05,REG,S11851,partenza,0,150.0,76,96.0,0,35,0,76,0,5,54.0,2,0,32,0,1,5,3,LOCRI,3.899999999999999,8.450000000000003,0.0,0.75
2025-05,REG,S11859,arrivo,0,7.0,2,0.0,0,0,0,2,0,1,7.0,0,0,1,0,0,1,0,PALIZZI,5.5,5.75,3.5,3.5
2025-05,REG,S11863,arrivo,0,327.0,409,324.0,0,194,0,409,0,10,3.0,2,0,186,0,0,10,2,MELITO DI PORTO SALVO,2.0,4.0,0.0,0.0076923076923076
2025-05,REG,S11863,partenza,0,447.0,407,104.0,0,85,0,407,0,18,343.0,2,0,288,0,0,18,4,MELITO DI PORTO SALVO,3.0,4.0,1.0,0.8772378516624041
2025-05,REG,S11867,arrivo,0,1.0,1,0.0,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,REGGIO DI CALABRIA PELLARO,1.0,1.0,1.0,1.0
2025-05,REG,S11909,arrivo,0,2.0,1,0.0,0,0,0,1,0,0,2.0,0,0,1,0,0,0,0,CASTIGLIONE COSENTINO,2.0,2.0,2.0,2.0
2025-05,REG,S11910,arrivo,0,1863.0,745,752.0,0,304,0,745,2,88,1111.0,24,0,324,0,15,88,40,COSENZA,5.0,10.0,0.0,1.5516759776536313
2025-05,REG,S11910,partenza,0,1411.0,765,1943.0,0,533,0,765,3,74,-532.0,24,0,130,0,10,74,36,COSENZA,4.399999999999977,9.0,-2.0,-0.7218453188602443
2025-05,REG,S12002,arrivo,0,3828.0,2795,3183.0,0,1399,0,2795,1,165,645.0,45,0,1082,0,16,165,69,PALERMO CENTRALE,4.0,5.0,-1.0,0.2437641723356009
2025-05,REG,S12002,partenza,0,5429.0,2730,2286.0,0,990,0,2730,0,281,3143.0,58,0,1319,0,18,281,93,PALERMO CENTRALE,5.0,7.0,1.0,1.2135135135135136
2025-05,REG,S12008,arrivo,0,1.0,1,0.0,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,BAGHERIA,1.0,1.0,1.0,1.0
2025-05,REG,S12014,arrivo,0,589.0,485,341.0,0,222,0,485,0,26,248.0,4,0,207,0,1,26,8,TERMINI IMERESE,4.0,5.0,0.0,0.545054945054945
2025-05,REG,S12014,partenza,0,1000.0,481,64.0,0,56,0,481,0,36,936.0,9,0,358,0,2,36,11,TERMINI IMERESE,4.0,6.0,1.0,2.08
2025-05,REG,S12017,arrivo,0,8.0,7,0.0,0,0,0,7,0,0,8.0,0,0,7,0,0,0,0,CAMPOFELICE,2.0,2.0,1.0,1.1428571428571428
2025-05,REG,S12017,partenza,0,12.0,7,14.0,0,4,0,7,0,1,-2.0,0,0,2,0,0,1,1,CAMPOFELICE,5.000000000000004,7.999999999999993,-1.0,-0.2857142857142857
2025-05,REG,S12022,arrivo,0,100.0,11,13.0,0,4,0,11,0,4,87.0,3,0,3,0,1,4,4,TUSA,26.0,33.5,2.0,7.909090909090909
2025-05,REG,S12022,partenza,0,30.0,5,3.0,0,2,0,5,0,3,27.0,0,0,0,0,0,3,2,TUSA,11.2,11.6,8.0,5.4
2025-05,REG,S12027,arrivo,0,1359.0,437,207.0,0,120,0,437,0,93,1152.0,12,0,207,0,4,93,23,S.AGATA DI MILITELLO,7.0,10.0,2.0,2.742857142857143
2025-05,REG,S12027,partenza,0,1017.0,462,473.0,0,205,0,462,0,54,544.0,13,0,184,0,5,54,20,S.AGATA DI MILITELLO,5.0,9.0,0.0,1.2279909706546277
2025-05,REG,S12036,arrivo,0,306.0,176,83.0,0,50,0,176,0,17,223.0,1,0,99,0,0,17,5,PATTI-S.PIERO PATTI,4.5,6.0,1.0,1.3433734939759037
2025-05,REG,S12036,partenza,0,223.0,176,175.0,0,66,0,176,0,12,48.0,1,0,88,0,0,12,2,PATTI-S.PIERO PATTI,4.0,5.0,1.0,0.2891566265060241
2025-05,REG,S12042,arrivo,0,27.0,7,14.0,0,4,0,7,0,2,13.0,1,0,1,0,0,2,1,MILAZZO,11.200000000000005,15.09999999999999,-1.0,1.8571428571428563
2025-05,REG,S12042,partenza,0,64.0,5,28.0,0,3,0,5,0,2,36.0,1,0,0,0,1,2,2,MILAZZO,36.2,44.6,-8.0,7.2
2025-05,REG,S12049,arrivo,0,8.0,1,0.0,0,0,0,1,0,1,8.0,0,0,0,0,0,1,0,ROMETTA MESSINESE,8.0,8.0,8.0,8.0
2025-05,REG,S12107,arrivo,0,406.0,348,827.0,0,229,0,348,1,17,-421.0,7,0,80,0,2,17,10,MARSALA,2.0,4.75,-2.0,-1.2914110429447854
2025-05,REG,S12107,partenza,0,265.0,339,1235.0,0,264,0,339,0,16,-970.0,6,0,37,0,1,16,10,MARSALA,1.0,4.199999999999989,-4.0,-3.0599369085173502
2025-05,REG,S12110,partenza,0,0.0,1,6.0,0,1,0,1,0,0,-6.0,0,0,0,0,0,0,0,MAZARA DEL VALLO,-6.0,-6.0,-6.0,-6.0
2025-05,REG,S12112,arrivo,0,0.0,1,3.0,0,1,0,1,0,0,-3.0,0,0,0,0,0,0,0,CAMPOBELLO DI MAZARA,-3.0,-3.0,-3.0,-3.0
2025-05,REG,S12113,arrivo,0,161.0,266,1063.0,0,221,0,266,0,8,-902.0,5,0,13,0,1,8,7,CASTELVETRANO,-1.0,1.949999999999989,-5.0,-3.727272727272727
2025-05,REG,S12113,partenza,0,287.0,272,633.0,0,177,0,272,0,17,-346.0,3,0,58,0,1,17,5,CASTELVETRANO,3.0,6.0,-2.0,-1.373015873015873
2025-05,REG,S12125,arrivo,0,367.0,137,159.0,0,63,0,137,0,22,208.0,5,0,47,0,2,22,9,PIRAINETO,7.0,11.799999999999956,0.0,1.5757575757575757
2025-05,REG,S12125,partenza,0,229.0,142,209.0,0,78,0,142,0,9,20.0,4,0,46,0,1,9,8,PIRAINETO,4.0,10.0,-1.0,0.150375939849624
2025-05,REG,S12126,partenza,0,83.0,24,66.0,0,19,0,24,1,2,17.0,2,0,2,0,1,2,2,CINISI TERRASINI,1.6000000000000014,16.399999999999977,-3.0,0.7391304347826088
2025-05,REG,S12127,arrivo,0,3.0,1,0.0,0,0,0,1,0,0,3.0,0,0,1,0,0,0,0,CARINI,3.0,3.0,3.0,3.0
2025-05,REG,S12127,partenza,0,0.0,1,3.0,0,1,0,1,0,0,-3.0,0,0,0,0,0,0,0,CARINI,-3.0,-3.0,-3.0,-3.0
2025-05,REG,S12133,arrivo,0,1998.0,1165,730.0,0,309,0,1165,0,85,1268.0,14,0,718,0,2,85,21,PALERMO AEROPORTO,4.0,5.0,1.0,1.140287769784173
2025-05,REG,S12133,partenza,0,869.0,1186,1518.0,0,754,0,1186,0,31,-649.0,12,0,344,0,3,31,14,PALERMO AEROPORTO,2.0,3.0,-1.0,-0.5748449955713021
2025-05,REG,S12134,arrivo,0,219.0,996,891.0,0,685,0,996,0,9,-672.0,1,0,247,0,1,9,2,PALERMO NOTARBARTOLO,0.0,1.0,-1.0,-0.7141339001062701
2025-05,REG,S12134,partenza,0,134.0,995,4290.0,0,859,0,995,0,7,-4156.0,0,0,74,0,0,7,1,PALERMO NOTARBARTOLO,-1.0,1.0,-6.0,-4.421276595744681
2025-05,REG,S12138,arrivo,0,22.0,744,3996.0,0,701,0,744,0,3,-3974.0,0,0,1,0,0,3,1,GIACHERY,-5.0,-5.0,-6.0,-5.636879432624113
2025-05,REG,S12138,partenza,0,31.0,745,577.0,0,534,0,745,0,2,-546.0,0,0,170,0,0,2,0,GIACHERY,0.0,0.0,-1.0,-0.7733711048158639
2025-05,REG,S12150,arrivo,0,5.0,26,90.0,0,21,0,26,0,0,-85.0,0,0,3,0,0,0,0,ALCAMO DIRAMAZIONE,-0.6000000000000014,0.8499999999999979,-4.0,-3.5416666666666665
2025-05,REG,S12150,partenza,0,121.0,26,1.0,0,1,0,26,0,5,120.0,2,0,18,0,1,5,3,ALCAMO DIRAMAZIONE,11.799999999999995,16.39999999999999,2.0,5.0
2025-05,REG,S12204,arrivo,0,35.0,102,216.0,0,76,0,102,0,2,-181.0,0,0,16,0,0,2,1,ROCCAPALUMBA-ALIA,1.0,2.0,-2.0,-1.9255319148936167
2025-05,REG,S12204,partenza,0,275.0,103,172.0,0,58,0,103,1,12,103.0,2,0,24,0,2,12,2,ROCCAPALUMBA-ALIA,6.0,7.0,-2.0,1.0957446808510638
2025-05,REG,S12213,arrivo,0,0.0,1,0.0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,AGRIGENTO BASSA,0.0,0.0,0.0,0.0
2025-05,REG,S12213,partenza,0,18.0,1,0.0,0,0,0,1,0,1,18.0,1,0,0,0,0,1,1,AGRIGENTO BASSA,18.0,18.0,18.0,18.0
2025-05,REG,S12216,arrivo,0,530.0,493,1011.0,0,333,0,493,0,32,-481.0,8,0,102,0,2,32,12,AGRIGENTO CENTRALE,3.0,5.0,-2.0,-1.0299785867237687
2025-05,REG,S12216,partenza,0,1013.0,549,626.0,0,271,0,549,0,54,387.0,15,0,196,0,6,54,22,AGRIGENTO CENTRALE,5.0,8.0,-1.0,0.7428023032629558
2025-05,REG,S12232,arrivo,0,0.0,1,1.0,0,1,0,1,0,0,-1.0,0,0,0,0,0,0,0,VALLELUNGA,-1.0,-1.0,-1.0,-1.0
2025-05,REG,S12232,partenza,0,5.0,2,0.0,0,0,0,2,0,0,5.0,0,0,2,0,0,0,0,VALLELUNGA,3.7,3.85,2.5,2.5
2025-05,REG,S12270,arrivo,0,159.0,62,27.0,0,17,0,62,0,10,132.0,3,0,29,0,0,10,6,CALTAGIRONE,9.5,14.75,1.0,2.357142857142857
2025-05,REG,S12270,partenza,0,246.0,62,106.0,0,32,0,62,1,10,140.0,4,0,13,0,4,10,5,CALTAGIRONE,7.600000000000001,32.39999999999998,-2.0,2.5454545454545454
2025-05,REG,S12301,arrivo,0,4233.0,1363,1657.0,0,555,0,1363,6,199,2576.0,70,0,553,0,26,199,95,MESSINA CENTRALE,6.400000000000091,15.700000000000044,0.0,1.970925784238715
2025-05,REG,S12301,partenza,0,3531.0,1254,1908.0,0,591,0,1254,5,176,1623.0,54,0,436,0,21,176,83,MESSINA CENTRALE,6.0,13.0,0.0,1.3491271820448878
2025-05,REG,S12308,arrivo,0,135.0,171,260.0,0,133,0,171,0,8,-125.0,2,0,22,0,1,8,3,GIAMPILIERI,1.0,4.0,-2.0,-0.7668711656441718
2025-05,REG,S12308,partenza,0,329.0,171,9.0,0,9,0,171,0,15,320.0,1,0,137,0,0,15,4,GIAMPILIERI,4.0,6.0,1.0,1.987577639751553
2025-05,REG,S12316,arrivo,0,66.0,12,10.0,0,3,0,12,0,4,56.0,2,0,5,0,0,4,3,LETOJANNI,16.5,19.7,2.0,4.666666666666667
2025-05,REG,S12316,partenza,0,19.0,14,35.0,0,10,0,14,0,1,-16.0,1,0,2,0,0,1,1,LETOJANNI,1.6000000000000014,7.999999999999979,-3.0,-1.230769230769231
2025-05,REG,S12317,arrivo,0,316.0,141,72.0,0,44,0,141,0,20,244.0,2,0,70,0,1,20,3,TAORMINA-GIARDINI,5.0,6.0,1.0,1.8208955223880603
2025-05,REG,S12317,partenza,0,55.0,92,175.0,0,60,0,92,0,3,-120.0,1,0,17,0,0,3,2,TAORMINA-GIARDINI,2.0,4.0,-2.0,-1.5
2025-05,REG,S12320,arrivo,0,85.0,32,13.0,0,10,0,32,0,3,72.0,2,0,18,0,1,3,2,ALCANTARA,3.0,10.0,1.0,2.3225806451612905
2025-05,REG,S12320,partenza,0,149.0,29,18.0,0,10,0,29,1,6,131.0,4,0,13,0,1,6,4,ALCANTARA,16.2,18.8,1.0,4.517241379310345
2025-05,REG,S12324,arrivo,0,107.0,68,41.0,0,29,0,68,0,9,66.0,2,0,25,0,0,9,3,GIARRE RIPOSTO,5.0,6.0,0.0,1.0476190476190477
2025-05,REG,S12324,partenza,0,48.0,43,38.0,0,23,0,43,0,2,10.0,1,0,14,0,0,2,1,GIARRE RIPOSTO,3.0,3.3000000000000043,-1.0,0.2564102564102564
2025-05,REG,S12328,arrivo,0,14.0,19,8.0,0,7,0,19,0,1,6.0,0,0,9,0,0,1,0,ACIREALE,2.0,2.799999999999997,0.0,0.3529411764705882
2025-05,REG,S12328,partenza,0,10.0,21,30.0,0,15,0,21,0,0,-20.0,0,0,3,0,0,0,0,ACIREALE,2.6000000000000014,4.0,-2.0,-1.1111111111111112
2025-05,REG,S12332,arrivo,0,1454.0,572,1130.0,0,320,0,572,2,73,324.0,23,0,139,0,11,73,42,CATANIA CENTRALE,6.0,13.449999999999989,-1.0,0.6090225563909775
2025-05,REG,S12332,partenza,0,1297.0,449,322.0,0,154,0,449,1,70,975.0,20,0,188,0,5,70,31,CATANIA CENTRALE,6.0,14.0,1.0,2.3665048543689315
2025-05,REG,S12336,arrivo,0,25.0,2,0.0,0,0,0,2,0,2,25.0,1,0,0,0,0,2,1,CATANIA AEROPORTO FONTANAROSSA,16.9,17.45,12.5,12.5
2025-05,REG,S12336,partenza,0,674.0,309,433.0,0,156,0,309,0,38,241.0,12,0,115,0,2,38,17,CATANIA AEROPORTO FONTANAROSSA,5.0,10.0,-1.0,0.7799352750809061
2025-05,REG,S12338,arrivo,0,11.0,22,2.0,0,1,0,22,0,1,9.0,0,0,5,0,0,1,0,BICOCCA,4.4,4.699999999999999,0.0,1.2857142857142858
2025-05,REG,S12338,partenza,0,40.0,20,10.0,0,4,0,20,0,2,30.0,1,0,3,0,1,2,1,BICOCCA,10.000000000000004,20.0,0.0,3.333333333333333
2025-05,REG,S12345,arrivo,0,43.0,22,1.0,0,1,0,22,0,0,42.0,0,0,21,0,0,0,0,AUGUSTA,3.0,3.949999999999999,2.0,1.9090909090909087
2025-05,REG,S12345,partenza,0,35.0,14,39.0,0,9,0,14,0,2,-4.0,1,0,3,0,0,2,1,AUGUSTA,7.500000000000005,12.499999999999996,-2.0,-0.2857142857142857
2025-05,REG,S12349,arrivo,0,1674.0,340,327.0,0,107,0,340,5,70,1347.0,32,0,150,0,13,70,40,SIRACUSA,14.0,22.09999999999997,1.0,4.119266055045872
2025-05,REG,S12349,partenza,0,1852.0,363,567.0,0,163,0,363,5,73,1285.0,32,0,111,0,19,73,40,SIRACUSA,14.0,34.0,0.0,3.703170028818444
2025-05,REG,S12380,arrivo,0,983.0,328,278.0,0,139,0,328,0,59,705.0,13,0,105,0,6,59,21,CALTANISSETTA XIRBI,7.800000000000011,12.0,0.0,2.3267326732673266
