mese,categoria,cod_stazione,in_ritardo,minuti_ritardo_tot,in_orario,cancellate,parzialmente_cancellate,oltre_5,cancellate_tot,oltre_15,minuti_netti_tot,soppresse,minuti_anticipo_tot,effettuate,oltre_60,in_anticipo,oltre_30,corse_osservate,info_mancante,oltre_10,ruolo,nome_stazione,p90,ritardo_mediano,p95,ritardo_medio
2026-04,ICN,S01700,32,672.0,22,0,0,32,0,11,388.0,0,284.0,102,4,48,7,102,0,15,nodo,MILANO CENTRALE,17.25,0.0,45.375,4.517676767676768
2026-04,ICN,S02026,1,15.0,3,0,0,1,0,0,-66.0,0,81.0,14,0,10,0,14,0,0,nodo,BOLZANO,2.500000000000001,-6.0,3.249999999999998,-4.714285714285714
2026-04,ICN,S03317,2,29.0,6,0,0,2,0,0,-462.0,0,491.0,49,0,41,0,49,0,1,nodo,TRIESTE CENTRALE,-0.75,-12.25,0.6999999999999994,-9.130434782608695
2026-04,ICN,S08409,23,758.0,21,0,0,23,0,13,-61.0,0,819.0,133,4,89,9,133,0,17,nodo,ROMA TERMINI,13.750000000000052,-4.0,45.049999999999976,-0.1774764150943396
2026-04,ICN,S09818,10,139.0,24,0,0,10,0,1,-181.0,0,320.0,98,0,64,1,98,0,2,nodo,SALERNO,3.5,-1.75,6.0,-1.7654682274247493
2026-04,ICN,S11145,33,811.0,31,0,0,33,0,13,608.0,0,203.0,120,5,56,9,120,0,16,nodo,LECCE,23.10000000000001,0.0,42.84999999999999,5.215384615384616
2026-04,ICN,S11781,8,85.0,13,0,0,8,0,1,-48.0,0,133.0,52,0,31,0,52,0,3,nodo,REGGIO DI CALABRIA CENTRALE,4.700000000000003,-2.0,8.549999999999992,-0.8651851851851851
2026-04,ICN,S12002,15,395.0,12,0,0,15,0,7,-438.0,0,833.0,130,2,103,4,130,0,9,nodo,PALERMO CENTRALE,8.200000000000003,-6.5,15.325000000000006,-2.97938689217759
2026-04,ICN,S12301,15,395.0,12,0,0,15,0,7,-438.0,0,833.0,130,2,103,4,130,0,9,nodo,MESSINA CENTRALE,8.200000000000003,-6.5,15.325000000000006,-2.97938689217759
2026-04,ICN,S12349,20,639.0,11,0,0,20,0,12,205.0,0,434.0,86,3,55,8,86,0,16,nodo,SIRACUSA,21.59999999999999,-1.5,43.69999999999996,2.887274155538099
2026-04,IR,S01326,1,72.0,0,0,0,1,0,1,72.0,0,0.0,1,1,0,1,1,0,1,nodo,MILANO GRECO PIRELLI,72.0,72.0,72.0,72.0
2026-04,IR,S01700,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,MILANO CENTRALE,2.0,2.0,2.0,2.0
2026-04,IR,S01807,1,6.0,0,1,0,1,1,0,6.0,0,0.0,0,0,0,0,1,0,0,nodo,VOGHERA,6.0,6.0,6.0,6.0
2026-04,IR,S04501,1,6.0,0,1,0,1,1,0,6.0,0,0.0,0,0,0,0,1,0,0,nodo,VENTIMIGLIA,6.0,6.0,6.0,6.0
2026-04,IR,S04534,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,GENOVA VOLTRI,2.0,2.0,2.0,2.0
2026-04,IR,S04702,2,77.0,0,0,0,2,0,1,77.0,0,0.0,2,1,0,1,2,0,1,nodo,GENOVA BRIGNOLE,65.30000000000001,38.5,68.65,38.5
2026-04,IR,S04707,1,5.0,0,1,0,1,1,0,5.0,0,0.0,0,0,0,0,1,0,0,nodo,GENOVA NERVI,5.0,5.0,5.0,5.0
2026-04,IR,S04725,1,5.0,0,1,0,1,1,0,5.0,0,0.0,0,0,0,0,1,0,0,nodo,SESTRI LEVANTE,5.0,5.0,5.0,5.0
2026-04,IR,S05014,1,5.0,0,0,0,1,0,0,5.0,0,0.0,1,0,0,0,1,0,0,nodo,PARMA,5.0,5.0,5.0,5.0
2026-04,IR,S05032,0,0.0,0,0,0,0,0,0,-2.0,0,2.0,1,0,1,0,1,0,0,nodo,MODENA,-2.0,-2.0,-2.0,-2.0
2026-04,IR,S05268,0,0.0,0,0,0,0,0,0,-2.0,0,2.0,1,0,1,0,1,0,0,nodo,QUATTRO VILLE,-2.0,-2.0,-2.0,-2.0
2026-04,MET,S09101,159,4375.0,2313,12,0,159,12,8,2030.0,20,2345.0,3800,0,1360,3,3832,0,25,nodo,POZZUOLI SOLFATARA,3.0,0.5,4.0,0.523406775542317
2026-04,MET,S09103,252,4313.0,974,56,0,252,56,56,-1643.0,17,5956.0,2968,0,1815,15,3041,0,97,nodo,NAPOLI CAMPI FLEGREI,3.5,-1.0,7.0,-0.5395746821882402
2026-04,MET,S09110,3,45.0,18,8,0,3,8,0,-116.0,0,161.0,71,0,58,0,79,0,2,nodo,NAPOLI GIANTURCO,1.0,-2.0,2.649999999999995,-1.4567307692307692
2026-04,MET,S09211,121,1843.0,302,3,0,121,3,24,1449.0,5,394.0,621,0,206,4,629,0,39,nodo,CASERTA,6.5,1.0,10.324999999999989,2.405350861139917
2026-04,MET,S09213,8,218.0,9,20,0,8,20,5,212.0,1,6.0,0,0,4,4,21,0,6,nodo,CANCELLO,25.199999999999996,4.0,29.349999999999994,9.727272727272728
2026-04,MET,S09215,0,4.0,2,2,0,0,2,0,4.0,0,0.0,0,0,0,0,2,0,0,nodo,ACERRA,2.8,2.0,2.9,2.0
2026-04,MET,S09216,0,2.0,1,1,0,0,1,0,2.0,0,0.0,0,0,0,0,1,0,0,nodo,CASALNUOVO,2.0,2.0,2.0,2.0
2026-04,MET,S09756,1,76.0,145,1,0,1,1,0,76.0,3,0.0,142,0,0,0,146,0,0,nodo,CASTELLAMMARE DI STABIA,1.0,0.0,1.5,0.2620689655172414
2026-04,MET,S09800,149,4237.0,2331,26,0,149,26,7,1876.0,19,2361.0,3831,0,1396,3,3876,0,20,nodo,NAPOLI S.GIOVANNI BARRA,2.5,0.5,3.599999999999909,0.4842297721177376
2026-04,MET,S09806,20,285.0,82,4,0,20,4,0,59.0,1,226.0,202,0,105,0,207,0,3,nodo,TORRE ANNUNZIATA CENTRALE,3.0,0.0,3.924999999999997,0.2928024645257655
2026-04,MET,S09814,3,180.0,45,8,0,3,8,2,-167.0,0,347.0,98,0,58,2,106,0,2,nodo,NOCERA INFERIORE,-0.1499999999999985,-3.0,1.1749999999999972,-1.4875356125356123
2026-04,MET,S09818,96,1724.0,272,5,0,96,5,28,-3302.0,2,5026.0,1623,0,1262,9,1630,0,48,nodo,SALERNO,2.5,-3.5,6.0,-2.029973457629313
2026-04,NCL,S02581,14,1034.0,52,0,0,14,0,14,1034.0,52,0.0,14,10,0,13,66,0,14,nodo,PADOVA,75.25,0.0,88.89999999999999,15.75
2026-04,NCL,S02589,15,1067.0,52,0,0,15,0,15,1067.0,52,0.0,15,10,0,14,67,0,15,nodo,VENEZIA MESTRE,74.05000000000001,0.0,88.74999999999999,16.035714285714285
2026-04,NCL,S05050,0,0.0,0,0,0,0,0,0,-259.0,0,259.0,4,0,4,0,4,0,0,nodo,BOLOGNA CABINA S.DONATO,-62.15,-64.75,-61.825,-64.75
2026-04,NCL,S05071,0,0.0,0,0,0,0,0,0,-170.0,0,170.0,2,0,2,0,2,0,0,nodo,RIMINI,-85.0,-85.0,-85.0,-85.0
2026-04,NCL,S06040,1,48.0,0,0,0,1,0,1,48.0,0,0.0,1,0,0,1,1,0,1,nodo,VIAREGGIO,48.0,48.0,48.0,48.0
2026-04,NCL,S06600,1,33.0,0,0,0,1,0,1,33.0,0,0.0,1,0,0,1,1,0,1,nodo,P.M. FIRENZE OSMANNORO,33.0,33.0,33.0,33.0
2026-04,NCL,S06915,0,0.0,12,0,0,0,0,0,0.0,12,0.0,0,0,0,0,12,0,0,nodo,AREZZO,0.0,0.0,0.0,0.0
2026-04,NCL,S06925,0,0.0,12,0,0,0,0,0,0.0,12,0.0,0,0,0,0,12,0,0,nodo,CHIUSI-CHIANCIANO TERME,0.0,0.0,0.0,0.0
2026-04,NCL,S08680,0,0.0,0,0,0,0,0,0,-103.0,0,103.0,3,0,3,0,3,0,0,nodo,PIEDIMONTE-VILLA S.LUCIA-AQUINO,-26.649999999999995,-29.25,-26.325,-29.25
2026-04,NCL,S09211,1,48.0,0,0,0,1,0,1,48.0,0,0.0,1,0,0,1,1,0,1,nodo,CASERTA,48.0,48.0,48.0,48.0
2026-04,NCL,S11781,0,0.0,0,0,0,0,0,0,-14.0,0,14.0,1,0,1,0,1,0,0,nodo,REGGIO DI CALABRIA CENTRALE,-14.0,-14.0,-14.0,-14.0
2026-04,REG,N00019,16,174.0,26,0,0,16,0,1,174.0,0,0.0,42,0,0,0,42,0,3,nodo,TRADATE,7.899999999999999,4.0,9.949999999999996,4.142857142857143
2026-04,REG,N00023,1,17.0,1,2,0,1,2,1,17.0,0,0.0,0,0,0,0,2,0,1,nodo,MALNATE,14.5,8.5,15.25,8.5
2026-04,REG,N00024,235,3209.0,882,0,0,235,0,25,3116.0,0,93.0,1189,0,72,0,1189,0,57,nodo,VARESE NORD,6.5,2.0,9.0,2.637148055098328
2026-04,REG,N00025,25,228.0,42,2,0,25,2,0,220.0,0,8.0,70,0,5,0,72,0,0,nodo,VARESE CASBENO,4.85,2.25,5.424999999999999,2.458333333333333
2026-04,REG,N00029,1,34.0,0,1,0,1,1,1,34.0,0,0.0,0,0,0,1,1,0,1,nodo,GAVIRATE VERBANO,34.0,34.0,34.0,34.0
2026-04,REG,N00034,1,6.0,1,2,0,1,2,0,6.0,0,0.0,0,0,0,0,2,0,0,nodo,ROVELLO PORRO,4.6,3.0,4.8,3.0
2026-04,REG,N00041,2,36.0,1,3,0,2,3,2,36.0,0,0.0,0,0,0,0,3,0,2,nodo,GRANDATE - BRECCIA,17.8,17.0,17.9,12.0
2026-04,REG,N00046,2,50.0,0,2,0,2,2,2,50.0,0,0.0,0,0,0,0,2,0,2,nodo,CASTELLANZA,25.0,25.0,25.0,25.0
2026-04,REG,N00055,173,2549.0,684,0,0,173,0,27,2316.0,0,233.0,1018,0,161,3,1018,0,64,nodo,NOVARA NORD,7.0,1.0,10.75,2.303298182113481
2026-04,REG,N00060,2,48.0,0,2,0,2,2,2,48.0,0,0.0,0,0,0,0,2,0,2,nodo,PADERNO DUGNANO,24.0,24.0,24.0,24.0
2026-04,REG,N00066,28,357.0,73,0,0,28,0,0,351.0,2,6.0,104,0,5,0,106,0,3,nodo,MEDA,6.949999999999999,3.0,7.899999999999996,3.310185185185185
2026-04,REG,N00068,21,233.0,38,0,0,21,0,1,232.0,0,1.0,60,0,1,0,60,0,3,nodo,MARIANO COMENSE,6.9,3.0,8.099999999999998,3.7205387205387206
2026-04,REG,N00070,1,30.0,0,1,0,1,1,1,30.0,0,0.0,0,0,0,1,1,0,1,nodo,AROSIO,30.0,30.0,30.0,30.0
2026-04,REG,N00073,141,1874.0,159,4,0,141,4,23,1732.0,0,142.0,379,2,83,5,383,0,57,nodo,MERONE,12.0,2.5,15.499999999999972,4.6301450465243565
2026-04,REG,N00079,195,2556.0,507,0,0,195,0,33,2361.0,0,195.0,844,0,142,5,844,0,72,nodo,ASSO,7.200000000000017,2.0,11.849999999999996,2.9146647958119902
2026-04,REG,N00210,128,1818.0,537,0,0,128,0,12,1711.0,0,107.0,739,1,74,2,739,0,30,nodo,ISEO,5.5,1.0,10.5,2.349120990014871
2026-04,REG,N00217,2,33.0,32,0,0,2,0,0,17.0,0,16.0,47,0,13,0,47,0,0,nodo,PISOGNE,2.0,0.0,3.6999999999999957,0.3568840579710145
2026-04,REG,N00225,1,61.0,0,1,0,1,1,1,61.0,0,0.0,0,1,0,1,1,0,1,nodo,CIVIDATE - MALEGNO,61.0,61.0,61.0,61.0
2026-04,REG,N00226,8,191.0,59,0,0,8,0,2,152.0,0,39.0,91,1,24,1,91,0,2,nodo,BRENO,3.899999999999999,1.0,5.274999999999995,1.9987487487487487
2026-04,REG,N00235,195,2858.0,309,0,0,195,0,39,2386.0,0,472.0,704,2,200,12,704,0,79,nodo,EDOLO,8.0,1.5,11.449999999999989,3.25903745908595
2026-04,REG,S00016,1,36.0,14,0,0,1,0,1,-72.0,0,108.0,42,0,27,0,42,0,1,nodo,BORGOMANERO,1.0,-2.5,2.0,-1.7142857142857142
2026-04,REG,S00034,312,5178.0,789,14,0,312,14,72,3749.0,22,1429.0,1711,5,646,24,1747,0,109,nodo,MORTARA,6.5,1.0,11.5,2.1501864277454827
2026-04,REG,S00039,7,91.0,17,0,0,7,0,0,91.0,1,0.0,23,0,0,0,24,0,2,nodo,TORREBERETTI,7.699999999999999,3.0,9.699999999999996,3.7916666666666665
2026-04,REG,S00041,4,105.0,0,4,0,4,4,3,105.0,0,0.0,0,0,0,2,4,0,3,nodo,VALENZA,33.25,26.25,34.125,26.25
2026-04,REG,S00060,4,219.0,6,11,0,4,11,4,217.0,0,2.0,1,2,2,2,12,0,4,nodo,TORINO REBAUDENGO FOSSATA,47.5,6.25,65.5,18.08333333333333
2026-04,REG,S00070,124,2663.0,845,2,0,124,2,19,1251.0,9,1412.0,1604,0,646,9,1615,0,29,nodo,BIELLA S.PAOLO,3.5,0.0,5.5,0.775290005766376
2026-04,REG,S00088,75,1206.0,342,6,0,75,6,9,334.0,2,872.0,849,0,440,3,857,0,19,nodo,TORINO AEROPORTO DI CASELLE,4.0,-0.5,6.0,0.3886102215541467
2026-04,REG,S00090,84,1475.0,383,5,0,84,5,19,640.0,1,835.0,966,0,505,6,972,0,28,nodo,CIRIE\',4.0,-0.5,5.875,0.6584362139917695
2026-04,REG,S00096,48,1200.0,337,2,0,48,2,17,21.0,1,1179.0,799,2,417,12,802,0,26,nodo,GERMAGNANO,2.0,-1.5,5.0,0.0261845386533665
2026-04,REG,S00100,2,29.0,0,0,0,2,0,1,29.0,0,0.0,2,0,0,0,2,0,1,nodo,VARALLO SESIA,14.5,14.5,14.5,14.5
2026-04,REG,S00154,29,594.0,124,0,0,29,0,6,459.0,1,135.0,214,0,62,3,215,0,10,nodo,IVREA,5.5,1.5,7.499999999999987,2.1355572862582206
2026-04,REG,S00155,1,18.0,0,1,0,1,1,1,18.0,0,0.0,0,0,0,0,1,0,1,nodo,STRAMBINO,18.0,18.0,18.0,18.0
2026-04,REG,S00172,1,17.0,1,2,0,1,2,1,17.0,0,0.0,0,0,0,0,2,0,1,nodo,CRESCENTINO,8.5,8.5,8.5,8.5
2026-04,REG,S00176,1,17.0,1,2,0,1,2,1,17.0,0,0.0,0,0,0,0,2,0,1,nodo,TRINO VERCELLESE,8.5,8.5,8.5,8.5
2026-04,REG,S00202,47,840.0,219,3,0,47,3,8,-520.0,4,1360.0,772,0,513,2,779,0,12,nodo,BARDONECCHIA,3.0,-1.5,5.0,-0.6672763825720124
2026-04,REG,S00205,0,38.0,24,0,0,0,0,0,-132.0,2,170.0,80,0,58,0,82,0,0,nodo,SALBERTRAND,1.5,-2.0,2.449999999999996,-1.5898809523809525
2026-04,REG,S00208,16,410.0,72,12,0,16,12,7,42.0,1,368.0,203,1,128,4,216,0,8,nodo,BUSSOLENO,3.550000000000004,-1.5,10.074999999999989,0.1586620926243567
2026-04,REG,S00211,0,2.0,1,1,0,0,1,0,2.0,0,0.0,0,0,0,0,1,0,0,nodo,S.ANTONINO VAIE,2.0,2.0,2.0,2.0
2026-04,REG,S00214,1,18.0,0,2,0,1,2,1,16.0,0,2.0,0,0,1,0,2,0,1,nodo,AVIGLIANA,8.0,8.0,8.0,8.0
2026-04,REG,S00217,1,17.0,4,7,0,1,7,0,13.0,0,4.0,0,0,2,0,7,0,1,nodo,COLLEGNO,5.300000000000002,0.75,6.149999999999999,1.5833333333333333
2026-04,REG,S00219,838,15329.0,2415,19,1,838,20,185,5820.0,37,9509.0,6389,26,3193,78,6446,0,300,nodo,TORINO PORTA NUOVA,5.0,-0.5,8.5,0.8992895358333509
2026-04,REG,S00228,55,1029.0,221,18,0,55,18,10,933.0,3,96.0,320,0,65,4,341,0,15,nodo,TORINO STURA,5.5,2.0,7.5,2.745085867990896
2026-04,REG,S00229,2,21.0,4,6,0,2,6,0,21.0,0,0.0,0,0,0,0,6,0,0,nodo,SETTIMO,5.3,4.5,5.400000000000001,3.5
2026-04,REG,S00232,377,6111.0,1602,18,0,377,18,35,2690.0,17,3421.0,3105,1,1161,10,3140,0,64,nodo,CHIVASSO,5.0,0.0,6.5,0.8651240657989181
2026-04,REG,S00237,1,242.0,2,1,0,1,1,1,237.0,1,5.0,4,1,3,1,6,0,1,nodo,LIVORNO FERRARIS,96.7,-0.5,108.84999999999998,39.5
2026-04,REG,S00240,44,1004.0,404,2,0,44,2,5,357.0,1,647.0,753,0,308,1,756,0,12,nodo,SANTHIA\',3.0,-0.5,4.549999999999983,0.4686596725992595
2026-04,REG,S00245,160,2510.0,488,7,0,160,7,20,2282.0,11,228.0,765,2,135,10,783,0,42,nodo,VERCELLI,6.050000000000011,2.0,9.5,2.9150127226463107
2026-04,REG,S00248,856,12384.0,2177,41,0,856,41,116,7614.0,35,4770.0,4966,8,2009,30,5042,0,267,nodo,NOVARA,6.5,0.5,10.0,1.5090860170641618
2026-04,REG,S00252,7,71.0,7,0,0,7,0,0,71.0,0,0.0,14,0,0,0,14,0,1,nodo,TRECATE,7.800000000000002,5.5,8.399999999999999,5.071428571428571
2026-04,REG,S00260,56,1192.0,335,2,0,56,2,12,-163.0,6,1355.0,946,0,563,6,954,0,20,nodo,SUSA,3.5,-1.0,5.0,-0.1707805907172995
2026-04,REG,S00272,1,76.0,0,1,0,1,1,1,76.0,0,0.0,0,1,0,1,1,0,1,nodo,ROBBIO,76.0,76.0,76.0,76.0
2026-04,REG,S00314,34,634.0,53,3,0,34,3,13,38.0,4,596.0,290,0,210,5,297,0,20,nodo,CASALE MONFERRATO,4.750000000000014,-2.0,10.799999999999995,0.1301922728097224
2026-04,REG,S00405,1,22.0,0,1,0,1,1,1,22.0,0,0.0,0,0,0,0,1,0,1,nodo,LOMELLO,22.0,22.0,22.0,22.0
2026-04,REG,S00452,112,2322.0,382,19,0,112,19,20,1814.0,4,508.0,719,6,248,10,742,0,26,nodo,TORINO LINGOTTO,5.5,0.5,7.299999999999983,2.2707758768881217
2026-04,REG,S00455,6,105.0,14,27,0,6,27,2,92.0,0,13.0,0,0,7,0,27,0,2,nodo,TROFARELLO,13.200000000000012,0.75,16.675,3.2884615384615383
2026-04,REG,S00458,0,0.0,0,2,0,0,2,0,-2.0,0,2.0,0,0,2,0,2,0,0,nodo,VILLANOVA D\'ASTI,-1.0,-1.0,-1.0,-1.0
2026-04,REG,S00462,298,5519.0,1082,17,0,298,17,58,3776.0,7,1743.0,2204,6,848,18,2228,0,95,nodo,ASTI,5.5,0.5,8.574999999999989,1.6877954343792854
2026-04,REG,S00470,572,9011.0,1332,16,0,572,16,94,5460.0,19,3551.0,3115,12,1246,35,3150,0,167,nodo,ALESSANDRIA,6.5,0.5,9.5,1.737367718975461
2026-04,REG,S00500,163,3343.0,930,25,0,163,25,31,2644.0,10,699.0,1403,1,345,13,1438,0,47,nodo,CHIERI,5.0,1.0,7.0,1.8404286598576285
2026-04,REG,S00514,1,5.0,0,2,0,1,2,0,3.0,0,2.0,0,0,1,0,2,0,0,nodo,AIRASCA,1.5,1.5,1.5,1.5
2026-04,REG,S00517,223,3197.0,583,6,0,223,6,23,2198.0,3,999.0,1133,1,336,7,1142,0,39,nodo,PINEROLO,6.0,2.0,8.224999999999966,1.9232701509017298
2026-04,REG,S00606,117,2178.0,439,12,1,117,13,29,-703.0,4,2881.0,1747,3,1208,12,1764,0,39,nodo,FOSSANO,2.5,-1.5,5.5,-0.4081336696090794
2026-04,REG,S00610,62,1529.0,393,0,0,62,0,21,511.0,3,1018.0,876,2,424,7,879,0,28,nodo,CUNEO,3.5,-0.5,5.0,0.5957905384375972
2026-04,REG,S00617,7,278.0,61,0,0,7,0,4,-1012.0,2,1290.0,457,1,391,2,459,0,5,nodo,LIMONE,0.0,-3.0,2.0,-2.1842465753424656
2026-04,REG,S00742,6,118.0,27,3,0,6,3,1,-17.0,0,135.0,90,0,60,1,93,0,1,nodo,CEVA,2.599999999999998,-1.5,5.099999999999998,-0.1697502312673451
2026-04,REG,S00821,6,216.0,19,5,0,6,5,3,143.0,1,73.0,48,1,29,3,54,0,4,nodo,BRA,4.900000000000009,-1.0,21.349999999999984,2.6481481481481484
2026-04,REG,S00825,65,1589.0,529,1,0,65,1,23,248.0,4,1341.0,1094,1,505,14,1099,0,34,nodo,ALBA,3.0,-1.0,4.5,0.2226111780836436
2026-04,REG,S00828,0,3.0,2,2,0,0,2,0,3.0,0,0.0,0,0,0,0,2,0,0,nodo,CASTAGNOLE DELLE LANZE,1.5,1.5,1.5,1.5
2026-04,REG,S00834,4,200.0,6,11,0,4,11,3,197.0,0,3.0,0,1,1,2,11,0,4,nodo,NIZZA MONFERRATO,46.6,4.5,61.05,16.7
2026-04,REG,S00867,199,3863.0,771,8,0,199,8,42,3220.0,4,643.0,1288,4,330,14,1300,0,64,nodo,ACQUI TERME,5.5,1.5,9.0,2.478112374230472
2026-04,REG,S00872,0,0.0,0,1,0,0,1,0,-1.0,0,1.0,0,0,1,0,1,0,0,nodo,MONTECHIARO DENICE,-1.0,-1.0,-1.0,-1.0
2026-04,REG,S00880,0,1.0,1,1,0,0,1,0,1.0,0,0.0,0,0,0,0,1,0,0,nodo,VOLPIANO,1.0,1.0,1.0,1.0
2026-04,REG,S00881,2,19.0,2,4,0,2,4,0,19.0,0,0.0,0,0,0,0,4,0,0,nodo,S.BENIGNO,6.15,4.75,6.325,4.75
2026-04,REG,S00882,2,91.0,2,5,0,2,5,1,90.0,0,1.0,0,1,1,1,5,0,1,nodo,BOSCONERO,34.550000000000004,2.75,38.52499999999999,15.083333333333334
2026-04,REG,S00883,0,0.0,1,1,0,0,1,0,0.0,0,0.0,0,0,0,0,1,0,0,nodo,FELETTO,0.0,0.0,0.0,0.0
2026-04,REG,S00884,144,2831.0,802,25,0,144,25,26,2111.0,10,720.0,1267,1,356,13,1302,0,41,nodo,RIVAROLO,4.0,0.5,6.0,1.6161310721878632
2026-04,REG,S00952,1,13.0,0,1,0,1,1,0,13.0,0,0.0,0,0,0,0,1,0,1,nodo,MONDOVI`,13.0,13.0,13.0,13.0
2026-04,REG,S01003,304,4563.0,414,0,0,304,0,57,2500.0,6,2063.0,1301,6,589,22,1307,0,117,nodo,DOMODOSSOLA,9.0,0.5,13.0,1.8754017786024195
2026-04,REG,S01009,45,551.0,43,0,0,45,0,8,292.0,1,259.0,135,0,48,1,136,0,19,nodo,PREMOSELLO CHIOVENDA,10.8,1.5,14.15,2.6078563411896747
2026-04,REG,S01020,230,3520.0,429,3,0,230,3,51,2318.0,10,1202.0,1137,1,491,11,1150,0,93,nodo,ARONA,8.5,0.5,12.875,2.02026477937074
2026-04,REG,S01026,5,193.0,22,2,0,5,2,3,145.0,0,48.0,39,1,14,2,41,0,3,nodo,SESTO CALENDE,5.100000000000001,1.0,13.92500000000001,3.498809523809524
2026-04,REG,S01028,1,34.0,1,2,0,1,2,1,34.0,0,0.0,0,0,0,1,2,0,1,nodo,SOMMA LOMBARDO,17.0,17.0,17.0,17.0
2026-04,REG,S01030,639,9217.0,1536,40,0,639,40,105,7686.0,37,1531.0,3006,1,908,20,3083,0,226,nodo,GALLARATE,8.0,1.0,12.0,2.492888441302549
2026-04,REG,S01031,29,566.0,43,33,0,29,33,11,539.0,0,27.0,62,1,23,5,95,0,14,nodo,BUSTO ARSIZIO,16.450000000000003,2.25,22.54999999999999,5.451111111111111
2026-04,REG,S01035,1,23.0,3,4,0,1,4,1,23.0,0,0.0,0,0,0,0,4,0,1,nodo,PARABIAGO,8.0,2.0,8.75,4.5
2026-04,REG,S01037,136,1832.0,279,15,0,136,15,18,1405.0,2,427.0,662,1,264,6,679,0,39,nodo,RHO,7.5,1.0,9.875,2.057538752625458
2026-04,REG,S01040,1,9.0,1,2,0,1,2,0,9.0,0,0.0,0,0,0,0,2,0,0,nodo,MAGENTA,4.5,4.5,4.5,4.5
2026-04,REG,S01059,351,6012.0,2137,60,0,351,60,41,4842.0,38,1170.0,3062,0,672,2,3160,0,83,nodo,ALBAIRATE-VERMEZZO,4.5,1.0,6.5,1.5257263073532363
2026-04,REG,S01060,2,35.0,0,2,0,2,2,1,35.0,0,0.0,0,0,0,0,2,0,1,nodo,PARONA LOMELLINA,17.5,17.5,17.5,17.5
2026-04,REG,S01061,4,170.0,3,3,0,4,3,3,168.0,0,2.0,5,1,1,2,8,0,3,nodo,VIGEVANO,53.250000000000014,7.0,61.87499999999997,21.0
2026-04,REG,S01062,13,153.0,41,3,0,13,3,0,121.0,2,32.0,73,0,24,0,78,0,0,nodo,ABBIATEGRASSO,5.100000000000001,1.0,6.150000000000002,1.551282051282051
2026-04,REG,S01066,2496,34797.0,8649,66,0,2496,66,284,31191.0,0,3606.0,12972,2,1893,34,13038,0,740,nodo,MILANO CADORNA,7.0,1.5,10.0,2.409073187978786
2026-04,REG,S01067,0,3.0,4,4,0,0,4,0,2.0,0,1.0,1,0,1,0,5,0,0,nodo,MILANO DOMODOSSOLA,1.0,1.0,1.0,0.4
2026-04,REG,S01069,2,41.0,1,7,0,2,7,1,-13.0,0,54.0,0,0,4,0,7,0,2,nodo,MILANO QUARTO OGGIARO,17.60000000000001,-1.0,23.299999999999983,-1.8571428571428563
2026-04,REG,S01074,284,3407.0,446,14,0,284,14,26,3067.0,34,340.0,877,1,195,7,925,0,98,nodo,GARBAGNATE MILANESE,10.0,2.0,12.5,3.3206368277358065
2026-04,REG,S01077,1,23.0,1,2,0,1,2,1,23.0,0,0.0,0,0,0,0,2,0,1,nodo,SARONNO SUD,20.7,11.5,21.85,11.5
2026-04,REG,S01079,1,9.0,1,2,0,1,2,0,9.0,0,0.0,0,0,0,0,2,0,0,nodo,MILANO BRUZZANO PARCO NORD,6.5,4.5,6.75,4.5
2026-04,REG,S01083,46,719.0,181,0,0,46,0,4,719.0,0,0.0,227,0,0,0,227,0,7,nodo,PALAZZOLO MILANESE,6.5,2.5,7.0,2.963520749665328
2026-04,REG,S01086,18,345.0,1,19,0,18,19,18,345.0,0,0.0,0,0,0,0,19,0,18,nodo,CESANO MADERNO,23.6,18.0,26.0,18.157894736842103
2026-04,REG,S01094,1,55.0,0,1,0,1,1,1,55.0,0,0.0,0,0,0,1,1,0,1,nodo,LAMBRUGO - LURAGO D\'ERBA,55.0,55.0,55.0,55.0
2026-04,REG,S01113,234,3712.0,295,5,0,234,5,74,3489.0,15,223.0,648,2,139,16,668,0,122,nodo,LUINO,15.75,2.5,19.375,5.234841961755103
2026-04,REG,S01118,25,390.0,69,3,0,25,3,3,195.0,1,195.0,201,1,111,1,205,0,8,nodo,LAVENO MOMBELLO,5.0,-0.5,7.924999999999996,0.949067022086824
2026-04,REG,S01138,17,275.0,2,21,0,17,21,10,271.0,0,4.0,1,0,3,0,22,0,14,nodo,FERNO - LONATE POZZOLO,20.9,13.5,24.8,12.318181818181818
2026-04,REG,S01139,10,182.0,37,0,0,10,0,4,142.0,0,40.0,70,0,23,1,70,0,4,nodo,MALPENSA AEROPORTO TERMINAL 1,6.199999999999999,0.0,10.399999999999988,1.9877149877149882
2026-04,REG,S01141,0,4.0,2,2,0,0,2,0,4.0,0,0.0,0,0,0,0,2,0,0,nodo,BESOZZO,2.0,2.0,2.0,2.0
2026-04,REG,S01143,1,6.0,0,1,0,1,1,0,6.0,0,0.0,0,0,0,0,1,0,0,nodo,TERNATE VARANO BORGHI,6.0,6.0,6.0,6.0
2026-04,REG,S01144,0,4.0,2,2,0,0,2,0,4.0,0,0.0,0,0,0,0,2,0,0,nodo,MORNAGO CIMBRO,2.0,2.0,2.0,2.0
