giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2025-10-01,FR,S03317,S01700,3,3,0,0,0,0,1,2,0,2,1,0,0,0,15,0,15,5.0,5.0,9.0,9.5,TRIESTE CENTRALE,MILANO CENTRALE
2025-10-01,FR,S03317,S08409,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,TRIESTE CENTRALE,ROMA TERMINI
2025-10-01,FR,S04702,S02593,1,1,0,0,0,0,0,1,0,1,1,1,1,0,39,0,39,39.0,39.0,39.0,39.0,GENOVA BRIGNOLE,VENEZIA S.LUCIA
2025-10-01,FR,S06421,S08409,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,4,-2,-1.0,-1.0,1.4000000000000001,1.6999999999999997,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2025-10-01,FR,S07004,S00219,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,PERUGIA,TORINO PORTA NUOVA
2025-10-01,FR,S07113,S01700,2,2,0,0,0,0,1,1,0,1,1,1,0,0,28,0,28,14.0,14.0,22.0,23.0,ANCONA,MILANO CENTRALE
2025-10-01,FR,S07810,S01700,2,2,0,0,0,0,1,1,0,1,0,0,0,0,11,0,11,5.5,5.5,6.7,6.85,PESCARA,MILANO CENTRALE
2025-10-01,FR,S08409,S00219,5,5,0,0,0,0,1,4,0,4,4,4,1,1,127,0,127,25.4,22.0,46.800000000000004,53.39999999999999,ROMA TERMINI,TORINO PORTA NUOVA
2025-10-01,FR,S08409,S01700,10,10,0,0,0,0,3,7,0,7,6,5,3,0,183,0,183,18.3,12.5,39.8,47.89999999999998,ROMA TERMINI,MILANO CENTRALE
2025-10-01,FR,S08409,S01717,2,2,0,0,0,0,0,1,1,1,1,1,1,0,54,6,48,24.0,24.0,48.0,51.0,ROMA TERMINI,BRESCIA
2025-10-01,FR,S08409,S02026,4,4,0,0,0,0,0,2,2,2,1,1,0,0,35,4,31,7.75,2.5,22.100000000000005,25.54999999999999,ROMA TERMINI,BOLZANO
2025-10-01,FR,S08409,S02336,1,1,0,0,0,0,0,1,0,1,1,1,0,0,17,0,17,17.0,17.0,17.0,17.0,ROMA TERMINI,MANTOVA
2025-10-01,FR,S08409,S02593,5,5,0,0,0,0,1,4,0,4,1,1,1,0,62,0,62,12.4,6.0,26.6,32.8,ROMA TERMINI,VENEZIA S.LUCIA
2025-10-01,FR,S08409,S03317,1,1,0,0,0,0,0,1,0,1,1,1,0,0,27,0,27,27.0,27.0,27.0,27.0,ROMA TERMINI,TRIESTE CENTRALE
2025-10-01,FR,S08409,S09218,3,3,0,0,0,0,0,1,2,1,1,0,0,0,13,14,-1,-0.3333333333333333,-5.0,9.4,11.2,ROMA TERMINI,NAPOLI CENTRALE
2025-10-01,FR,S09218,S00219,5,5,0,0,0,0,0,5,0,5,3,3,2,1,158,0,158,31.6,24.0,60.6,63.8,NAPOLI CENTRALE,TORINO PORTA NUOVA
2025-10-01,FR,S09218,S01700,17,17,0,0,0,0,5,11,1,11,6,5,3,0,216,5,211,12.411764705882353,8.0,33.800000000000004,41.19999999999999,NAPOLI CENTRALE,MILANO CENTRALE
2025-10-01,FR,S09218,S01717,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,NAPOLI CENTRALE,BRESCIA
2025-10-01,FR,S09218,S02026,1,1,0,0,0,0,0,1,0,1,1,1,1,0,46,0,46,46.0,46.0,46.0,46.0,NAPOLI CENTRALE,BOLZANO
2025-10-01,FR,S09218,S02593,5,5,0,0,0,0,1,4,0,4,1,1,1,0,81,0,81,16.2,8.0,36.0,44.99999999999999,NAPOLI CENTRALE,VENEZIA S.LUCIA
2025-10-01,FR,S09218,S03304,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,NAPOLI CENTRALE,GORIZIA CENTRALE
2025-10-01,FR,S09218,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,NAPOLI CENTRALE,ROMA TERMINI
2025-10-01,FR,S09818,S00219,2,2,0,0,0,0,1,1,0,1,1,1,1,0,47,0,47,23.5,23.5,41.5,43.75,SALERNO,TORINO PORTA NUOVA
2025-10-01,FR,S09818,S01700,3,3,0,0,0,0,0,3,0,3,2,2,1,0,78,0,78,26.0,29.0,41.0,42.5,SALERNO,MILANO CENTRALE
2025-10-01,FR,S09818,S02593,2,2,0,0,0,0,0,2,0,2,2,2,1,0,69,0,69,34.5,34.5,46.9,48.449999999999996,SALERNO,VENEZIA S.LUCIA
2025-10-01,FR,S09823,S00219,1,1,0,0,0,0,0,1,0,1,1,1,1,0,52,0,52,52.0,52.0,52.0,52.0,BATTIPAGLIA,TORINO PORTA NUOVA
2025-10-01,FR,S11100,S01700,1,1,0,0,0,0,0,1,0,1,1,1,1,0,30,0,30,30.0,30.0,30.0,30.0,FOGGIA,MILANO CENTRALE
2025-10-01,FR,S11119,S01700,3,3,0,0,0,0,0,2,1,2,2,2,0,0,43,1,42,14.0,21.0,21.8,21.9,BARI CENTRALE,MILANO CENTRALE
2025-10-01,FR,S11145,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,LECCE,TORINO PORTA NUOVA
2025-10-01,FR,S11145,S01700,3,3,0,0,0,0,0,3,0,3,3,2,1,0,71,0,71,23.666666666666668,21.0,33.0,34.5,LECCE,MILANO CENTRALE
2025-10-01,FR,S11145,S02593,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,5.5,5.75,LECCE,VENEZIA S.LUCIA
2025-10-01,FR,S11465,S01700,1,1,0,0,0,0,0,1,0,1,1,1,1,0,39,0,39,39.0,39.0,39.0,39.0,TARANTO,MILANO CENTRALE
2025-10-01,FR,S11781,S00219,3,3,0,0,0,0,1,2,0,2,1,1,1,1,94,0,94,31.333333333333332,9.0,67.4,74.69999999999999,REGGIO DI CALABRIA CENTRALE,TORINO PORTA NUOVA
2025-10-01,FR,S11781,S01700,1,1,0,0,0,0,0,1,0,1,1,1,1,0,55,0,55,55.0,55.0,55.0,55.0,REGGIO DI CALABRIA CENTRALE,MILANO CENTRALE
2025-10-01,FR,S11781,S02593,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,REGGIO DI CALABRIA CENTRALE,VENEZIA S.LUCIA
2025-10-01,FR,S11811,S02026,1,1,0,0,0,0,0,1,0,1,1,1,0,0,24,0,24,24.0,24.0,24.0,24.0,SIBARI,BOLZANO
2025-10-01,IC,S00219,S04702,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,TORINO PORTA NUOVA,GENOVA BRIGNOLE
2025-10-01,IC,S00219,S04801,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,TORINO PORTA NUOVA,SAVONA
2025-10-01,IC,S00219,S09818,1,1,0,0,0,0,0,1,0,1,1,1,1,1,78,0,78,78.0,78.0,78.0,78.0,TORINO PORTA NUOVA,SALERNO
2025-10-01,IC,S01645,S11145,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,MILANO PORTA GARIBALDI,LECCE
2025-10-01,IC,S01700,S04501,5,5,0,0,0,0,4,0,1,0,0,0,0,0,7,5,2,0.4,2.0,2.6,2.8,MILANO CENTRALE,VENTIMIGLIA
2025-10-01,IC,S01700,S05043,2,2,0,0,0,0,0,1,1,1,0,0,0,0,8,1,7,3.5,3.5,7.1000000000000005,7.55,MILANO CENTRALE,BOLOGNA CENTRALE
2025-10-01,IC,S01700,S06000,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,MILANO CENTRALE,LA SPEZIA CENTRALE
2025-10-01,IC,S01700,S06039,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,MILANO CENTRALE,GROSSETO
2025-10-01,IC,S01700,S06725,5,5,0,0,0,0,1,4,0,4,2,2,2,0,107,0,107,21.4,9.0,45.4,47.199999999999996,MILANO CENTRALE,LIVORNO CENTRALE
2025-10-01,IC,S01700,S07810,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,MILANO CENTRALE,PESCARA
2025-10-01,IC,S01700,S11145,3,3,0,0,0,0,1,2,0,2,1,1,0,0,24,0,24,8.0,8.0,13.6,14.299999999999999,MILANO CENTRALE,LECCE
2025-10-01,IC,S02026,S11119,1,1,0,0,0,0,0,1,0,1,1,1,0,0,19,0,19,19.0,19.0,19.0,19.0,BOLZANO,BARI CENTRALE
2025-10-01,IC,S03317,S05043,1,1,0,0,0,0,0,1,0,1,1,1,1,0,41,0,41,41.0,41.0,41.0,41.0,TRIESTE CENTRALE,BOLOGNA CENTRALE
2025-10-01,IC,S03317,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,TRIESTE CENTRALE,ROMA TERMINI
2025-10-01,IC,S04501,S01700,6,6,0,0,0,0,3,2,1,2,0,0,0,0,19,5,14,2.3333333333333335,3.0,6.0,6.5,VENTIMIGLIA,MILANO CENTRALE
2025-10-01,IC,S04501,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,VENTIMIGLIA,ROMA TERMINI
2025-10-01,IC,S04702,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,GENOVA BRIGNOLE,TORINO PORTA NUOVA
2025-10-01,IC,S04725,S09218,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,SESTRI LEVANTE,NAPOLI CENTRALE
2025-10-01,IC,S04801,S00219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,SAVONA,TORINO PORTA NUOVA
2025-10-01,IC,S05043,S01700,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,BOLOGNA CENTRALE,MILANO CENTRALE
2025-10-01,IC,S05043,S03317,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,BOLOGNA CENTRALE,TRIESTE CENTRALE
2025-10-01,IC,S06000,S01700,2,2,0,0,0,0,1,1,0,1,1,1,0,0,27,0,27,13.5,13.5,23.5,24.75,LA SPEZIA CENTRALE,MILANO CENTRALE
2025-10-01,IC,S06039,S01700,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,GROSSETO,MILANO CENTRALE
2025-10-01,IC,S06416,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,PRATO CENTRALE,ROMA TERMINI
2025-10-01,IC,S06416,S09218,1,1,0,0,0,0,0,1,0,1,1,1,1,0,33,0,33,33.0,33.0,33.0,33.0,PRATO CENTRALE,NAPOLI CENTRALE
2025-10-01,IC,S06421,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-12,-12.0,-12.0,-12.0,-12.0,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2025-10-01,IC,S06725,S01700,5,5,0,0,0,0,1,4,0,4,3,2,0,0,70,0,70,14.0,13.0,23.400000000000002,25.2,LIVORNO CENTRALE,MILANO CENTRALE
2025-10-01,IC,S07005,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,PERUGIA PONTE S.GIOVANNI,ROMA TERMINI
2025-10-01,IC,S07113,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,ANCONA,ROMA TERMINI
2025-10-01,IC,S07226,S06416,1,1,0,0,0,0,0,1,0,1,1,1,1,1,60,0,60,60.0,60.0,60.0,60.0,TERNI,PRATO CENTRALE
2025-10-01,IC,S07513,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,S.BENEDETTO DEL TRONTO,ROMA TERMINI
2025-10-01,IC,S07810,S01700,1,1,0,0,0,0,0,1,0,1,1,1,0,0,22,0,22,22.0,22.0,22.0,22.0,PESCARA,MILANO CENTRALE
2025-10-01,IC,S08409,S03317,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,ROMA TERMINI,TRIESTE CENTRALE
2025-10-01,IC,S08409,S04501,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,ROMA TERMINI,VENTIMIGLIA
2025-10-01,IC,S08409,S06416,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,ROMA TERMINI,PRATO CENTRALE
2025-10-01,IC,S08409,S06421,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,-9,-9.0,-9.0,-9.0,-9.0,ROMA TERMINI,FIRENZE SANTA MARIA NOVELLA
2025-10-01,IC,S08409,S07005,1,1,0,0,0,0,0,1,0,1,1,1,0,0,21,0,21,21.0,21.0,21.0,21.0,ROMA TERMINI,PERUGIA PONTE S.GIOVANNI
2025-10-01,IC,S08409,S07113,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,ROMA TERMINI,ANCONA
2025-10-01,IC,S08409,S07513,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,ROMA TERMINI,S.BENEDETTO DEL TRONTO
2025-10-01,IC,S08409,S09006,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,ROMA TERMINI,AVERSA
2025-10-01,IC,S08409,S09211,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,ROMA TERMINI,CASERTA
2025-10-01,IC,S08409,S09218,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ROMA TERMINI,NAPOLI CENTRALE
2025-10-01,IC,S08409,S09823,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,ROMA TERMINI,BATTIPAGLIA
2025-10-01,IC,S08409,S11781,3,3,0,0,0,0,1,1,1,1,0,0,0,0,11,5,6,2.0,3.0,7.0,7.5,ROMA TERMINI,REGGIO DI CALABRIA CENTRALE
2025-10-01,IC,S08409,S12002,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,ROMA TERMINI,PALERMO CENTRALE
2025-10-01,IC,S08409,S12349,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,ROMA TERMINI,SIRACUSA
2025-10-01,IC,S09211,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,0,43,0,43,43.0,43.0,43.0,43.0,CASERTA,ROMA TERMINI
2025-10-01,IC,S09218,S06416,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,NAPOLI CENTRALE,PRATO CENTRALE
2025-10-01,IC,S09218,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,NAPOLI CENTRALE,ROMA TERMINI
2025-10-01,IC,S09818,S00219,1,1,0,0,0,0,0,1,0,1,1,1,1,1,61,0,61,61.0,61.0,61.0,61.0,SALERNO,TORINO PORTA NUOVA
2025-10-01,IC,S09818,S01700,1,1,0,0,0,0,0,1,0,1,1,0,0,0,14,0,14,14.0,14.0,14.0,14.0,SALERNO,MILANO CENTRALE
2025-10-01,IC,S09818,S08409,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,SALERNO,ROMA TERMINI
2025-10-01,IC,S09823,S08409,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,BATTIPAGLIA,ROMA TERMINI
2025-10-01,IC,S11119,S01700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,BARI CENTRALE,MILANO CENTRALE
2025-10-01,IC,S11119,S11774,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,BARI CENTRALE,VILLA S.GIOVANNI
2025-10-01,IC,S11145,S01700,3,3,0,0,0,0,0,1,2,1,1,0,0,0,11,8,3,1.0,-3.0,8.200000000000001,9.599999999999998,LECCE,MILANO CENTRALE
2025-10-01,IC,S11145,S02026,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,LECCE,BOLZANO
2025-10-01,IC,S11145,S11781,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,LECCE,REGGIO DI CALABRIA CENTRALE
2025-10-01,IC,S11774,S11119,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,VILLA S.GIOVANNI,BARI CENTRALE
2025-10-01,IC,S11781,S08409,3,3,0,0,0,0,0,3,0,3,3,2,1,0,70,0,70,23.333333333333332,29.0,29.8,29.9,REGGIO DI CALABRIA CENTRALE,ROMA TERMINI
2025-10-01,IC,S11781,S11145,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-10,-10.0,-10.0,-10.0,-10.0,REGGIO DI CALABRIA CENTRALE,LECCE
2025-10-01,IC,S12002,S08409,1,1,0,0,0,0,0,1,0,1,1,1,0,0,24,0,24,24.0,24.0,24.0,24.0,PALERMO CENTRALE,ROMA TERMINI
2025-10-01,IC,S12002,S12301,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,PALERMO CENTRALE,MESSINA CENTRALE
2025-10-01,IC,S12301,S12002,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,16,-16,-5.333333333333333,-2.0,-1.2,-1.1,MESSINA CENTRALE,PALERMO CENTRALE
2025-10-01,IC,S12301,S12349,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,MESSINA CENTRALE,SIRACUSA
2025-10-01,IC,S12349,S08409,1,1,0,0,0,0,0,1,0,1,1,1,1,1,102,0,102,102.0,102.0,102.0,102.0,SIRACUSA,ROMA TERMINI
2025-10-01,IC,S12349,S12301,1,1,0,0,0,0,0,1,0,1,1,1,0,0,17,0,17,17.0,17.0,17.0,17.0,SIRACUSA,MESSINA CENTRALE
2025-10-01,ICN,S12002,S12301,3,3,0,0,0,0,1,0,2,0,0,0,0,0,4,7,-3,-1.0,-1.0,3.0,3.4999999999999996,PALERMO CENTRALE,MESSINA CENTRALE
2025-10-01,ICN,S12301,S12002,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,MESSINA CENTRALE,PALERMO CENTRALE
2025-10-01,MET,S09101,S09103,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,-7,-2.3333333333333335,-2.0,-2.0,-2.0,POZZUOLI SOLFATARA,NAPOLI CAMPI FLEGREI
2025-10-01,MET,S09101,S09110,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,-5,-5.0,-5.0,-5.0,-5.0,POZZUOLI SOLFATARA,NAPOLI GIANTURCO
2025-10-01,MET,S09101,S09800,48,48,0,0,0,0,24,7,17,7,1,0,0,0,75,32,43,0.8958333333333334,0.0,5.0,6.299999999999997,POZZUOLI SOLFATARA,NAPOLI S.GIOVANNI BARRA
2025-10-01,MET,S09103,S09101,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,3.7,3.8499999999999996,NAPOLI CAMPI FLEGREI,POZZUOLI SOLFATARA
2025-10-01,MET,S09103,S09110,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,NAPOLI CAMPI FLEGREI,NAPOLI GIANTURCO
2025-10-01,MET,S09103,S09211,7,7,0,0,0,0,3,1,3,1,0,0,0,0,6,12,-6,-0.8571428571428571,0.0,2.6000000000000014,3.799999999999997,NAPOLI CAMPI FLEGREI,CASERTA
2025-10-01,MET,S09103,S09213,4,4,0,0,0,0,3,1,0,1,0,0,0,0,12,0,12,3.0,2.5,5.1000000000000005,5.549999999999999,NAPOLI CAMPI FLEGREI,CANCELLO
2025-10-01,MET,S09103,S09800,18,18,0,0,0,0,12,0,6,0,0,0,0,0,21,8,13,0.7222222222222222,0.5,3.3000000000000007,4.0,NAPOLI CAMPI FLEGREI,NAPOLI S.GIOVANNI BARRA
2025-10-01,MET,S09103,S09804,33,33,0,0,0,0,18,4,11,4,2,1,0,0,70,17,53,1.606060606060606,1.0,4.800000000000001,6.999999999999993,NAPOLI CAMPI FLEGREI,S.MARIA LA BRUNA
2025-10-01,MET,S09110,S09103,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,1.7000000000000002,1.8499999999999999,NAPOLI GIANTURCO,NAPOLI CAMPI FLEGREI
2025-10-01,MET,S09211,S09103,8,8,0,0,0,0,1,2,5,2,1,1,1,0,66,10,56,7.0,-1.0,20.59999999999999,38.79999999999997,CASERTA,NAPOLI CAMPI FLEGREI
2025-10-01,MET,S09213,S09103,3,3,0,0,0,0,0,2,1,2,1,0,0,0,16,3,13,4.333333333333333,6.0,9.2,9.6,CANCELLO,NAPOLI CAMPI FLEGREI
2025-10-01,MET,S09800,S09101,49,49,0,0,0,0,11,6,32,6,0,0,0,0,65,82,-17,-0.3469387755102041,-1.0,5.200000000000003,6.599999999999994,NAPOLI S.GIOVANNI BARRA,POZZUOLI SOLFATARA
2025-10-01,MET,S09800,S09103,16,16,0,0,0,0,7,2,7,2,0,0,0,0,24,26,-2,-0.125,0.5,4.5,5.0,NAPOLI S.GIOVANNI BARRA,NAPOLI CAMPI FLEGREI
2025-10-01,MET,S09804,S09103,32,32,0,0,0,0,8,3,21,3,1,0,0,0,40,80,-40,-1.25,-3.0,4.0,6.0,S.MARIA LA BRUNA,NAPOLI CAMPI FLEGREI
2025-10-01,MET,S09806,S09818,29,29,0,0,0,0,1,1,27,1,0,0,0,0,10,116,-106,-3.6551724137931036,-4.0,-1.8000000000000007,0.19999999999999574,TORRE ANNUNZIATA CENTRALE,SALERNO
2025-10-01,MET,S09818,S09806,29,29,0,0,0,0,6,0,23,0,0,0,0,0,5,62,-57,-1.9655172413793103,-3.0,0.1999999999999993,1.0,SALERNO,TORRE ANNUNZIATA CENTRALE
2025-10-01,REG,N00024,S01066,15,15,0,0,0,0,9,5,1,5,2,0,0,0,54,2,52,3.466666666666667,2.0,9.399999999999999,11.0,VARESE NORD,MILANO CADORNA
2025-10-01,REG,N00024,S01747,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,VARESE NORD,LAVENO MOMBELLO LAGO
2025-10-01,REG,N00025,S01066,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,VARESE CASBENO,MILANO CADORNA
2025-10-01,REG,N00055,S01066,17,17,0,0,0,0,8,5,4,5,1,0,0,0,53,6,47,2.764705882352941,1.0,8.4,9.799999999999997,NOVARA NORD,MILANO CADORNA
2025-10-01,REG,N00066,S01820,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.8,2.9,MEDA,MILANO ROGOREDO
2025-10-01,REG,N00068,S01820,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,4.9,4.95,MARIANO COMENSE,MILANO ROGOREDO
2025-10-01,REG,N00074,S01066,7,7,0,0,0,0,1,6,0,6,3,2,1,0,90,0,90,12.857142857142858,8.0,27.200000000000003,31.09999999999999,ERBA,MILANO CADORNA
2025-10-01,REG,N00079,S01066,15,15,0,0,0,0,3,11,1,11,3,2,1,0,134,1,133,8.866666666666667,6.0,18.799999999999997,29.199999999999974,ASSO,MILANO CADORNA
2025-10-01,REG,N00079,S01078,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23,0,23,23.0,23.0,23.0,23.0,ASSO,MILANO AFFORI
2025-10-01,REG,N00210,S01717,14,14,0,0,0,0,12,2,0,2,2,1,0,0,46,0,46,3.2857142857142856,1.0,10.700000000000012,15.399999999999999,ISEO,BRESCIA
2025-10-01,REG,N00217,S01717,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,PISOGNE,BRESCIA
2025-10-01,REG,N00226,S01717,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.8,1.9,BRENO,BRESCIA
2025-10-01,REG,N00235,S01717,10,10,0,0,0,0,7,3,0,3,1,0,0,0,41,0,41,4.1,4.0,5.6999999999999975,8.849999999999993,EDOLO,BRESCIA
2025-10-01,REG,S00016,S00248,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,BORGOMANERO,NOVARA
2025-10-01,REG,S00034,S00245,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,MORTARA,VERCELLI
2025-10-01,REG,S00034,S00248,4,4,0,0,0,0,4,0,0,0,0,0,0,0,10,0,10,2.5,3.0,4.0,4.0,MORTARA,NOVARA
2025-10-01,REG,S00034,S00314,7,7,0,0,0,0,1,0,6,0,0,0,0,0,0,18,-18,-2.5714285714285716,-3.0,-0.5999999999999996,-0.3000000000000007,MORTARA,CASALE MONFERRATO
2025-10-01,REG,S00034,S00470,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,3,-1,-0.5,-0.5,1.5,1.7499999999999998,MORTARA,ALESSANDRIA
2025-10-01,REG,S00034,S01631,18,18,0,0,0,0,7,1,10,1,0,0,0,0,26,24,2,0.1111111111111111,-1.0,3.3000000000000007,4.599999999999994,MORTARA,MILANO PORTA GENOVA
2025-10-01,REG,S00034,S01860,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,MORTARA,PAVIA
2025-10-01,REG,S00039,S01860,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,TORREBERETTI,PAVIA
2025-10-01,REG,S00041,S00232,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,VALENZA,CHIVASSO
2025-10-01,REG,S00041,S01860,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,VALENZA,PAVIA
2025-10-01,REG,S00070,S00240,15,15,0,0,0,0,13,2,0,2,0,0,0,0,45,0,45,3.0,3.0,5.199999999999999,6.299999999999999,BIELLA S.PAOLO,SANTHIA\'
2025-10-01,REG,S00070,S00248,16,16,0,0,0,0,11,4,1,4,1,0,0,0,47,1,46,2.875,2.0,6.0,7.25,BIELLA S.PAOLO,NOVARA
